,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-01-04,2253.5,2309,2250.5,2309,2627500,2309
1,2019-01-07,2394.5,2407,2348.5,2373,2256600,2373
2,2019-01-08,2390.5,2396,2345.5,2345.5,2532300,2345.5
3,2019-01-09,2378.5,2418.5,2372.5,2407.5,2717200,2407.5
4,2019-01-10,2360,2370,2328,2369.5,2018700,2369.5
5,2019-01-11,2410,2453.5,2387,2417,3242600,2417
6,2019-01-15,2404,2438.5,2378,2427.5,2247600,2427.5
7,2019-01-16,2451.5,2456.5,2412.5,2439.5,1533100,2439.5
8,2019-01-17,2448.5,2476,2427,2462.5,1617600,2462.5
9,2019-01-18,2463,2513.5,2462.5,2500,1576200,2500
10,2019-01-21,2504.5,2521,2467.5,2517.5,1370200,2517.5
11,2019-01-22,2545.5,2554,2509,2529.5,1600100,2529.5
12,2019-01-23,2511,2542.5,2498.5,2516,2132100,2516
13,2019-01-24,2505.5,2540.5,2478,2537,2037900,2537
14,2019-01-25,2557,2579,2539.5,2572.5,2220500,2572.5
15,2019-01-28,2556.5,2573,2541,2567.5,1529700,2567.5
16,2019-01-29,2612.5,2635.5,2579,2601.5,2458300,2601.5
17,2019-01-30,2595.5,2596,2559.5,2565,3359000,2565
18,2019-01-31,2615,2616.5,2584,2590,2051000,2590
19,2019-02-01,2590,2630.5,2588.5,2621,1588400,2621
20,2019-02-04,2639.5,2675,2638.5,2675,1422800,2675
21,2019-02-05,2670.5,2680.5,2646,2660,1854100,2660
22,2019-02-06,2661,2729,2655,2720.5,2365200,2720.5
23,2019-02-07,2698.5,2709.5,2640,2647,1732300,2647
