,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,5080,5140,4815,4850,1279600,4850
1,2019-02-06,5140,5160,5090,5120,499500,5120
2,2019-02-05,5190,5200,5110,5140,437100,5140
3,2019-02-04,5160,5200,5130,5200,539400,5200
4,2019-02-01,5100,5180,5100,5150,586800,5150
5,2019-01-31,5170,5220,5080,5110,752600,5110
6,2019-01-30,5090,5130,5080,5120,746600,5120
7,2019-01-29,5040,5110,5020,5090,585300,5090
8,2019-01-28,5120,5130,5030,5050,446200,5050
9,2019-01-25,5060,5110,5030,5110,807500,5110
10,2019-01-24,5080,5110,5050,5110,512700,5110
11,2019-01-23,5110,5130,5050,5060,525600,5060
12,2019-01-22,5130,5170,5070,5130,702700,5130
13,2019-01-21,5060,5110,5030,5070,648600,5070
14,2019-01-18,4950,5030,4915,4990,814800,4990
15,2019-01-17,4855,4915,4825,4850,591600,4850
16,2019-01-16,4970,4985,4790,4815,771000,4815
17,2019-01-15,4855,4955,4815,4915,1025600,4915
18,2019-01-11,4825,4850,4750,4815,811500,4815
19,2019-01-10,4745,4845,4720,4805,854700,4805
20,2019-01-09,4800,4810,4705,4750,731500,4750
21,2019-01-08,4800,4800,4715,4735,806300,4735
22,2019-01-07,4820,4870,4785,4805,585800,4805
23,2019-01-04,4640,4685,4590,4675,731700,4675
24,2018-12-28,4730,4750,4665,4705,632300,4705
25,2018-12-27,4615,4770,4615,4745,802200,4745
26,2018-12-26,4420,4525,4385,4460,665600,4460
27,2018-12-25,4505,4515,4390,4405,728100,4405
28,2018-12-21,4685,4740,4625,4650,1157400,4650
29,2018-12-20,4865,4915,4710,4730,799700,4730
30,2018-12-19,4895,4945,4830,4900,1030000,4900
31,2018-12-18,4885,4885,4790,4800,1127400,4800
32,2018-12-17,4945,4990,4910,4955,738500,4955
33,2018-12-14,5040,5090,4930,4950,1280400,4950
34,2018-12-13,4910,5080,4905,5060,1024000,5060
35,2018-12-12,4790,4885,4790,4875,927100,4875
36,2018-12-11,4790,4800,4680,4785,952400,4785
37,2018-12-10,4805,4860,4730,4835,855600,4835
38,2018-12-07,5000,5010,4775,4850,1311100,4850
39,2018-12-06,4930,4985,4885,4980,1016000,4980
40,2018-12-05,4810,4975,4780,4975,926400,4975
41,2018-12-04,5000,5010,4815,4815,825100,4815
42,2018-12-03,5050,5070,5000,5010,594500,5010
43,2018-11-30,4965,5050,4945,4990,1219200,4990
44,2018-11-29,4960,4980,4920,4960,653000,4960
45,2018-11-28,5050,5050,4885,4905,851000,4905
46,2018-11-27,5050,5050,4965,5020,671600,5020
47,2018-11-26,4990,5100,4990,5080,760500,5080
48,2018-11-22,4895,4940,4845,4930,486100,4930
49,2018-11-21,4785,4865,4780,4835,500000,4835
50,2018-11-20,4785,4870,4770,4855,573300,4855
51,2018-11-19,4780,4885,4780,4855,572600,4855
52,2018-11-16,4790,4840,4780,4805,938200,4805
53,2018-11-15,4800,4860,4780,4805,709700,4805
54,2018-11-14,4845,4875,4820,4850,650700,4850
55,2018-11-13,4940,4940,4800,4830,956300,4830
56,2018-11-12,4975,5050,4915,5040,620200,5040
57,2018-11-09,5090,5170,5040,5050,937500,5050
58,2018-11-08,5100,5140,4810,5010,1533000,5010
59,2018-11-07,5110,5140,4995,5010,744500,5010
60,2018-11-06,5130,5150,5070,5120,671300,5120
61,2018-11-05,4985,5220,4920,5120,1328600,5120
62,2018-11-02,4940,5060,4895,5040,931300,5040
63,2018-11-01,4835,4930,4805,4925,707100,4925
64,2018-10-31,4775,4845,4735,4835,911200,4835
65,2018-10-30,4595,4720,4585,4705,688500,4705
