,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,4900,5170,4895,5000,1290000,5000
1,2019-02-06,4650,4825,4585,4820,1013600,4820
2,2019-02-05,4460,4690,4405,4650,951800,4650
3,2019-02-04,4415,4575,4395,4460,998500,4460
4,2019-02-01,4565,4650,4380,4405,1489100,4405
5,2019-01-31,4620,4840,4465,4635,2708500,4635
6,2019-01-30,5270,5290,5130,5170,577600,5170
7,2019-01-29,5300,5300,5040,5170,1118800,5170
8,2019-01-28,5600,5710,5430,5500,798400,5500
9,2019-01-25,5360,5680,5350,5590,1295900,5590
10,2019-01-24,5040,5260,5030,5260,675900,5260
11,2019-01-23,4980,5050,4885,4965,687800,4965
12,2019-01-22,5180,5250,5050,5110,588100,5110
13,2019-01-21,5050,5180,5040,5140,842900,5140
14,2019-01-18,4825,4985,4770,4905,1006300,4905
15,2019-01-17,4980,5020,4735,4765,1114300,4765
16,2019-01-16,5100,5120,4975,5040,687700,5040
17,2019-01-15,4830,5120,4815,5110,670400,5110
18,2019-01-11,4940,5080,4925,4955,816400,4955
19,2019-01-10,4855,5050,4845,4905,947400,4905
20,2019-01-09,4720,4810,4645,4785,460200,4785
21,2019-01-08,4660,4825,4650,4750,609600,4750
22,2019-01-07,4545,4680,4520,4620,534900,4620
23,2019-01-04,4405,4450,4230,4345,750200,4345
24,2018-12-28,4580,4720,4580,4605,481700,4605
25,2018-12-27,4700,4770,4510,4590,641500,4590
26,2018-12-26,4410,4515,4305,4420,470800,4420
27,2018-12-25,4370,4470,4310,4320,470300,4320
28,2018-12-21,4595,4720,4540,4595,678900,4595
29,2018-12-20,4750,4805,4555,4610,736600,4610
30,2018-12-19,4825,4915,4695,4855,630000,4855
31,2018-12-18,4930,4975,4830,4890,851300,4890
32,2018-12-17,4955,5120,4940,5060,469500,5060
33,2018-12-14,5120,5130,4840,4945,857700,4945
34,2018-12-13,5200,5260,5110,5200,506000,5200
35,2018-12-12,5150,5220,5000,5150,703500,5150
36,2018-12-11,5060,5120,4940,4995,443000,4995
37,2018-12-10,5060,5140,5010,5060,444800,5060
38,2018-12-07,5390,5430,5140,5180,637800,5180
39,2018-12-06,5500,5510,5240,5320,749100,5320
40,2018-12-05,5700,5730,5560,5570,668900,5570
41,2018-12-04,5990,6140,5860,5880,593100,5880
42,2018-12-03,5900,6130,5890,6040,823900,6040
43,2018-11-30,5700,5700,5620,5680,408500,5680
44,2018-11-29,5800,5920,5710,5720,497500,5720
45,2018-11-28,5610,5690,5520,5680,1005300,5680
46,2018-11-27,5740,5790,5540,5650,626500,5650
47,2018-11-26,5740,5850,5620,5660,574200,5660
48,2018-11-22,5650,5730,5550,5720,597400,5720
49,2018-11-21,5270,5680,5270,5650,811600,5650
50,2018-11-20,5390,5410,5270,5290,670600,5290
51,2018-11-19,5490,5710,5470,5610,535400,5610
52,2018-11-16,5580,5590,5410,5410,687400,5410
53,2018-11-15,5700,5860,5670,5750,386100,5750
54,2018-11-14,5720,5830,5680,5750,522300,5750
55,2018-11-13,5750,5780,5590,5620,873100,5620
56,2018-11-12,5860,6010,5810,5950,480100,5950
57,2018-11-09,6120,6150,5930,5980,647800,5980
58,2018-11-08,6320,6370,6140,6180,550200,6180
59,2018-11-07,6080,6330,6020,6200,683700,6200
60,2018-11-06,6250,6310,6040,6070,699200,6070
61,2018-11-05,6450,6600,6310,6350,838200,6350
62,2018-11-02,6120,6630,6110,6550,987800,6550
63,2018-11-01,6100,6240,5890,6060,975800,6060
64,2018-10-31,6070,6480,5690,6150,1804700,6150
65,2018-10-30,5640,6080,5630,5970,1152000,5970
66,2018-10-29,5790,5970,5750,5840,562300,5840
67,2018-10-26,5910,6010,5720,5790,779400,5790
68,2018-10-25,5890,5900,5740,5760,716900,5760
69,2018-10-24,6270,6300,6060,6190,592600,6190
70,2018-10-23,6420,6450,6150,6170,665200,6170
71,2018-10-22,6350,6630,6290,6600,491600,6600
72,2018-10-19,6300,6440,6250,6410,400000,6410
73,2018-10-18,6670,6680,6370,6390,603000,6390
74,2018-10-17,6630,6740,6590,6740,808400,6740
75,2018-10-16,6290,6390,6230,6390,366400,6390
76,2018-10-15,6350,6440,6210,6350,565700,6350
77,2018-10-12,6120,6440,6060,6410,823500,6410
78,2018-10-11,5810,6120,5800,6110,967700,6110
79,2018-10-10,6100,6250,5940,6180,1046800,6180
80,2018-10-09,6170,6210,6030,6040,893800,6040
81,2018-10-05,6610,6670,6380,6400,952200,6400
82,2018-10-04,7010,7050,6720,6730,670700,6730
83,2018-10-03,6980,7030,6900,6930,370800,6930
84,2018-10-02,6860,6960,6750,6910,562900,6910
85,2018-10-01,6690,7120,6690,6940,800400,6940
86,2018-09-28,6760,6820,6610,6640,842800,6640
87,2018-09-27,6890,6890,6660,6680,653100,6680
88,2018-09-26,6850,6990,6800,6990,439700,6990
89,2018-09-25,6990,7070,6870,6900,670300,6900
90,2018-09-21,6930,7000,6860,6920,894300,6920
91,2018-09-20,7140,7150,6980,7050,840500,7050
92,2018-09-19,7380,7420,7280,7310,604800,7310
93,2018-09-18,6950,7100,6870,7090,515000,7090
94,2018-09-14,6870,7110,6870,7080,920500,7080
95,2018-09-13,6770,6950,6610,6750,574100,6750
96,2018-09-12,7200,7200,6870,6950,514100,6950
97,2018-09-11,7210,7330,7130,7260,535000,7260
98,2018-09-10,7270,7270,7040,7080,722600,7080
99,2018-09-07,7510,7540,7230,7280,897300,7280
100,2018-09-06,8020,8040,7750,7910,626700,7910
101,2018-09-05,8310,8370,8160,8170,372100,8170
102,2018-09-04,8360,8430,8260,8300,304700,8300
103,2018-09-03,8420,8450,8290,8320,269700,8320
104,2018-08-31,8170,8460,8100,8410,443700,8410
105,2018-08-30,8300,8320,8220,8290,276900,8290
106,2018-08-29,8000,8300,7990,8170,423200,8170
107,2018-08-28,8200,8230,7960,7980,303800,7980
108,2018-08-27,8040,8160,8020,8090,304700,8090
109,2018-08-24,7870,7920,7820,7920,185100,7920
110,2018-08-23,7860,7880,7770,7790,238900,7790
111,2018-08-22,7650,7910,7640,7830,377300,7830
112,2018-08-21,7500,7610,7430,7590,401400,7590
113,2018-08-20,7690,7710,7560,7570,315300,7570
114,2018-08-17,7820,7820,7630,7690,541200,7690
115,2018-08-16,7630,7950,7560,7920,413900,7920
116,2018-08-15,7810,7920,7770,7900,260900,7900
117,2018-08-14,7760,7900,7720,7880,298700,7880
118,2018-08-13,7890,7900,7640,7660,616800,7660
119,2018-08-10,8340,8350,8090,8130,657400,8130
120,2018-08-09,8420,8590,8390,8460,397300,8460
121,2018-08-08,8250,8470,8180,8420,433000,8420
122,2018-08-07,8220,8370,8140,8340,338100,8340
123,2018-08-06,8670,8670,8290,8350,563100,8350
124,2018-08-03,8760,8900,8590,8720,1055100,8720
125,2018-08-02,8450,8670,8410,8510,1021800,8510
126,2018-08-01,8030,8240,7990,8200,808100,8200
127,2018-07-31,7950,8200,7950,8150,466100,8150
128,2018-07-30,7930,7990,7930,7950,266200,7950
129,2018-07-27,8080,8190,7990,8010,597800,8010
130,2018-07-26,8050,8110,7990,8010,339900,8010
131,2018-07-25,7970,8010,7730,7940,655600,7940
132,2018-07-24,8030,8180,7970,8120,208200,8120
133,2018-07-23,8030,8050,7920,8010,253900,8010
134,2018-07-20,8160,8270,7980,8110,537600,8110
135,2018-07-19,8230,8420,8190,8310,660200,8310
136,2018-07-18,8050,8140,7980,7990,309000,7990
137,2018-07-17,7810,7970,7780,7900,287500,7900
138,2018-07-13,7770,7950,7710,7790,511800,7790
139,2018-07-12,7770,7790,7610,7710,514500,7710
140,2018-07-11,7890,7970,7750,7890,279300,7890
141,2018-07-10,8090,8150,7920,7990,402000,7990
142,2018-07-09,7790,7970,7750,7970,247900,7970
143,2018-07-06,7650,7850,7600,7790,456200,7790
144,2018-07-05,7530,7710,7490,7580,363500,7580
145,2018-07-04,7790,7820,7500,7570,491800,7570
146,2018-07-03,7880,7920,7770,7900,321000,7900
147,2018-07-02,7860,8140,7840,7880,734300,7880
148,2018-06-29,8250,8280,7750,7800,1468400,7800
149,2018-06-28,8210,8540,8100,8500,650100,8500
150,2018-06-27,8350,8430,8190,8250,462600,8250
151,2018-06-26,8080,8300,8020,8280,430400,8280
152,2018-06-25,8360,8410,8200,8230,298200,8230
153,2018-06-22,8300,8380,8200,8330,295900,8330
154,2018-06-21,8520,8720,8330,8470,507700,8470
155,2018-06-20,8260,8410,8160,8370,448800,8370
156,2018-06-19,8380,8420,8180,8270,532200,8270
157,2018-06-18,8570,8580,8290,8400,516300,8400
158,2018-06-15,8900,8900,8610,8620,558800,8620
159,2018-06-14,9050,9150,9000,9010,315800,9010
160,2018-06-13,9060,9190,9060,9100,362000,9100
161,2018-06-12,9090,9110,8990,9030,328200,9030
162,2018-06-11,9150,9230,9080,9090,222700,9090
163,2018-06-08,9320,9340,9130,9160,473300,9160
164,2018-06-07,9490,9510,9330,9400,286600,9400
165,2018-06-06,9430,9560,9390,9470,377000,9470
166,2018-06-05,9230,9440,9230,9430,352000,9430
167,2018-06-04,9230,9290,9190,9250,265400,9250
168,2018-06-01,9230,9240,9040,9080,431800,9080
169,2018-05-31,9190,9310,9150,9260,535800,9260
170,2018-05-30,8900,9110,8870,9050,405300,9050
171,2018-05-29,9010,9070,8940,9050,389700,9050
172,2018-05-28,9160,9160,8990,9080,438600,9080
173,2018-05-25,9280,9310,9070,9160,785100,9160
174,2018-05-24,9460,9510,9370,9490,261700,9490
175,2018-05-23,9390,9510,9380,9460,277900,9460
176,2018-05-22,9570,9600,9410,9450,248000,9450
177,2018-05-21,9490,9530,9330,9470,396900,9470
178,2018-05-18,9890,9970,9520,9610,575000,9610
179,2018-05-17,9880,9980,9820,9940,309400,9940
180,2018-05-16,9880,9910,9720,9770,249600,9770
181,2018-05-15,9850,9970,9790,9880,275100,9880
182,2018-05-14,9850,9910,9760,9880,313000,9880
183,2018-05-11,9800,10020,9780,9920,552700,9920
184,2018-05-10,9660,9790,9480,9740,505700,9740
185,2018-05-09,9900,10120,9500,9520,1424600,9520
186,2018-05-08,9370,9510,9330,9470,413500,9470
187,2018-05-07,9220,9430,9180,9420,478100,9420
188,2018-05-02,9240,9260,9130,9160,281900,9160
189,2018-05-01,8940,9090,8870,9020,267300,9020
190,2018-04-27,8950,9070,8780,9010,676300,9010
191,2018-04-26,8830,9040,8710,8770,711200,8770
192,2018-04-25,8550,8590,8500,8530,360200,8530
193,2018-04-24,8690,8740,8610,8660,473700,8660
194,2018-04-23,8850,8860,8640,8690,342400,8690
195,2018-04-20,8860,8870,8580,8770,912300,8770
196,2018-04-19,9370,9370,9110,9210,559600,9210
197,2018-04-18,9620,9660,9370,9450,484600,9450
198,2018-04-17,9520,9680,9490,9510,248000,9510
199,2018-04-16,9590,9610,9490,9560,182800,9560
200,2018-04-13,9400,9620,9400,9530,279200,9530
201,2018-04-12,9340,9360,9200,9280,248200,9280
202,2018-04-11,9520,9590,9360,9360,321200,9360
203,2018-04-10,9240,9480,9120,9390,402000,9390
204,2018-04-09,9110,9290,9070,9240,332200,9240
205,2018-04-06,9160,9300,9100,9190,457300,9190
206,2018-04-05,9300,9350,9110,9220,395600,9220
207,2018-04-04,9620,9630,9160,9190,557000,9190
208,2018-04-03,9620,9630,9440,9590,643100,9590
209,2018-04-02,9800,9980,9760,9870,275500,9870
210,2018-03-30,9620,9850,9590,9760,483600,9760
211,2018-03-29,9480,9500,9170,9410,883100,9410
212,2018-03-28,9640,9640,9350,9470,790400,9470
213,2018-03-27,9850,9960,9810,9940,643600,9940
214,2018-03-26,9460,9580,9270,9580,623400,9580
215,2018-03-23,9840,9910,9640,9690,789000,9690
216,2018-03-22,10050,10330,10010,10290,585900,10290
217,2018-03-20,9940,10030,9850,9900,527400,9900
218,2018-03-19,9910,9930,9690,9800,513200,9800
219,2018-03-16,10270,10270,9930,10000,518000,10000
220,2018-03-15,10340,10380,10100,10250,408100,10250
221,2018-03-14,10380,10520,10120,10320,720400,10320
222,2018-03-13,10370,10700,10310,10660,661600,10660
223,2018-03-12,10560,10570,10010,10300,971500,10300
224,2018-03-09,10390,10480,10120,10240,741900,10240
225,2018-03-08,10090,10390,10040,10380,780900,10380
226,2018-03-07,9800,10050,9780,9900,515800,9900
227,2018-03-06,9730,9980,9730,9890,370000,9890
228,2018-03-05,9670,9760,9490,9550,372600,9550
229,2018-03-02,9750,9790,9610,9720,603200,9720
230,2018-03-01,10020,10160,9930,10050,828600,10050
231,2018-02-28,9850,10130,9850,10040,669200,10040
232,2018-02-27,9750,10020,9750,9890,598100,9890
233,2018-02-26,9560,9660,9520,9600,325700,9600
234,2018-02-23,9490,9520,9350,9440,243600,9440
235,2018-02-22,9570,9620,9370,9450,401900,9450
236,2018-02-21,9580,9790,9560,9630,441700,9630
237,2018-02-20,9520,9610,9400,9580,468000,9580
238,2018-02-19,9540,9630,9410,9610,565900,9610
239,2018-02-16,9200,9490,9120,9460,808800,9460
240,2018-02-15,9030,9310,9000,9150,953100,9150
241,2018-02-14,8800,8910,8590,8760,1790900,8760
242,2018-02-13,8310,8330,8030,8050,609600,8050
243,2018-02-09,8160,8220,8020,8160,727000,8160
244,2018-02-08,8370,8590,8310,8510,830100,8510
245,2018-02-07,9030,9090,8400,8400,756200,8400
246,2018-02-06,8580,8680,8270,8580,808700,8580
247,2018-02-05,9070,9090,8980,9030,514400,9030
248,2018-02-02,9610,9630,9340,9370,728900,9370
249,2018-02-01,9780,9920,9330,9590,1332000,9590
250,2018-01-31,9690,9720,9460,9480,470200,9480
251,2018-01-30,9830,9850,9560,9610,442100,9610
252,2018-01-29,9700,9940,9670,9870,460500,9870
253,2018-01-26,9800,9860,9540,9600,572600,9600
254,2018-01-25,9630,9940,9610,9920,681900,9920
255,2018-01-24,9840,9910,9700,9760,309000,9760
256,2018-01-23,9880,9890,9730,9840,407500,9840
257,2018-01-22,9920,9930,9760,9800,362600,9800
258,2018-01-19,10350,10370,9970,10030,564900,10030
259,2018-01-18,10100,10330,10030,10130,1244200,10130
260,2018-01-17,9400,9690,9400,9660,404000,9660
261,2018-01-16,9370,9570,9300,9540,341500,9540
262,2018-01-15,9520,9540,9340,9430,284600,9430
263,2018-01-12,9570,9600,9390,9410,427000,9410
264,2018-01-11,9620,9690,9490,9580,380900,9580
265,2018-01-10,9910,10000,9640,9770,558700,9770
266,2018-01-09,10060,10090,9880,9940,552900,9940
267,2018-01-05,9900,9980,9740,9970,732400,9970
268,2018-01-04,9820,9890,9680,9820,755200,9820
269,2017-12-29,9300,9350,9190,9220,163700,9220
270,2017-12-28,9290,9370,9230,9260,202200,9260
271,2017-12-27,9190,9360,9170,9290,252900,9290
272,2017-12-26,9350,9360,9230,9250,169500,9250
273,2017-12-25,9330,9400,9300,9360,164000,9360
