,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,827,828,808,809,4890900,809
1,2019-02-06,825,831,823,829,4682100,829
2,2019-02-05,820,824,814,821,3932400,821
3,2019-02-04,806,817,803,809,4942000,809
4,2019-02-01,812,815,799,802,7254000,802
5,2019-01-31,832,835,803,819,9888800,819
6,2019-01-30,850,853,832,835,5023800,835
7,2019-01-29,830,847,826,846,4081600,846
8,2019-01-28,856,858,839,839,4062900,839
9,2019-01-25,859,860,850,855,4102300,855
10,2019-01-24,830,853,829,852,5203100,852
11,2019-01-23,817,847,816,839,5573500,839
12,2019-01-22,844,844,827,830,4364900,830
13,2019-01-21,846,855,843,843,4114000,843
14,2019-01-18,835,842,826,838,5027300,838
15,2019-01-17,850,852,836,838,6065900,838
16,2019-01-16,844,847,831,846,5069000,846
17,2019-01-15,824,846,820,845,6893200,845
18,2019-01-11,812,829,810,828,7280600,828
19,2019-01-10,791,810,790,809,6712900,809
20,2019-01-09,800,807,797,798,6418100,798
21,2019-01-08,770,785,769,783,10726200,783
22,2019-01-07,752,774,745,765,9927000,765
23,2019-01-04,713,732,710,726,8012800,726
24,2018-12-28,740,746,732,736,5906600,736
25,2018-12-27,766,768,740,747,8413600,747
26,2018-12-26,728,742,711,724,7459000,724
27,2018-12-25,734,740,714,717,10077800,717
28,2018-12-21,777,783,763,774,11423400,774
29,2018-12-20,815,816,776,781,9480700,781
30,2018-12-19,829,832,820,827,5378700,827
31,2018-12-18,825,834,818,826,6400200,826
32,2018-12-17,838,849,831,845,4611900,845
33,2018-12-14,870,877,844,845,9411600,845
34,2018-12-13,884,888,872,877,4244400,877
35,2018-12-12,867,876,862,871,5588500,871
36,2018-12-11,856,859,844,857,5785100,857
37,2018-12-10,877,879,859,859,5922500,859
38,2018-12-07,886,895,875,892,6866900,892
39,2018-12-06,881,889,865,871,6020100,871
40,2018-12-05,867,891,864,885,6689300,885
41,2018-12-04,930,930,877,881,12785300,881
42,2018-12-03,924,933,914,930,5046600,930
43,2018-11-30,927,931,908,914,7724400,914
44,2018-11-29,950,958,916,922,8666500,922
45,2018-11-28,950,967,945,945,9259800,945
46,2018-11-27,937,945,933,941,7270100,941
47,2018-11-26,919,932,918,927,4810400,927
48,2018-11-22,914,926,910,919,5971900,919
49,2018-11-21,897,924,895,918,7488300,918
50,2018-11-20,923,930,899,916,10012100,916
51,2018-11-19,938,942,933,940,4903400,940
52,2018-11-16,950,952,930,940,10633000,940
53,2018-11-15,927,950,923,950,8837700,950
54,2018-11-14,919,930,916,927,7013300,927
55,2018-11-13,905,927,897,923,11264300,923
56,2018-11-12,930,949,919,934,13592400,934
57,2018-11-09,908,930,903,930,17530900,930
58,2018-11-08,905,910,895,901,10936500,901
59,2018-11-07,888,913,880,883,17106200,883
60,2018-11-06,864,893,859,888,18173700,888
61,2018-11-05,820,869,816,860,18010100,860
62,2018-11-02,799,849,788,816,29714300,816
63,2018-11-01,734,830,707,787,37544400,787
64,2018-10-31,757,764,747,764,5534700,764
65,2018-10-30,735.2,752.9,733.5,751.4,8380200,751.4
66,2018-10-29,744.4,756.3,740.2,742.1,6080300,742.1
67,2018-10-26,752,756.8,736.8,739.8,7260200,739.8
68,2018-10-25,748,752.5,742.2,745.4,9242900,745.4
69,2018-10-24,771.6,775.8,759,769,7187300,769
70,2018-10-23,774,786.3,767.6,768.4,8539900,768.4
71,2018-10-22,777.8,779.8,760.2,772.6,19680000,772.6
72,2018-10-19,819.1,823.8,784.1,792.8,20657400,792.8
73,2018-10-18,828.8,845,828.8,843,6313900,843
74,2018-10-17,828.2,835.5,825,828.8,5569500,828.8
75,2018-10-16,812,821.5,811.2,817.9,5524900,817.9
76,2018-10-15,824,826.6,809.1,810.2,7893000,810.2
77,2018-10-12,800.7,822.2,800,821.3,8085300,821.3
78,2018-10-11,795,816.1,791.8,806.1,11065300,806.1
79,2018-10-10,834,840.8,828.1,833.2,6301700,833.2
80,2018-10-09,852.5,852.6,821,824.4,9652200,824.4
81,2018-10-05,850.2,859.9,850.2,852,4879400,852
82,2018-10-04,858.3,868.6,856.3,858.7,6475000,858.7
83,2018-10-03,860.3,868,854,856.2,7536200,856.2
84,2018-10-02,863.3,876.1,862,865.8,8282700,865.8
85,2018-10-01,870.8,870.8,852,859.8,7517900,859.8
86,2018-09-28,873.4,877.9,868.2,870.8,8257700,870.8
87,2018-09-27,882.8,887.5,865,865.2,9338900,865.2
88,2018-09-26,876,886.2,864.3,883.1,8344900,883.1
89,2018-09-25,857,875,855,873,10233100,873
90,2018-09-21,861,868,843.9,858.7,12864300,858.7
91,2018-09-20,846.2,860,836.4,856.5,9866300,856.5
92,2018-09-19,860,862.9,838.5,840.6,9420900,840.6
93,2018-09-18,824,857.6,817.4,845.9,14269400,845.9
94,2018-09-14,822.3,824.6,815.7,823.9,6371400,823.9
95,2018-09-13,819,824.8,814.3,814.3,6450900,814.3
96,2018-09-12,810,820.4,808.3,816.3,5812800,816.3
97,2018-09-11,816,819.3,805.1,807.2,5603500,807.2
98,2018-09-10,800,811.7,798.5,808.8,5721600,808.8
99,2018-09-07,803,812.4,795,808.5,6404800,808.5
100,2018-09-06,822,827.2,802.7,803,9770900,803
101,2018-09-05,823.3,839,822.4,831.2,9781500,831.2
102,2018-09-04,847.4,847.8,816.5,827.7,16359300,827.7
103,2018-09-03,864.9,864.9,843,853.5,9275800,853.5
104,2018-08-31,838,852,831,849.9,10595300,849.9
105,2018-08-30,819,841.1,818.7,838.8,15495500,838.8
106,2018-08-29,803,828.6,801.1,824.8,16888500,824.8
107,2018-08-28,809,814,800.1,800.4,9354500,800.4
108,2018-08-27,786.9,809.6,786.5,808.7,16528700,808.7
109,2018-08-24,762.8,779.9,753.1,779.8,8449300,779.8
110,2018-08-23,761.9,772.1,759.9,764.2,7226100,764.2
111,2018-08-22,748.8,757.8,726,755.6,12770400,755.6
112,2018-08-21,781.2,781.2,756.2,756.6,13306900,756.6
113,2018-08-20,782,788.2,776.5,784.8,5312800,784.8
114,2018-08-17,784.8,792.9,779.5,788.6,4968200,788.6
115,2018-08-16,787.4,788.2,776.5,778,8730700,778
116,2018-08-15,792,799.3,787.6,794.5,6265800,794.5
117,2018-08-14,791.1,795.3,782.7,787.8,6758500,787.8
118,2018-08-13,789.9,796.2,775.2,786.4,8946300,786.4
119,2018-08-10,781,801.8,779.2,796.9,12831900,796.9
120,2018-08-09,778.7,792.4,774,778,11856600,778
121,2018-08-08,817.8,818.8,777,777.8,20479300,777.8
122,2018-08-07,820,829.8,798,818.2,39770900,818.2
123,2018-08-06,746.2,771,746.1,766.4,10292200,766.4
124,2018-08-03,759,762.7,744.3,744.6,10880900,744.6
125,2018-08-02,780,780.9,762,765,11702600,765
126,2018-08-01,792,797.6,776.4,781.9,9012700,781.9
127,2018-07-31,781.8,787.9,776.3,786.9,15211600,786.9
128,2018-07-30,777.8,786.5,775.9,777.1,10855600,777.1
129,2018-07-27,781.4,788.9,776.3,776.6,8899300,776.6
130,2018-07-26,787.7,791,782.8,789.5,7204200,789.5
131,2018-07-25,779.6,789.9,777.4,782.3,8325500,782.3
132,2018-07-24,806.3,807,770.3,773.7,19114700,773.7
133,2018-07-23,796,809.4,793,807.4,6302200,807.4
134,2018-07-20,807,807,797,800.6,7782400,800.6
135,2018-07-19,813.4,815,805.6,807.6,8774000,807.6
136,2018-07-18,815.8,818,803,806.6,10551500,806.6
137,2018-07-17,799.9,812.1,792,800.8,13813100,800.8
138,2018-07-13,780,787.3,776.3,782.8,9453800,782.8
139,2018-07-12,789.9,791,766.9,779,12869800,779
140,2018-07-11,789,812.8,771.2,792.4,18818800,792.4
141,2018-07-10,776.3,806.6,775.3,797.2,25112300,797.2
142,2018-07-09,742,760,733.2,760,9953400,760
143,2018-07-06,735,748.9,733,736,9794800,736
144,2018-07-05,725,732.6,715.4,720.3,6096300,720.3
145,2018-07-04,715,720.7,707.4,719.3,5062400,719.3
146,2018-07-03,729.9,736.4,713.4,718.7,8137700,718.7
147,2018-07-02,745.4,753,725.1,725.9,13606300,725.9
148,2018-06-29,715,749.7,713.3,749.4,18239600,749.4
149,2018-06-28,711.8,721.4,705,706.9,7721700,706.9
150,2018-06-27,719,721.7,708.6,711.2,6992100,711.2
151,2018-06-26,705.2,716.1,701.3,715.1,5641600,715.1
152,2018-06-25,704,714.7,702.5,708.4,5795300,708.4
153,2018-06-22,701.2,706.4,700.4,704.4,6372800,704.4
154,2018-06-21,709.9,717.7,707,710.6,6448500,710.6
155,2018-06-20,710,711.9,700,709.1,8705600,709.1
156,2018-06-19,716,723.1,705.7,705.7,9184600,705.7
157,2018-06-18,724.9,725.6,708.8,719.9,9812700,719.9
158,2018-06-15,748,753.1,725.2,727.6,14488700,727.6
159,2018-06-14,746,763.2,742.2,751.2,18330300,751.2
160,2018-06-13,726.4,744.5,725.7,738,11805300,738
161,2018-06-12,712.5,725.9,710,720.7,11215900,720.7
162,2018-06-11,709.9,713.4,706.4,709.6,6516600,709.6
163,2018-06-08,707.6,719.3,705.1,710.9,9972000,710.9
164,2018-06-07,720.1,721.4,709.2,713.4,8073500,713.4
165,2018-06-06,708.8,725.7,707.1,716.9,9876900,716.9
166,2018-06-05,712.9,715.8,707.8,711.2,8808500,711.2
167,2018-06-04,720,722.1,715.1,716.6,8014500,716.6
168,2018-06-01,729.3,729.5,716,718.6,9455000,718.6
169,2018-05-31,725,735,722.1,731.6,18090300,731.6
170,2018-05-30,720.2,722.9,714.2,719.2,9675700,719.2
171,2018-05-29,720.3,732,719.5,727.8,7846700,727.8
172,2018-05-28,739.1,739.1,721.4,722.5,12846200,722.5
173,2018-05-25,750,750,740.1,742,10422000,742
174,2018-05-24,766,766.2,751.6,754,12331100,754
175,2018-05-23,771.2,773.5,765.3,767.2,9718000,767.2
176,2018-05-22,780,780.2,771.2,772,8819500,772
177,2018-05-21,782,783.5,778.9,780,5688800,780
178,2018-05-18,777,783.5,772.9,780.3,6732000,780.3
179,2018-05-17,777,778.2,773,777.2,6210000,777.2
180,2018-05-16,777.8,782.3,775.6,778.3,6330600,778.3
181,2018-05-15,785,789.7,777.5,781.5,8887400,781.5
182,2018-05-14,781.8,789.7,778.2,786.6,8070700,786.6
183,2018-05-11,795,795.8,765,778.2,18317300,778.2
184,2018-05-10,813,821.2,808.8,813.9,6735300,813.9
185,2018-05-09,810.5,814.3,804.8,807.3,7142200,807.3
186,2018-05-08,814.2,814.5,801.8,813.7,6520100,813.7
187,2018-05-07,821,821.8,803.1,807.6,10036600,807.6
188,2018-05-02,810,821.3,799.6,810.8,15268300,810.8
189,2018-05-01,786.8,802,785.3,799.5,12456300,799.5
190,2018-04-27,780,787.2,776.6,780.2,7861200,780.2
191,2018-04-26,773.7,774.4,768.4,772.5,10379600,772.5
192,2018-04-25,765,773.1,760,771.4,9057600,771.4
193,2018-04-24,772,779.4,768.1,770,9435900,770
194,2018-04-23,777,777.7,761.8,767.2,14675300,767.2
195,2018-04-20,785.2,790,779,779.3,13123400,779.3
196,2018-04-19,790,803.7,784.2,792.5,18633800,792.5
197,2018-04-18,782.1,795.4,770.7,792.8,17120000,792.8
198,2018-04-17,779,783.4,771.3,773,16737300,773
199,2018-04-16,786.5,792,783,785,12682600,785
200,2018-04-13,790,800.6,786,794.1,10916900,794.1
201,2018-04-12,795,799.3,788,794.1,12158200,794.1
202,2018-04-11,807.1,814.2,798.3,800.6,13124700,800.6
203,2018-04-10,824.7,824.9,792.1,800.3,26117800,800.3
204,2018-04-09,850.1,851.9,827.8,828.7,15466800,828.7
205,2018-04-06,865.5,865.5,852.8,853.1,9485000,853.1
206,2018-04-05,851,869.7,850.1,865.8,11692400,865.8
207,2018-04-04,872.8,873.6,851.5,851.7,12434700,851.7
208,2018-04-03,875,883.2,862.3,868.4,10627800,868.4
209,2018-04-02,895,895,881.3,881.6,7245900,881.6
210,2018-03-30,879.5,899.2,878.7,899.1,7165100,899.1
211,2018-03-29,885.1,888.7,864.5,872.8,13651200,872.8
212,2018-03-28,885,900.3,880.6,895.9,8609200,895.9
213,2018-03-27,888.8,901.3,881.6,900,6913400,900
214,2018-03-26,863,883.6,862.8,880.3,7015800,880.3
215,2018-03-23,900,900.1,870.6,872.5,16609200,872.5
216,2018-03-22,913.2,927.6,910.4,912,6927800,912
217,2018-03-20,907.3,913.8,905.3,912.6,6031400,912.6
218,2018-03-19,923,926.6,906.4,913.4,6350400,913.4
219,2018-03-16,930,930,920.3,925.4,7110200,925.4
220,2018-03-15,928.5,936.9,927.4,931,8099700,931
221,2018-03-14,936.3,938.5,925.6,928.6,7102200,928.6
222,2018-03-13,936.9,946.4,929.8,946.4,7581500,946.4
223,2018-03-12,926.6,942.2,924.7,932.7,7626000,932.7
224,2018-03-09,921.4,930.6,915.3,917.8,8015100,917.8
225,2018-03-08,921.5,933.4,916.2,919.3,5732200,919.3
226,2018-03-07,913,926.8,909.5,916,10812300,916
227,2018-03-06,915,927.1,907.4,918,12559600,918
228,2018-03-05,910,910.9,899.3,905.1,12559100,905.1
229,2018-03-02,937.5,938.4,912.6,914.9,14572300,914.9
230,2018-03-01,970.4,972,948.5,952.4,11494300,952.4
231,2018-02-28,934,983.7,932.4,977.3,20053300,977.3
232,2018-02-27,959.8,959.8,935.1,937,8481700,937
233,2018-02-26,948,963,940.1,950.2,8583900,950.2
234,2018-02-23,921.6,948.9,921.6,947.6,9524800,947.6
235,2018-02-22,924.2,928,916.6,927.1,6204900,927.1
236,2018-02-21,937,938,918.1,924.6,8895700,924.6
237,2018-02-20,934.4,941.4,930.1,938.9,5981500,938.9
238,2018-02-19,915,938,912.1,938,8917800,938
239,2018-02-16,920,920.4,906.8,909.7,13819600,909.7
240,2018-02-15,917,927.1,908.5,920,12462200,920
241,2018-02-14,953,974,916,918.4,15100000,918.4
242,2018-02-13,954.9,955.2,924.4,934.9,12837900,934.9
243,2018-02-09,908,942,905,939.7,11937200,939.7
244,2018-02-08,942.4,949.5,935.1,939,7563700,939
245,2018-02-07,948,978.3,937,939.5,15832200,939.5
246,2018-02-06,958.1,959,907.7,923,23841200,923
247,2018-02-05,976.5,990.6,973.2,988.8,9002100,988.8
248,2018-02-02,985.3,993,981.3,991.5,6270600,991.5
249,2018-02-01,989.9,994.4,974.1,985.9,8733800,985.9
250,2018-01-31,985,1002.5,980.1,985.8,13084400,985.8
251,2018-01-30,1021.5,1022,981.2,983,19733000,983
252,2018-01-29,1035.5,1045,1007,1013.5,23516300,1013.5
253,2018-01-26,978,1037,968.7,1020.5,40965300,1020.5
254,2018-01-25,985.2,985.3,972.6,976.3,8409100,976.3
255,2018-01-24,975.6,986.8,971.3,984.6,10453600,984.6
256,2018-01-23,969.9,971.9,966,970.8,9217900,970.8
257,2018-01-22,970,970.8,961.7,966.3,8177600,966.3
258,2018-01-19,956,964.9,953.3,964.8,8874700,964.8
259,2018-01-18,963,963.2,951.9,956.5,17895400,956.5
260,2018-01-17,960.3,979.6,958,959.5,24875100,959.5
261,2018-01-16,976,985.5,960,971.9,27011300,971.9
262,2018-01-15,1000,1001,975.7,977.1,23942600,977.1
263,2018-01-12,1005,1006.5,1000,1001.5,9275800,1001.5
264,2018-01-11,1010.5,1013,1004.5,1008.5,7439400,1008.5
265,2018-01-10,1009,1017,1006.5,1013.5,7784700,1013.5
266,2018-01-09,1012.5,1014,1000,1001,17390700,1001
267,2018-01-05,1025.5,1025.5,988,1013.5,15142500,1013.5
268,2018-01-04,1044,1044,1024,1032,8289400,1032
269,2017-12-29,1031.5,1038,1026.5,1032.5,5041400,1032.5
270,2017-12-28,1038.5,1048,1031.5,1034.5,6071800,1034.5
271,2017-12-27,1032,1048.5,1028.5,1038.5,6648500,1038.5
272,2017-12-26,1029,1034,1026.5,1031,5459800,1031
273,2017-12-25,1031.5,1031.5,1026,1028.5,4014500,1028.5
274,2017-12-22,1020,1031.5,1016,1030.5,5050400,1030.5
275,2017-12-21,1023,1028,1018,1020,10235200,1020
276,2017-12-20,1043,1048,1020.5,1020.5,13400700,1020.5
277,2017-12-19,1028,1046,1025,1030.5,10039300,1030.5
278,2017-12-18,1025,1040,1020,1026,14701200,1026
279,2017-12-15,1065,1066,1011,1025,33330300,1025
280,2017-12-14,1145,1145,1084,1084.5,32519800,1084.5
281,2017-12-13,1134.5,1149,1130,1140,4482700,1140
282,2017-12-12,1140,1140.5,1130,1132.5,2743900,1132.5
283,2017-12-11,1131.5,1138,1124.5,1137.5,3553300,1137.5
284,2017-12-08,1116.5,1139.5,1115.5,1130,7557500,1130
285,2017-12-07,1112,1113.5,1105,1110,6575400,1110
286,2017-12-06,1121,1124.5,1112.5,1113,5949100,1113
287,2017-12-05,1130,1132.5,1117.5,1128,3651600,1128
288,2017-12-04,1135,1138.5,1130,1132,2372500,1132
289,2017-12-01,1150,1150,1128.5,1135.5,5314800,1135.5
290,2017-11-30,1140,1151,1135.5,1147.5,6407900,1147.5
291,2017-11-29,1130.5,1137,1126,1133,4237400,1133
292,2017-11-28,1135,1138.5,1125,1126.5,3978200,1126.5
293,2017-11-27,1130.5,1134,1119,1130,4108800,1130
294,2017-11-24,1129,1134,1124,1130,4032900,1130
295,2017-11-22,1153,1156,1126.5,1128.5,5024600,1128.5
296,2017-11-21,1140,1154.5,1139.5,1147.5,4760500,1147.5
297,2017-11-20,1125,1136,1123,1133.5,3589900,1133.5
298,2017-11-17,1133.5,1146.5,1123.5,1134.5,6884800,1134.5
299,2017-11-16,1130,1138,1119.5,1127,5086500,1127
