,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,65,66,65,65,2461600,65
1,2019-02-06,65,66,65,65,2682500,65
2,2019-02-05,65,66,65,65,2291400,65
3,2019-02-04,65,66,65,65,2331500,65
4,2019-02-01,65,66,65,66,1912300,66
5,2019-01-31,65,66,65,65,1848600,65
6,2019-01-30,66,66,65,65,1896200,65
7,2019-01-29,65,66,65,65,1471400,65
8,2019-01-28,66,66,65,65,2559600,65
9,2019-01-25,65,66,64,66,10609100,66
10,2019-01-24,64,65,64,64,1428300,64
11,2019-01-23,65,65,64,64,1554900,64
12,2019-01-22,64,65,64,65,1188500,65
13,2019-01-21,64,65,64,64,1594700,64
14,2019-01-18,64,65,64,65,1913500,65
15,2019-01-17,64,65,64,65,2614400,65
16,2019-01-16,64,65,64,64,3178200,64
17,2019-01-15,64,65,64,64,4929700,64
18,2019-01-11,64,65,64,64,3159000,64
19,2019-01-10,64,65,64,65,1806300,65
20,2019-01-09,64,65,64,64,1974800,64
21,2019-01-08,65,65,64,65,2176300,65
22,2019-01-07,65,65,64,64,2009200,64
23,2019-01-04,64,65,63,65,16742100,65
24,2018-12-28,64,64,63,64,6335200,64
25,2018-12-27,63,64,63,64,4393500,64
26,2018-12-26,64,64,63,63,7215000,63
27,2018-12-25,63,64,63,63,8393400,63
28,2018-12-21,63,64,63,64,5285500,64
29,2018-12-20,63,64,63,64,6953900,64
30,2018-12-19,63,64,63,63,4610100,63
31,2018-12-18,63,64,63,63,7582100,63
32,2018-12-17,64,64,63,63,5255400,63
33,2018-12-14,63,64,63,63,6405800,63
34,2018-12-13,63,64,63,63,38416100,63
35,2018-12-12,64,64,63,64,4380300,64
36,2018-12-11,64,65,63,64,14781600,64
37,2018-12-10,63,65,62,64,57717900,64
38,2018-12-07,90,90,87,88,2329400,88
39,2018-12-06,89,90,87,89,3908100,89
40,2018-12-05,90,91,88,90,3042000,90
41,2018-12-04,91,92,89,90,2721800,90
42,2018-12-03,93,93,91,91,4068700,91
43,2018-11-30,93,96,91,92,3869400,92
44,2018-11-29,95,96,92,93,2338200,93
45,2018-11-28,93,95,92,94,2253300,94
46,2018-11-27,95,96,91,91,4411700,91
47,2018-11-26,92,94,91,94,2051500,94
48,2018-11-22,91,92,90,92,2802400,92
49,2018-11-21,91,94,91,92,2895100,92
50,2018-11-20,92,93,91,93,2272300,93
51,2018-11-19,95,95,92,93,3678900,93
52,2018-11-16,94,95,94,94,989500,94
53,2018-11-15,94,96,94,95,3074800,95
54,2018-11-14,97,97,94,96,2965500,96
55,2018-11-13,95,97,95,96,2486600,96
56,2018-11-12,95,98,95,97,3136400,97
57,2018-11-09,92,96,92,96,6555800,96
58,2018-11-08,95,97,92,93,8231400,93
59,2018-11-07,95,99,94,97,7256500,97
60,2018-11-06,98,99,96,96,6310700,96
61,2018-11-05,99,102,98,101,4462900,101
62,2018-11-02,99,101,99,100,3408300,100
63,2018-11-01,100,102,99,101,4113500,101
64,2018-10-31,101,102,99,101,4661200,101
65,2018-10-30,97,102,96,101,4387200,101
66,2018-10-29,100,101,96,98,5680700,98
67,2018-10-26,102,103,99,100,5276700,100
68,2018-10-25,106,106,101,101,3941300,101
69,2018-10-24,107,109,106,108,3902000,108
70,2018-10-23,109,109,105,106,3215900,106
71,2018-10-22,108,109,106,109,2126200,109
72,2018-10-19,110,110,107,108,3052900,108
73,2018-10-18,111,112,109,110,2346300,110
74,2018-10-17,113,114,110,112,2788800,112
75,2018-10-16,111,114,111,113,1902500,113
76,2018-10-15,113,113,111,112,1935700,112
77,2018-10-12,109,113,109,113,2593600,113
78,2018-10-11,109,112,108,110,4552600,110
79,2018-10-10,115,121,114,114,6293400,114
80,2018-10-09,117,117,114,114,2115900,114
81,2018-10-05,115,117,114,117,1913200,117
82,2018-10-04,121,122,115,117,5805900,117
83,2018-10-03,121,122,120,120,2316000,120
84,2018-10-02,119,123,119,121,5128000,121
85,2018-10-01,117,120,116,118,4323700,118
86,2018-09-28,115,117,114,116,3270100,116
87,2018-09-27,114,115,112,113,2944200,113
88,2018-09-26,112,115,111,114,1883500,114
89,2018-09-25,113,114,110,112,2518500,112
90,2018-09-21,109,115,108,113,7296300,113
91,2018-09-20,107,110,107,110,3662700,110
92,2018-09-19,109,110,106,107,4001200,107
93,2018-09-18,108,110,106,109,4567300,109
94,2018-09-14,103,111,100,107,11633800,107
95,2018-09-13,117,117,103,104,14801700,104
96,2018-09-12,134,137,112,117,21027000,117
97,2018-09-11,125,139,125,129,12208700,129
98,2018-09-10,131,131,124,125,5558200,125
99,2018-09-07,124,124,122,123,1857400,123
100,2018-09-06,127,127,125,125,1871700,125
101,2018-09-05,130,131,126,128,2333900,128
102,2018-09-04,127,133,126,130,4048300,130
103,2018-09-03,129,130,125,126,2419300,126
104,2018-08-31,130,131,128,130,1786200,130
105,2018-08-30,132,133,131,132,1710500,132
106,2018-08-29,132,134,131,132,2356100,132
107,2018-08-28,130,134,130,133,2478100,133
108,2018-08-27,131,132,129,129,2562300,129
109,2018-08-24,129,134,128,130,3387100,130
110,2018-08-23,128,129,126,128,2896100,128
111,2018-08-22,126,128,125,128,3310300,128
112,2018-08-21,126,129,125,128,2847700,128
113,2018-08-20,123,130,122,128,4419900,128
114,2018-08-17,123,123,121,123,2519300,123
115,2018-08-16,126,126,122,123,4979100,123
116,2018-08-15,130,131,128,128,2506900,128
117,2018-08-14,131,132,128,131,3790800,131
118,2018-08-13,138,139,130,133,7419300,133
119,2018-08-10,129,138,129,136,13771700,136
120,2018-08-09,128,137,125,133,50730100,133
