,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,1545.5,1551.5,1532,1539,2446900,1539
1,2019-02-06,1591,1597.5,1554,1558.5,3220100,1558.5
2,2019-02-05,1605.5,1616.5,1590.5,1608.5,1496900,1608.5
3,2019-02-04,1585,1594.5,1574.5,1589,1618600,1589
4,2019-02-01,1586,1608,1572.5,1575,1715600,1575
5,2019-01-31,1618.5,1631,1609.5,1616,1656700,1616
6,2019-01-30,1601.5,1604,1577,1583.5,2180300,1583.5
7,2019-01-29,1598.5,1609,1581.5,1601.5,1828800,1601.5
8,2019-01-28,1628,1637.5,1603.5,1606.5,1592000,1606.5
9,2019-01-25,1600,1648,1599.5,1642,2212400,1642
10,2019-01-24,1569,1589.5,1566.5,1589,1768200,1589
11,2019-01-23,1577,1592,1562,1586,2063300,1586
12,2019-01-22,1620.5,1623,1583,1592,1309400,1592
13,2019-01-21,1621.5,1624.5,1583,1610,2483400,1610
14,2019-01-18,1630,1631.5,1613.5,1618.5,2061200,1618.5
15,2019-01-17,1638,1646.5,1626.5,1630,1287200,1630
16,2019-01-16,1640.5,1646,1610,1633,2377400,1633
17,2019-01-15,1627,1672,1626,1658,1801800,1658
18,2019-01-11,1614,1634,1608.5,1628.5,1696800,1628.5
19,2019-01-10,1603,1611,1587,1605,1323700,1605
20,2019-01-09,1607,1634.5,1604.5,1612.5,1517300,1612.5
21,2019-01-08,1578.5,1594,1569,1576,1667300,1576
22,2019-01-07,1564.5,1592,1555.5,1570.5,1900100,1570.5
23,2019-01-04,1485.5,1521,1457,1515.5,2740200,1515.5
24,2018-12-28,1529,1561,1525.5,1548.5,1437300,1548.5
25,2018-12-27,1486,1544,1476,1536.5,1919700,1536.5
26,2018-12-26,1429.5,1450,1403,1430,1648100,1430
27,2018-12-25,1454.5,1463.5,1417.5,1421.5,1785000,1421.5
28,2018-12-21,1559,1565,1505,1510.5,3113400,1510.5
29,2018-12-20,1612,1623,1565.5,1570.5,1716600,1570.5
30,2018-12-19,1634,1645,1606.5,1622,1617400,1622
31,2018-12-18,1640.5,1659,1624.5,1630.5,1766900,1630.5
32,2018-12-17,1625.5,1675,1625.5,1643.5,2183900,1643.5
33,2018-12-14,1657.5,1672.5,1620.5,1624.5,2914200,1624.5
34,2018-12-13,1653,1671.5,1647.5,1660,2071400,1660
35,2018-12-12,1613,1649.5,1602.5,1637.5,2100300,1637.5
36,2018-12-11,1588.5,1595.5,1573,1585.5,2129700,1585.5
37,2018-12-10,1573.5,1594.5,1573,1590,1634600,1590
38,2018-12-07,1600,1616.5,1595,1603,1499600,1603
39,2018-12-06,1606,1624,1579,1589,2031900,1589
40,2018-12-05,1625,1642,1607.5,1614.5,2098400,1614.5
41,2018-12-04,1677,1690,1646,1651.5,2413700,1651.5
42,2018-12-03,1643,1686.5,1641,1672.5,1902900,1672.5
43,2018-11-30,1638,1669.5,1603,1616,3284400,1616
44,2018-11-29,1612.5,1642.5,1608,1625,1878500,1625
45,2018-11-28,1600,1601,1578.5,1596.5,1331200,1596.5
46,2018-11-27,1613,1620.5,1595,1602,1162500,1602
47,2018-11-26,1571.5,1601.5,1568,1599.5,1569900,1599.5
48,2018-11-22,1580,1580,1561.5,1568.5,1830800,1568.5
49,2018-11-21,1557.5,1589.5,1545,1585.5,1814100,1585.5
50,2018-11-20,1557,1598,1550.5,1597.5,2157000,1597.5
51,2018-11-19,1568.5,1578.5,1557.5,1576,1267100,1576
52,2018-11-16,1565.5,1580.5,1557,1574,1363600,1574
53,2018-11-15,1571,1583,1558,1569,1341800,1569
54,2018-11-14,1589,1602.5,1578.5,1584.5,1529000,1584.5
55,2018-11-13,1580,1591,1565,1581,2672400,1581
56,2018-11-12,1593.5,1615.5,1592,1614.5,1804900,1614.5
57,2018-11-09,1611,1611,1587,1601.5,2095200,1601.5
58,2018-11-08,1595,1617.5,1590.5,1607,3110800,1607
59,2018-11-07,1560,1605.5,1556.5,1571.5,4325300,1571.5
60,2018-11-06,1532,1562,1521.5,1552,2894000,1552
61,2018-11-05,1509.5,1556.5,1485.5,1523,4208500,1523
62,2018-11-02,1500,1506.5,1454,1500,3783600,1500
63,2018-11-01,1474.5,1494,1456.5,1486.5,3096600,1486.5
64,2018-10-31,1460.5,1482,1453.5,1482,1991000,1482
65,2018-10-30,1431.5,1469.5,1426.5,1446,7572500,1446
66,2018-10-29,1457.5,1467,1429,1433.5,1842300,1433.5
67,2018-10-26,1459,1462,1415.5,1430,2461300,1430
68,2018-10-25,1465,1467,1434.5,1441,3296700,1441
69,2018-10-24,1505,1516,1488.5,1505,3376100,1505
70,2018-10-23,1505,1518,1475,1475,2820200,1475
71,2018-10-22,1489,1522.5,1485,1516.5,2194500,1516.5
72,2018-10-19,1499,1504.5,1488,1495.5,2270900,1495.5
73,2018-10-18,1553,1557.5,1519.5,1521.5,2625700,1521.5
74,2018-10-17,1550,1556.5,1538,1550.5,2973800,1550.5
75,2018-10-16,1557,1565,1534,1543.5,3451700,1543.5
76,2018-10-15,1581.5,1586,1554,1558.5,2801900,1558.5
77,2018-10-12,1586.5,1602,1577.5,1600.5,3210400,1600.5
78,2018-10-11,1601.5,1606,1586.5,1600,4402100,1600
79,2018-10-10,1701.5,1709.5,1676.5,1681.5,2084500,1681.5
80,2018-10-09,1693,1714,1685,1695.5,2406700,1695.5
81,2018-10-05,1728,1746,1720.5,1731.5,2853900,1731.5
82,2018-10-04,1769,1780.5,1732,1733.5,2986400,1733.5
83,2018-10-03,1758.5,1761.5,1716.5,1728,3270800,1728
84,2018-10-02,1794.5,1803,1768,1773,2983800,1773
85,2018-10-01,1773,1781,1754,1776.5,2044900,1776.5
86,2018-09-28,1813.5,1815,1784,1791,3152300,1791
87,2018-09-27,1818,1820,1792.5,1796,1685900,1796
88,2018-09-26,1784.5,1809,1773,1805,2409000,1805
89,2018-09-25,1774,1802.5,1765,1802.5,2969500,1802.5
90,2018-09-21,1790,1811.5,1782,1805,5488200,1805
91,2018-09-20,1765.5,1776,1745.5,1771,2776000,1771
92,2018-09-19,1736.5,1768,1734,1752,2782800,1752
93,2018-09-18,1661.5,1711.5,1660.5,1701.5,2251300,1701.5
94,2018-09-14,1648,1659,1641,1657.5,3070200,1657.5
95,2018-09-13,1606.5,1644,1602,1635.5,1551200,1635.5
96,2018-09-12,1613,1614,1584,1593,1373000,1593
97,2018-09-11,1599.5,1609,1586.5,1606.5,1735100,1606.5
98,2018-09-10,1595.5,1616,1595.5,1608,1793400,1608
99,2018-09-07,1566,1584,1565,1580.5,1969300,1580.5
100,2018-09-06,1565.5,1586,1565,1577,1898100,1577
101,2018-09-05,1576.5,1585.5,1568.5,1573.5,2095600,1573.5
102,2018-09-04,1589,1594.5,1574.5,1578,2007800,1578
103,2018-09-03,1602,1617.5,1594,1594.5,1824000,1594.5
104,2018-08-31,1616,1621,1606,1607,2273100,1607
105,2018-08-30,1658,1658.5,1631.5,1636,3235400,1636
106,2018-08-29,1618,1646,1616.5,1645.5,1785000,1645.5
107,2018-08-28,1642,1648.5,1624,1628.5,1789800,1628.5
108,2018-08-27,1629,1633,1616,1619.5,1803500,1619.5
109,2018-08-24,1630,1637,1609.5,1619.5,1613400,1619.5
110,2018-08-23,1652,1652,1613.5,1625,2088500,1625
111,2018-08-22,1645,1680.5,1628.5,1669,2581000,1669
112,2018-08-21,1588.5,1599,1585,1597,1326600,1597
113,2018-08-20,1593.5,1601,1573,1593.5,1779500,1593.5
114,2018-08-17,1613.5,1621,1598,1603,2161000,1603
115,2018-08-16,1593,1629.5,1574,1628.5,2126700,1628.5
116,2018-08-15,1629.5,1646,1601,1614.5,2095700,1614.5
117,2018-08-14,1598,1619,1585.5,1616.5,1944200,1616.5
118,2018-08-13,1623.5,1625.5,1584,1586,2397800,1586
119,2018-08-10,1652.5,1656,1629.5,1639.5,1976000,1639.5
120,2018-08-09,1629,1655.5,1624,1642.5,2035600,1642.5
121,2018-08-08,1658.5,1672,1637.5,1641.5,3167600,1641.5
122,2018-08-07,1630.5,1662,1628,1654,3121300,1654
123,2018-08-06,1620,1656,1601,1637,5194400,1637
124,2018-08-03,1573,1587.5,1535.5,1580,3621200,1580
