,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,5810,5830,5650,5650,506400,5650
1,2019-02-06,5890,5890,5830,5840,402300,5840
2,2019-02-05,5870,5900,5840,5870,425100,5870
3,2019-02-04,5820,5870,5780,5820,573500,5820
4,2019-02-01,5740,5800,5700,5790,649000,5790
5,2019-01-31,5800,5850,5760,5780,775500,5780
6,2019-01-30,5850,5850,5650,5740,1092900,5740
7,2019-01-29,5860,5900,5750,5840,1478100,5840
8,2019-01-28,6440,6480,6390,6420,327700,6420
9,2019-01-25,6340,6470,6340,6410,458700,6410
10,2019-01-24,6300,6370,6250,6360,388100,6360
11,2019-01-23,6230,6350,6230,6320,485700,6320
12,2019-01-22,6280,6330,6220,6290,474500,6290
13,2019-01-21,6450,6460,6280,6280,412500,6280
14,2019-01-18,6360,6430,6330,6410,455600,6410
15,2019-01-17,6290,6350,6270,6320,506800,6320
16,2019-01-16,6300,6310,6190,6300,679300,6300
17,2019-01-15,6020,6200,6020,6200,885700,6200
18,2019-01-11,6020,6060,5960,5990,974300,5990
19,2019-01-10,6070,6090,6010,6070,515300,6070
20,2019-01-09,6120,6160,6070,6120,561400,6120
21,2019-01-08,6160,6170,6090,6130,532500,6130
22,2019-01-07,5990,6130,5980,6060,943800,6060
23,2019-01-04,5770,5910,5730,5890,852900,5890
24,2018-12-28,5830,5990,5830,5970,739700,5970
25,2018-12-27,5920,5980,5820,5870,978300,5870
26,2018-12-26,5610,5770,5590,5720,828000,5720
27,2018-12-25,5800,5830,5680,5690,836800,5690
28,2018-12-21,5950,6010,5870,5960,988400,5960
29,2018-12-20,6230,6250,5900,5990,1068000,5990
30,2018-12-19,6330,6430,6280,6300,517500,6300
31,2018-12-18,6310,6370,6250,6280,593100,6280
32,2018-12-17,6400,6420,6280,6390,429700,6390
33,2018-12-14,6570,6590,6300,6300,1528400,6300
34,2018-12-13,6650,6710,6590,6630,691200,6630
35,2018-12-12,6380,6600,6350,6580,1040200,6580
36,2018-12-11,6210,6320,6180,6300,757800,6300
37,2018-12-10,6260,6280,6190,6210,774600,6210
38,2018-12-07,6380,6490,6380,6430,484900,6430
39,2018-12-06,6410,6450,6300,6340,784800,6340
40,2018-12-05,6380,6480,6340,6450,623400,6450
41,2018-12-04,6610,6710,6460,6460,758800,6460
42,2018-12-03,6600,6720,6590,6630,593900,6630
43,2018-11-30,6580,6610,6470,6510,993200,6510
44,2018-11-29,6550,6620,6510,6530,449800,6530
45,2018-11-28,6460,6590,6440,6500,724900,6500
46,2018-11-27,6440,6450,6340,6390,621400,6390
47,2018-11-26,6350,6460,6330,6350,707800,6350
48,2018-11-22,6240,6320,6220,6300,595700,6300
49,2018-11-21,6180,6240,6120,6190,589200,6190
50,2018-11-20,6220,6260,6180,6180,645500,6180
51,2018-11-19,6340,6450,6310,6380,588400,6380
52,2018-11-16,6420,6500,6280,6300,823300,6300
53,2018-11-15,6170,6430,6170,6380,745900,6380
54,2018-11-14,6250,6360,6150,6190,886900,6190
55,2018-11-13,6220,6310,6150,6250,1389200,6250
56,2018-11-12,6500,6590,6400,6410,745100,6410
57,2018-11-09,6800,6800,6480,6560,1107700,6560
58,2018-11-08,6800,6820,6700,6750,674100,6750
59,2018-11-07,6630,6790,6610,6710,1036200,6710
60,2018-11-06,6670,6690,6540,6580,562400,6580
61,2018-11-05,6680,6750,6610,6640,613300,6640
62,2018-11-02,6580,6790,6580,6760,1166200,6760
63,2018-11-01,6520,6640,6490,6580,881800,6580
64,2018-10-31,6280,6520,6280,6520,846400,6520
65,2018-10-30,6140,6310,6140,6230,1078200,6230
66,2018-10-29,6100,6240,6050,6100,1020600,6100
67,2018-10-26,6330,6350,6030,6190,1654600,6190
68,2018-10-25,6560,6580,6320,6340,1098000,6340
69,2018-10-24,6860,6890,6730,6760,764500,6760
70,2018-10-23,6790,6820,6710,6730,766500,6730
71,2018-10-22,6670,6820,6630,6780,431500,6780
72,2018-10-19,6620,6760,6580,6750,695500,6750
73,2018-10-18,6870,6940,6800,6820,528500,6820
74,2018-10-17,6950,6950,6800,6840,770800,6840
75,2018-10-16,6600,6780,6570,6760,812500,6760
76,2018-10-15,6920,6940,6710,6750,881100,6750
77,2018-10-12,6570,6920,6560,6910,1604800,6910
78,2018-10-11,6600,6640,6400,6560,1559400,6560
79,2018-10-10,6810,6930,6800,6880,833500,6880
80,2018-10-09,6820,6890,6780,6800,1040800,6800
81,2018-10-05,7020,7070,6940,6980,889600,6980
82,2018-10-04,7230,7260,7110,7140,739700,7140
83,2018-10-03,7270,7330,7170,7210,761800,7210
84,2018-10-02,7460,7510,7350,7400,1149100,7400
85,2018-10-01,7460,7570,7380,7480,930800,7480
86,2018-09-28,7300,7320,7200,7310,770100,7310
87,2018-09-27,7250,7300,7140,7150,569400,7150
88,2018-09-26,7220,7350,7170,7300,643700,7300
89,2018-09-25,7010,7210,7000,7150,880400,7150
90,2018-09-21,7080,7130,6990,7010,1383400,7010
91,2018-09-20,7120,7120,6960,7050,806700,7050
92,2018-09-19,7200,7250,7120,7120,741800,7120
93,2018-09-18,6940,7090,6870,7050,797900,7050
94,2018-09-14,6810,6870,6740,6860,1405700,6860
95,2018-09-13,6970,7070,6650,6710,1293000,6710
96,2018-09-12,7170,7170,7010,7050,889900,7050
97,2018-09-11,7070,7150,7040,7150,557700,7150
98,2018-09-10,7010,7080,6940,7030,510500,7030
99,2018-09-07,7040,7090,6900,6950,580500,6950
100,2018-09-06,7040,7070,6950,7030,503000,7030
101,2018-09-05,7070,7140,7030,7100,900700,7100
102,2018-09-04,7020,7110,6960,7070,631700,7070
103,2018-09-03,6960,6990,6930,6980,404100,6980
104,2018-08-31,6880,7010,6870,7000,529900,7000
105,2018-08-30,6950,6970,6840,6910,780300,6910
106,2018-08-29,6950,6990,6840,6900,650400,6900
107,2018-08-28,7000,7110,6940,6940,729600,6940
108,2018-08-27,6920,7060,6920,7060,699600,7060
109,2018-08-24,6700,6880,6680,6870,565500,6870
110,2018-08-23,6520,6630,6500,6610,624900,6610
111,2018-08-22,6500,6570,6500,6520,376300,6520
112,2018-08-21,6470,6520,6380,6490,522800,6490
113,2018-08-20,6610,6610,6470,6490,385700,6490
114,2018-08-17,6510,6650,6510,6610,431900,6610
115,2018-08-16,6460,6560,6440,6500,904600,6500
116,2018-08-15,6600,6620,6510,6530,546400,6530
117,2018-08-14,6650,6710,6620,6700,651200,6700
118,2018-08-13,6680,6680,6530,6560,612800,6560
119,2018-08-10,6810,6810,6670,6690,762400,6690
120,2018-08-09,6730,6850,6730,6780,771400,6780
121,2018-08-08,6600,6780,6510,6700,1061700,6700
122,2018-08-07,6550,6680,6490,6650,648700,6650
123,2018-08-06,6570,6640,6510,6520,398000,6520
124,2018-08-03,6620,6620,6530,6550,564700,6550
125,2018-08-02,6560,6620,6530,6580,510300,6580
126,2018-08-01,6530,6600,6520,6570,452900,6570
127,2018-07-31,6530,6610,6490,6590,582200,6590
128,2018-07-30,6530,6560,6490,6550,1225100,6550
129,2018-07-27,6490,6570,6480,6570,547700,6570
130,2018-07-26,6600,6610,6440,6470,817400,6470
131,2018-07-25,6590,6590,6450,6510,752900,6510
132,2018-07-24,6700,6720,6590,6620,479200,6620
133,2018-07-23,6620,6690,6610,6690,616900,6690
134,2018-07-20,6590,6610,6510,6610,694400,6610
135,2018-07-19,6700,6700,6560,6580,570700,6580
136,2018-07-18,6720,6720,6620,6630,436100,6630
137,2018-07-17,6460,6630,6450,6590,802200,6590
138,2018-07-13,6290,6460,6260,6400,993600,6400
139,2018-07-12,6180,6280,6160,6190,587900,6190
140,2018-07-11,6200,6220,6020,6160,907900,6160
141,2018-07-10,6320,6400,6230,6230,614600,6230
142,2018-07-09,6260,6410,6260,6290,483700,6290
143,2018-07-06,6230,6310,6200,6270,521300,6270
144,2018-07-05,6270,6330,6200,6210,718700,6210
145,2018-07-04,6170,6290,6170,6250,417300,6250
146,2018-07-03,6180,6270,6130,6200,699200,6200
147,2018-07-02,6280,6350,6150,6170,467500,6170
148,2018-06-29,6270,6330,6200,6320,554800,6320
149,2018-06-28,6290,6290,6130,6240,522000,6240
150,2018-06-27,6260,6330,6200,6280,412100,6280
