,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,3240,3270,3075,3135,2461400,3135
1,2019-02-06,3415,3420,3235,3260,2534700,3260
2,2019-02-05,3450,3515,3380,3425,1239100,3425
3,2019-02-04,3430,3560,3430,3450,1818500,3450
4,2019-02-01,3470,3605,3325,3450,3073900,3450
5,2019-01-31,3740,3790,3470,3500,4422700,3500
6,2019-01-30,4260,4270,4135,4155,1142100,4155
7,2019-01-29,4205,4270,4105,4265,1111400,4265
8,2019-01-28,4330,4400,4190,4195,1269200,4195
9,2019-01-25,4225,4355,4210,4285,1217000,4285
10,2019-01-24,4155,4250,4035,4235,1293900,4235
11,2019-01-23,4120,4220,4095,4160,838100,4160
12,2019-01-22,4150,4185,4085,4175,1143400,4175
13,2019-01-21,4415,4420,4130,4155,1406500,4155
14,2019-01-18,4250,4405,4225,4360,875500,4360
15,2019-01-17,4225,4300,4190,4270,1014300,4270
16,2019-01-16,4265,4275,4145,4230,1101200,4230
17,2019-01-15,4220,4390,4205,4260,1454900,4260
18,2019-01-11,4205,4330,4190,4225,1090400,4225
19,2019-01-10,4280,4335,4165,4175,916200,4175
20,2019-01-09,4380,4450,4330,4345,1298200,4345
21,2019-01-08,4290,4330,4205,4240,1076500,4240
22,2019-01-07,4270,4410,4225,4245,1528500,4245
23,2019-01-04,4070,4155,4005,4105,1419700,4105
24,2018-12-28,4245,4340,4150,4245,1201700,4245
25,2018-12-27,4280,4360,4075,4290,1891900,4290
26,2018-12-26,4025,4085,3810,3930,1939300,3930
27,2018-12-25,3985,4035,3885,3900,1374700,3900
28,2018-12-21,4275,4450,4125,4205,1869700,4205
29,2018-12-20,4635,4645,4405,4455,1072000,4455
30,2018-12-19,4700,4800,4610,4705,772200,4705
31,2018-12-18,4660,4800,4590,4685,1133000,4685
32,2018-12-17,4700,4835,4665,4785,857700,4785
33,2018-12-14,4925,4985,4715,4725,1510400,4725
34,2018-12-13,4925,4985,4820,4970,1029600,4970
35,2018-12-12,4700,4875,4680,4855,1483200,4855
36,2018-12-11,4745,4745,4560,4670,1242400,4670
37,2018-12-10,4950,4995,4670,4695,1134400,4695
38,2018-12-07,5070,5090,4965,5080,856500,5080
39,2018-12-06,5030,5080,4910,4945,1010700,4945
40,2018-12-05,4900,5100,4890,5070,912900,5070
41,2018-12-04,5200,5290,4965,4990,1044400,4990
42,2018-12-03,5240,5240,5120,5190,607200,5190
43,2018-11-30,5250,5280,5110,5140,1402200,5140
44,2018-11-29,5220,5270,5160,5260,1184500,5260
45,2018-11-28,4915,5120,4910,5100,1012400,5100
46,2018-11-27,4850,4935,4795,4915,741000,4915
47,2018-11-26,4765,4875,4720,4755,826700,4755
48,2018-11-22,4720,4835,4695,4775,721000,4775
49,2018-11-21,4550,4755,4515,4665,1041400,4665
50,2018-11-20,4840,4895,4670,4690,941400,4690
51,2018-11-19,4770,5020,4770,4955,757400,4955
52,2018-11-16,4880,5040,4805,4805,769700,4805
53,2018-11-15,4780,4920,4740,4870,859100,4870
54,2018-11-14,4915,4920,4740,4860,1013600,4860
55,2018-11-13,4665,4985,4640,4910,1619800,4910
56,2018-11-12,4930,5010,4800,4805,1102500,4805
57,2018-11-09,5320,5320,4995,5050,1164700,5050
58,2018-11-08,5320,5370,5270,5300,809900,5300
59,2018-11-07,5120,5270,5050,5140,1070400,5140
60,2018-11-06,5130,5250,5130,5210,933500,5210
61,2018-11-05,5220,5300,5110,5110,1337100,5110
62,2018-11-02,4950,5300,4900,5280,1797900,5280
63,2018-11-01,4825,4925,4715,4835,1334200,4835
