,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2019-02-07,1384.5,1407.5,1381.5,1390.5,3940000,1390.5
1,2019-02-06,1387.5,1399.5,1372,1385.5,4755400,1385.5
2,2019-02-05,1410,1421.5,1379.5,1387.5,6630100,1387.5
3,2019-02-04,1364,1418,1340,1406.5,8223200,1406.5
4,2019-02-01,1371.5,1392.5,1370,1372.5,5448500,1372.5
5,2019-01-31,1369.5,1374.5,1349.5,1365.5,5935400,1365.5
6,2019-01-30,1360,1373,1351.5,1353.5,5419700,1353.5
7,2019-01-29,1353,1368.5,1344.5,1356.5,5313500,1356.5
8,2019-01-28,1390,1399.5,1376,1378,4875500,1378
9,2019-01-25,1356,1382,1350,1373,4734500,1373
10,2019-01-24,1329,1360,1326,1356.5,4531500,1356.5
11,2019-01-23,1330,1354.5,1329.5,1334.5,4380900,1334.5
12,2019-01-22,1354.5,1357.5,1333.5,1339.5,4289800,1339.5
13,2019-01-21,1362.5,1363,1342,1354,5780700,1354
14,2019-01-18,1306.5,1342.5,1306,1336.5,6519600,1336.5
15,2019-01-17,1319,1321.5,1291.5,1294.5,4350600,1294.5
16,2019-01-16,1306.5,1312,1272,1304.5,9163000,1304.5
17,2019-01-15,1248.5,1291,1242.5,1286,10493500,1286
18,2019-01-11,1233.5,1257.5,1231,1250,8222500,1250
19,2019-01-10,1226,1243.5,1217,1240.5,6867100,1240.5
20,2019-01-09,1251.5,1257.5,1236,1240.5,6028700,1240.5
21,2019-01-08,1240,1240.5,1222,1225.5,6568100,1225.5
22,2019-01-07,1226,1233,1215.5,1218.5,5302500,1218.5
23,2019-01-04,1176.5,1184,1155,1176,9231000,1176
24,2018-12-28,1200,1229,1198,1216.5,6721000,1216.5
25,2018-12-27,1231,1234,1201.5,1224.5,7880900,1224.5
26,2018-12-26,1168.5,1187.5,1154.5,1175,5656800,1175
27,2018-12-25,1162,1174.5,1146,1151,5828100,1151
28,2018-12-21,1227.5,1246.5,1218.5,1224.5,9681200,1224.5
29,2018-12-20,1267.5,1269,1227.5,1234.5,9230800,1234.5
30,2018-12-19,1279.5,1290,1269,1282,6871200,1282
31,2018-12-18,1283,1303.5,1280,1282.5,6293700,1282.5
32,2018-12-17,1299,1325.5,1295.5,1306,5454400,1306
33,2018-12-14,1318.5,1323.5,1286.5,1292.5,10096900,1292.5
34,2018-12-13,1332.5,1348,1323,1329.5,6475800,1329.5
35,2018-12-12,1313.5,1353,1305,1338.5,6869900,1338.5
36,2018-12-11,1334,1335,1298,1305,7180000,1305
37,2018-12-10,1326,1347,1321,1343.5,5162600,1343.5
38,2018-12-07,1383,1392,1364.5,1367,5781600,1367
39,2018-12-06,1398,1399,1353,1366.5,8305900,1366.5
40,2018-12-05,1420,1441,1415,1423.5,5416500,1423.5
41,2018-12-04,1492.5,1503.5,1443,1447.5,6355400,1447.5
42,2018-12-03,1527.5,1530.5,1491,1495.5,4963200,1495.5
43,2018-11-30,1488,1501,1481,1498,5482500,1498
44,2018-11-29,1492.5,1504.5,1478,1481,3134200,1481
45,2018-11-28,1470,1480,1454,1472.5,3623800,1472.5
46,2018-11-27,1450,1462.5,1436,1453.5,4148100,1453.5
47,2018-11-26,1420.5,1436,1408,1432.5,4947100,1432.5
48,2018-11-22,1426,1435,1400,1407.5,5080200,1407.5
49,2018-11-21,1399,1422.5,1366,1419.5,9064500,1419.5
50,2018-11-20,1461.5,1473,1453.5,1458.5,4621600,1458.5
51,2018-11-19,1454,1488,1449.5,1484,4999400,1484
52,2018-11-16,1450,1460.5,1434,1440,4182600,1440
53,2018-11-15,1455.5,1458,1437.5,1451.5,4543200,1451.5
54,2018-11-14,1441,1472.5,1433.5,1469,4875500,1469
55,2018-11-13,1425.5,1447.5,1408.5,1444,4630900,1444
56,2018-11-12,1434,1468.5,1424,1464.5,3246300,1464.5
57,2018-11-09,1469,1469.5,1444.5,1454,3849800,1454
58,2018-11-08,1478,1493.5,1469,1475.5,5384400,1475.5
59,2018-11-07,1464.5,1491,1434,1442.5,6863700,1442.5
60,2018-11-06,1481,1483,1458,1473.5,5596600,1473.5
61,2018-11-05,1474.5,1498,1466.5,1491,5182300,1491
62,2018-11-02,1460,1521,1452.5,1506.5,10059300,1506.5
63,2018-11-01,1444.5,1448.5,1421.5,1446,6762900,1446
64,2018-10-31,1386.5,1433.5,1376.5,1433.5,9673200,1433.5
65,2018-10-30,1308,1379,1304.5,1376,9993900,1376
66,2018-10-29,1328,1353,1260,1315.5,8835200,1315.5
67,2018-10-26,1317,1334.5,1296,1308.5,7917800,1308.5
68,2018-10-25,1318.5,1332,1309.5,1311,7073800,1311
69,2018-10-24,1379.5,1380.5,1357,1359.5,5521300,1359.5
70,2018-10-23,1395,1397.5,1371.5,1371.5,5680900,1371.5
71,2018-10-22,1386.5,1408.5,1377,1404,4682000,1404
72,2018-10-19,1390,1405,1388.5,1400,4703800,1400
73,2018-10-18,1445.5,1446,1409,1410,4748400,1410
74,2018-10-17,1442.5,1451.5,1433,1442.5,5242100,1442.5
75,2018-10-16,1402,1421,1401.5,1421,5526100,1421
76,2018-10-15,1407,1418.5,1402,1402.5,7217100,1402.5
77,2018-10-12,1400,1434,1395,1429.5,9834900,1429.5
78,2018-10-11,1413,1430.5,1403,1420,10778100,1420
79,2018-10-10,1496.5,1504,1491.5,1496.5,4995100,1496.5
80,2018-10-09,1500,1505,1474,1478.5,6606200,1478.5
81,2018-10-05,1535,1541.5,1528.5,1532.5,4979200,1532.5
82,2018-10-04,1570,1573,1546,1551.5,4455900,1551.5
83,2018-10-03,1569,1571,1545,1545.5,4780700,1545.5
84,2018-10-02,1580,1600.5,1576.5,1581.5,5733300,1581.5
85,2018-10-01,1555.5,1567.5,1546.5,1566,3633100,1566
86,2018-09-28,1560,1569,1550,1556.5,5528800,1556.5
87,2018-09-27,1550,1562,1539,1541,5018000,1541
88,2018-09-26,1545.5,1557.5,1532,1557.5,4592800,1557.5
89,2018-09-25,1565.5,1567.5,1536,1553,6319500,1553
90,2018-09-21,1550,1565,1537.5,1563.5,8891500,1563.5
91,2018-09-20,1544,1550.5,1532.5,1541.5,5936500,1541.5
92,2018-09-19,1512,1531,1506.5,1526.5,6320000,1526.5
