,date,closing price
0,2017-01-04,2708
1,2017-01-05,2759
2,2017-01-06,2750.5
3,2017-01-10,2731
4,2017-01-11,2761
5,2017-01-12,2738.5
6,2017-01-13,2759.5
7,2017-01-16,2754
8,2017-01-17,2715
9,2017-01-18,2706.5
10,2017-01-19,2748.5
11,2017-01-20,2755
12,2017-01-23,2717.5
13,2017-01-24,2726
14,2017-01-25,2742
15,2017-01-26,2740
16,2017-01-27,2783
17,2017-01-30,2717.5
18,2017-01-31,2706.5
19,2017-02-01,2717
20,2017-02-02,2690.5
21,2017-02-03,2687.5
22,2017-02-06,2690
23,2017-02-07,2690
24,2017-02-08,2677
25,2017-02-09,2690
26,2017-02-10,2739.5
27,2017-02-13,2721.5
28,2017-02-14,2673.5
29,2017-02-15,2681
30,2017-02-16,2677
31,2017-02-17,2680.5
32,2017-02-20,2691
33,2017-02-21,2700
34,2017-02-22,2698.5
35,2017-02-23,2694.5
36,2017-02-24,2703.5
37,2017-02-27,2687.5
38,2017-02-28,2667
39,2017-03-01,2688
40,2017-03-02,2683
41,2017-03-03,2680
42,2017-03-06,2675.5
43,2017-03-07,2694.5
44,2017-03-08,2676
45,2017-03-09,2675
46,2017-03-10,2678
47,2017-03-13,2733.5
48,2017-03-14,2705
49,2017-03-15,2716.5
50,2017-03-16,2743.5
51,2017-03-17,2728
52,2017-03-21,2700.5
53,2017-03-22,2673
54,2017-03-23,2661.5
55,2017-03-24,2690
56,2017-03-27,2675.5
57,2017-03-28,2704.5
58,2017-03-29,2651.5
59,2017-03-30,2612
60,2017-03-31,2592.5
61,2017-04-03,2622.5
62,2017-04-04,2632
63,2017-04-05,2632
64,2017-04-06,2607
65,2017-04-07,2634
66,2017-04-10,2622
67,2017-04-11,2624
68,2017-04-12,2610
69,2017-04-13,2593.5
70,2017-04-14,2566
71,2017-04-17,2597
72,2017-04-18,2604
73,2017-04-19,2596
74,2017-04-20,2587
75,2017-04-21,2605
76,2017-04-24,2636.5
77,2017-04-25,2580
78,2017-04-26,2581
79,2017-04-27,2587.5
