,date,closing price
0,2017-01-04,1190
1,2017-01-05,1168
2,2017-01-06,1153.5
3,2017-01-10,1136
4,2017-01-11,1151.5
5,2017-01-12,1145.5
6,2017-01-13,1150.5
7,2017-01-16,1131.5
8,2017-01-17,1122
9,2017-01-18,1143
10,2017-01-19,1137
11,2017-01-20,1153
12,2017-01-23,1139.5
13,2017-01-24,1118.5
14,2017-01-25,1123.5
15,2017-01-26,1087
16,2017-01-27,1127
17,2017-01-30,1130
18,2017-01-31,1110.5
19,2017-02-01,1113
20,2017-02-02,1083.5
21,2017-02-03,1085
22,2017-02-06,1089
23,2017-02-07,1074.5
24,2017-02-08,1062.5
25,2017-02-09,1064.5
26,2017-02-10,1102.5
27,2017-02-13,1156
28,2017-02-14,1141.5
29,2017-02-15,1140
30,2017-02-16,1139
31,2017-02-17,1127
32,2017-02-20,1118.5
33,2017-02-21,1126
34,2017-02-22,1127
35,2017-02-23,1145
36,2017-02-24,1147
37,2017-02-27,1113.5
38,2017-02-28,1116
39,2017-03-01,1123
40,2017-03-02,1121.5
41,2017-03-03,1095
42,2017-03-06,1100
43,2017-03-07,1121.5
44,2017-03-08,1114
45,2017-03-09,1100.5
46,2017-03-10,1112.5
47,2017-03-13,1109
48,2017-03-14,1122
49,2017-03-15,1106
50,2017-03-16,1117.5
51,2017-03-17,1112
52,2017-03-21,1106.5
53,2017-03-22,1083
54,2017-03-23,1094.5
55,2017-03-24,1092.5
56,2017-03-27,1076
57,2017-03-28,1095.5
58,2017-03-29,1110
59,2017-03-30,1113
60,2017-03-31,1094.5
61,2017-04-03,1098
62,2017-04-04,1095.5
63,2017-04-05,1081
64,2017-04-06,1083
65,2017-04-07,1126.5
66,2017-04-10,1122
67,2017-04-11,1113
68,2017-04-12,1099
69,2017-04-13,1073
70,2017-04-14,1054.5
71,2017-04-17,1055
72,2017-04-18,1056
73,2017-04-19,1051.5
74,2017-04-20,1038
75,2017-04-21,1050.5
76,2017-04-24,1051
77,2017-04-25,1052.5
78,2017-04-26,1071.5
79,2017-04-27,1071
80,2017-04-28,1068.5
81,2017-05-01,1060
82,2017-05-02,1067
83,2017-05-08,1099.5
84,2017-05-09,1089.5
85,2017-05-10,1096.5
86,2017-05-11,1105.5
87,2017-05-12,1111
88,2017-05-15,1087.5
89,2017-05-16,1065.5
90,2017-05-17,1048.5
91,2017-05-18,1033
92,2017-05-19,1052
93,2017-05-22,1063.5
94,2017-05-23,1055
95,2017-05-24,1060
96,2017-05-25,1051.5
97,2017-05-26,1030.5
98,2017-05-29,1016
99,2017-05-30,1019.5
100,2017-05-31,1018.5
101,2017-06-01,1009
102,2017-06-02,1036.5
103,2017-06-05,1028
104,2017-06-06,1013.5
105,2017-06-07,1032.5
106,2017-06-08,1022
107,2017-06-09,1024.5
108,2017-06-12,1029
109,2017-06-13,1046
110,2017-06-14,1050.5
111,2017-06-15,1042
112,2017-06-16,1041
113,2017-06-19,1047
114,2017-06-20,1051
115,2017-06-21,1038
116,2017-06-22,1022
117,2017-06-23,1019.5
118,2017-06-26,1038
119,2017-06-27,1053
120,2017-06-28,1069
121,2017-06-29,1068.5
122,2017-06-30,1081
123,2017-07-03,1087
124,2017-07-04,1099
125,2017-07-05,1086
126,2017-07-06,1073
127,2017-07-07,1069
128,2017-07-10,1067.5
129,2017-07-11,1072
130,2017-07-12,1073.5
131,2017-07-13,1079.5
132,2017-07-14,1083
133,2017-07-18,1086.5
134,2017-07-19,1083.5
135,2017-07-20,1094
136,2017-07-21,1077.5
137,2017-07-24,1067
138,2017-07-25,1065
139,2017-07-26,1077.5
140,2017-07-27,1077.5
141,2017-07-28,1080.5
142,2017-07-31,1073
143,2017-08-01,1077
144,2017-08-02,1072
145,2017-08-03,1077.5
146,2017-08-04,1068
147,2017-08-07,1068.5
148,2017-08-08,1075.5
149,2017-08-09,1063.5
150,2017-08-10,1064.5
151,2017-08-14,1057.5
152,2017-08-15,1056
153,2017-08-16,1048
154,2017-08-17,1033
155,2017-08-18,1026
156,2017-08-21,1041
157,2017-08-22,1044.5
158,2017-08-23,1050.5
159,2017-08-24,1055.5
160,2017-08-25,1059.5
161,2017-08-28,1052.5
162,2017-08-29,1050
163,2017-08-30,1050
164,2017-08-31,1051
165,2017-09-01,1059.5
166,2017-09-04,1056.5
167,2017-09-05,1055.5
168,2017-09-06,1057
169,2017-09-07,1067
170,2017-09-08,1063
171,2017-09-11,1058
172,2017-09-12,1064
173,2017-09-13,1069.5
174,2017-09-14,1078.5
175,2017-09-15,1091.5
176,2017-09-19,1111.5
177,2017-09-20,1137.5
178,2017-09-21,1179
179,2017-09-22,1181
180,2017-09-25,1175.5
181,2017-09-26,1195
182,2017-09-27,1197.5
183,2017-09-28,1212
184,2017-09-29,1195.5
185,2017-10-02,1196.5
186,2017-10-03,1186
187,2017-10-04,1170.5
188,2017-10-05,1168.5
189,2017-10-06,1180
190,2017-10-10,1167
191,2017-10-11,1172
192,2017-10-12,1159
193,2017-10-13,1157.5
194,2017-10-16,1172.5
195,2017-10-17,1170
196,2017-10-18,1176.5
197,2017-10-19,1177
198,2017-10-20,1169.5
199,2017-10-23,1187
200,2017-10-24,1194
201,2017-10-25,1186.5
202,2017-10-26,1185
203,2017-10-27,1191.5
204,2017-10-30,1204.5
205,2017-10-31,1204.5
206,2017-11-01,1233
207,2017-11-02,1257
208,2017-11-06,1273
209,2017-11-07,1319.5
210,2017-11-08,1326.5
211,2017-11-09,1340
212,2017-11-10,1353
213,2017-11-13,1330.5
214,2017-11-15,1282
215,2017-11-16,1257.5
216,2017-11-17,1260.5
217,2017-11-20,1259.5
218,2017-11-21,1279.5
219,2017-11-22,1296
220,2017-11-24,1284
221,2017-11-27,1275
222,2017-11-28,1257
223,2017-11-29,1257
224,2017-11-30,1265
225,2017-12-01,1300
226,2017-12-04,1319
227,2017-12-05,1323.5
228,2017-12-06,1283
229,2017-12-07,1269.5
230,2017-12-08,1285
231,2017-12-11,1296.5
232,2017-12-12,1342
233,2017-12-13,1330
234,2017-12-14,1319
235,2017-12-15,1304.5
236,2017-12-18,1324.5
237,2017-12-19,1321.5
238,2017-12-20,1330
239,2017-12-21,1348
240,2017-12-22,1386
241,2017-12-25,1395.5
242,2017-12-26,1385
243,2017-12-27,1417
244,2017-12-28,1412
245,2017-12-29,1409
