,date,closing price
0,2017-01-04,4720
1,2017-01-05,4630
2,2017-01-06,4580
3,2017-01-10,4630
4,2017-01-11,4770
5,2017-01-12,4720
6,2017-01-13,4700
7,2017-01-16,4620
8,2017-01-17,4570
9,2017-01-18,4680
10,2017-01-19,4690
11,2017-01-20,4800
12,2017-01-23,4920
13,2017-01-24,4870
14,2017-01-25,5080
15,2017-01-26,5150
16,2017-01-27,5130
17,2017-01-30,5080
18,2017-01-31,4930
19,2017-02-01,4990
20,2017-02-02,4990
21,2017-02-03,5100
22,2017-02-06,5180
23,2017-02-07,5480
24,2017-02-08,5600
25,2017-02-09,5810
26,2017-02-10,5950
27,2017-02-13,6240
28,2017-02-14,6240
29,2017-02-15,6290
30,2017-02-16,6220
31,2017-02-17,6360
32,2017-02-20,6350
33,2017-02-21,6310
34,2017-02-22,6350
35,2017-02-23,6180
36,2017-02-24,5910
37,2017-02-27,5770
38,2017-02-28,5790
39,2017-03-01,5880
40,2017-03-02,6130
41,2017-03-03,6040
42,2017-03-06,6060
43,2017-03-07,5880
44,2017-03-08,5730
45,2017-03-09,5830
46,2017-03-10,5690
47,2017-03-13,5660
48,2017-03-14,5720
49,2017-03-15,5680
50,2017-03-16,5760
51,2017-03-17,5760
52,2017-03-21,5830
53,2017-03-22,5570
54,2017-03-23,5630
55,2017-03-24,5590
56,2017-03-27,5420
57,2017-03-28,5440
58,2017-03-29,5350
59,2017-03-30,5580
60,2017-03-31,5460
61,2017-04-03,5240
62,2017-04-04,5060
63,2017-04-05,5130
64,2017-04-06,4950
65,2017-04-07,4990
66,2017-04-10,5110
67,2017-04-11,4920
68,2017-04-12,4710
69,2017-04-13,4730
70,2017-04-14,4720
71,2017-04-17,4700
72,2017-04-18,4630
73,2017-04-19,4610
74,2017-04-20,4570
75,2017-04-21,4700
76,2017-04-24,4640
77,2017-04-25,4840
78,2017-04-26,4990
79,2017-04-27,5030
80,2017-04-28,4930
81,2017-05-01,4870
82,2017-05-02,5030
83,2017-05-08,4990
84,2017-05-09,4810
85,2017-05-10,4910
86,2017-05-11,5130
87,2017-05-12,4420
88,2017-05-15,4270
89,2017-05-16,4360
90,2017-05-17,4210
91,2017-05-18,4160
92,2017-05-19,4270
93,2017-05-22,4370
94,2017-05-23,4230
95,2017-05-24,4300
96,2017-05-25,4240
97,2017-05-26,4260
98,2017-05-29,4210
99,2017-05-30,4340
100,2017-05-31,4260
101,2017-06-01,4190
102,2017-06-02,4440
103,2017-06-05,4230
104,2017-06-06,4130
105,2017-06-07,4240
106,2017-06-08,4450
107,2017-06-09,4340
108,2017-06-12,4510
109,2017-06-13,4430
110,2017-06-14,4320
111,2017-06-15,4240
112,2017-06-16,4230
113,2017-06-19,4170
114,2017-06-20,4260
115,2017-06-21,4120
116,2017-06-22,4240
117,2017-06-23,4460
118,2017-06-26,4360
119,2017-06-27,4470
120,2017-06-28,4510
121,2017-06-29,4580
122,2017-06-30,4720
123,2017-07-03,4690
124,2017-07-04,4630
125,2017-07-05,4710
126,2017-07-06,4640
127,2017-07-07,4770
128,2017-07-10,4740
129,2017-07-11,4690
130,2017-07-12,4630
131,2017-07-13,4680
132,2017-07-14,4750
133,2017-07-18,4710
134,2017-07-19,4620
135,2017-07-20,4690
136,2017-07-21,4580
137,2017-07-24,4580
138,2017-07-25,4680
139,2017-07-26,4850
140,2017-07-27,4780
141,2017-07-28,4710
142,2017-07-31,4760
143,2017-08-01,4690
144,2017-08-02,4850
145,2017-08-03,4810
146,2017-08-04,4610
147,2017-08-07,4740
148,2017-08-08,4360
149,2017-08-09,4530
150,2017-08-10,4640
151,2017-08-14,4450
152,2017-08-15,4480
153,2017-08-16,4700
154,2017-08-17,5240
155,2017-08-18,5130
156,2017-08-21,5270
157,2017-08-22,5290
158,2017-08-23,5170
159,2017-08-24,5220
160,2017-08-25,5150
161,2017-08-28,5050
162,2017-08-29,4960
163,2017-08-30,5080
164,2017-08-31,5050
165,2017-09-01,5220
166,2017-09-04,5230
167,2017-09-05,5200
168,2017-09-06,5160
169,2017-09-07,5190
170,2017-09-08,5110
171,2017-09-11,5090
172,2017-09-12,5330
173,2017-09-13,5140
174,2017-09-14,4870
175,2017-09-15,4830
176,2017-09-19,4900
177,2017-09-20,4830
178,2017-09-21,4840
179,2017-09-22,4700
180,2017-09-25,4720
181,2017-09-26,4840
182,2017-09-27,4950
183,2017-09-28,4865
184,2017-10-02,4910
185,2017-10-03,5090
186,2017-10-04,5100
187,2017-10-05,5180
188,2017-10-06,5300
189,2017-10-10,5250
190,2017-10-11,5300
191,2017-10-12,5160
192,2017-10-13,5250
193,2017-10-16,5320
194,2017-10-17,5250
195,2017-10-18,5030
196,2017-10-19,5030
197,2017-10-20,5010
198,2017-10-23,5140
199,2017-10-24,5210
200,2017-10-25,5650
201,2017-10-26,5520
202,2017-10-27,5540
203,2017-10-30,5550
204,2017-10-31,5490
205,2017-11-01,5520
206,2017-11-02,5640
207,2017-11-06,5600
208,2017-11-07,6060
209,2017-11-08,6290
210,2017-11-09,6420
211,2017-11-10,6410
212,2017-11-13,6370
213,2017-11-15,6100
214,2017-11-16,6180
215,2017-11-17,6150
216,2017-11-20,6060
217,2017-11-21,6070
218,2017-11-22,6080
219,2017-11-24,6030
220,2017-11-27,5950
221,2017-11-28,5850
222,2017-11-29,5890
223,2017-11-30,5780
224,2017-12-01,5770
225,2017-12-04,5760
226,2017-12-05,5760
227,2017-12-06,5480
228,2017-12-07,5520
229,2017-12-08,5560
230,2017-12-11,5600
231,2017-12-12,5750
232,2017-12-13,5600
233,2017-12-14,5680
234,2017-12-15,5560
235,2017-12-18,5750
236,2017-12-19,5790
237,2017-12-20,5920
238,2017-12-21,6020
239,2017-12-22,6220
240,2017-12-25,6170
241,2017-12-26,5960
242,2017-12-27,6150
243,2017-12-28,6130
244,2017-12-29,6120
