,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2017-01-04,184,188,183,187,8258000,1870
1,2017-01-05,187,188,185,187,3329000,1870
2,2017-01-06,185,185,182,183,6012000,1830
3,2017-01-10,181,184,179,182,6283000,1820
4,2017-01-11,183,184,182,183,3501000,1830
5,2017-01-12,183,184,180,182,4452000,1820
6,2017-01-13,181,182,181,181,2139000,1810
7,2017-01-16,181,182,178,179,4996000,1790
8,2017-01-17,180,180,177,177,3522000,1770
9,2017-01-18,176,180,174,180,4728000,1800
10,2017-01-19,182,184,181,183,4690000,1830
11,2017-01-20,185,187,184,185,5229000,1850
12,2017-01-23,183,185,181,184,3263000,1840
13,2017-01-24,182,183,180,183,3846000,1830
14,2017-01-25,186,187,184,185,3313000,1850
15,2017-01-26,187,188,185,188,5731000,1880
16,2017-01-27,188,189,187,188,4051000,1880
17,2017-01-30,188,188,185,187,2516000,1870
18,2017-01-31,184,185,182,183,4336000,1830
19,2017-02-01,182,184,181,182,3543000,1820
20,2017-02-02,182,183,180,181,4756000,1810
21,2017-02-03,179,181,178,179,3855000,1790
22,2017-02-06,181,182,178,180,3698000,1800
23,2017-02-07,178,182,178,181,5679000,1810
24,2017-02-08,165,170,164,168,21031000,1680
25,2017-02-09,167,168,165,167,12468000,1670
26,2017-02-10,170,174,169,173,10710000,1730
27,2017-02-13,174,178,174,178,9108000,1780
28,2017-02-14,179,179,175,176,6077000,1760
29,2017-02-15,179,179,177,178,3266000,1780
30,2017-02-16,176,177,173,175,7393000,1750
31,2017-02-17,174,176,174,176,6350000,1760
32,2017-02-20,176,178,174,178,4959000,1780
33,2017-02-21,178,181,177,180,9309000,1800
34,2017-02-22,181,182,180,181,4937000,1810
35,2017-02-23,185,191,184,188,18223000,1880
36,2017-02-24,186,188,185,186,4888000,1860
37,2017-02-27,184,184,181,183,8631000,1830
38,2017-02-28,184,188,183,185,11894000,1850
39,2017-03-01,186,187,182,186,7528000,1860
40,2017-03-02,190,190,187,188,6617000,1880
41,2017-03-03,188,189,187,187,5446000,1870
42,2017-03-06,186,190,186,189,6299000,1890
43,2017-03-07,189,192,188,188,10929000,1880
44,2017-03-08,188,188,186,186,3877000,1860
45,2017-03-09,187,187,184,187,4964000,1870
46,2017-03-10,189,189,186,188,6116000,1880
47,2017-03-13,188,189,187,188,2543000,1880
48,2017-03-14,189,189,187,187,1418000,1870
49,2017-03-15,186,187,185,186,4114000,1860
50,2017-03-16,185,188,185,186,3523000,1860
51,2017-03-17,185,186,184,185,3419000,1850
52,2017-03-21,184,186,183,185,2974000,1850
53,2017-03-22,183,184,182,182,4903000,1820
54,2017-03-23,184,184,182,182,3615000,1820
55,2017-03-24,182,184,179,183,4644000,1830
56,2017-03-27,183,183,180,181,3890000,1810
57,2017-03-28,182,183,181,181,3341000,1810
58,2017-03-29,181,182,180,181,7136000,1810
59,2017-03-30,180,182,178,178,3980000,1780
60,2017-03-31,179,180,172,172,9881000,1720
61,2017-04-03,174,176,172,175,6089000,1750
62,2017-04-04,174,174,170,173,7459000,1730
63,2017-04-05,174,174,171,171,5494000,1710
64,2017-04-06,170,173,169,169,7687000,1690
65,2017-04-07,169,174,169,172,7056000,1720
66,2017-04-10,173,176,170,174,6640000,1740
67,2017-04-11,174,175,171,172,5698000,1720
68,2017-04-12,174,175,168,168,5579000,1680
69,2017-04-13,168,168,164,166,9131000,1660
70,2017-04-14,164,165,162,165,4785000,1650
71,2017-04-17,163,164,161,163,3794000,1630
72,2017-04-18,165,166,163,164,5823000,1640
73,2017-04-19,164,165,162,163,4108000,1630
74,2017-04-20,163,165,163,164,3895000,1640
75,2017-04-21,164,165,161,163,8024000,1630
76,2017-04-24,164,166,163,164,4358000,1640
77,2017-04-25,165,169,163,168,11765000,1680
78,2017-04-26,169,173,169,172,4775000,1720
79,2017-04-27,171,174,171,171,5547000,1710
80,2017-04-28,173,174,170,171,4739000,1710
81,2017-05-01,164,167,161,166,11292000,1660
82,2017-05-02,167,172,166,168,8090000,1680
83,2017-05-08,171,173,169,170,6253000,1700
84,2017-05-09,170,170,167,168,8677000,1680
85,2017-05-10,169,171,168,170,2529000,1700
86,2017-05-11,170,170,166,168,11955000,1680
87,2017-05-12,167,168,164,166,6398000,1660
88,2017-05-15,164,164,162,163,4290000,1630
89,2017-05-16,164,165,162,162,4278000,1620
90,2017-05-17,162,163,158,159,6176000,1590
91,2017-05-18,154,157,153,156,10394000,1560
92,2017-05-19,157,157,155,156,3814000,1560
93,2017-05-22,157,158,156,157,3201000,1570
94,2017-05-23,157,158,155,156,6142000,1560
95,2017-05-24,158,158,156,158,2825000,1580
96,2017-05-25,157,158,156,156,4463000,1560
97,2017-05-26,156,157,155,155,2869000,1550
98,2017-05-29,157,157,155,155,3379000,1550
99,2017-05-30,155,156,153,154,2726000,1540
