,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2015-01-05,609,619,602,614,2568000,6140
1,2015-01-06,604,606,598,599,3398000,5990
2,2015-01-07,594,601,587,598,5443000,5980
3,2015-01-08,607,630,607,628,6229000,6280
4,2015-01-09,629,635,616,621,4821000,6210
5,2015-01-13,615,630,613,630,3876000,6300
6,2015-01-14,630,638,628,632,3785000,6320
7,2015-01-15,640,655,639,653,5308000,6530
8,2015-01-16,640,640,622,635,4939000,6350
9,2015-01-19,642,651,638,648,4449000,6480
10,2015-01-20,647,649,638,649,4034000,6490
11,2015-01-21,643,652,641,649,4366000,6490
12,2015-01-22,646,650,640,647,3654000,6470
13,2015-01-23,650,653,643,653,3065000,6530
14,2015-01-26,649,658,647,658,2763000,6580
15,2015-01-27,662,674,662,674,4363000,6740
16,2015-01-28,673,696,671,692,6416000,6920
17,2015-01-29,682,692,668,670,6018000,6700
18,2015-01-30,674,699,672,691,5820000,6910
19,2015-02-02,678,691,678,687,4403000,6870
20,2015-02-03,697,702,670,673,5294000,6730
21,2015-02-04,676,681,650,659,6815000,6590
22,2015-02-05,661,665,646,648,6821000,6480
23,2015-02-06,658,662,643,645,5095000,6450
24,2015-02-09,653,658,643,646,3508000,6460
25,2015-02-10,640,644,621,631,7025000,6310
26,2015-02-12,640,653,633,643,7142000,6430
27,2015-02-13,637,643,631,635,4363000,6350
28,2015-02-16,641,647,630,630,4634000,6300
29,2015-02-17,626,634,625,630,3133000,6300
30,2015-02-18,630,647,630,644,5141000,6440
31,2015-02-19,650,659,645,648,4468000,6480
32,2015-02-20,652,655,646,649,3307000,6490
33,2015-02-23,658,672,657,669,4321000,6690
34,2015-02-24,674,678,663,666,4144000,6660
35,2015-02-25,669,672,659,665,2839000,6650
36,2015-02-26,663,674,662,673,2803000,6730
37,2015-02-27,667,670,657,669,4850000,6690
38,2015-03-02,678,693,675,687,7097000,6870
39,2015-03-03,682,689,675,685,3051000,6850
40,2015-03-04,684,687,675,684,2877000,6840
41,2015-03-05,685,685,677,684,2048000,6840
42,2015-03-06,688,696,686,695,3565000,6950
43,2015-03-09,688,688,675,679,4480000,6790
44,2015-03-10,680,684,666,670,4333000,6700
45,2015-03-11,665,670,653,655,4925000,6550
46,2015-03-12,656,667,652,664,4401000,6640
47,2015-03-13,664,666,656,656,7383000,6560
48,2015-03-16,655,665,652,662,3512000,6620
49,2015-03-17,666,666,658,661,2486000,6610
50,2015-03-18,661,676,659,676,4030000,6760
51,2015-03-19,680,683,669,676,3260000,6760
52,2015-03-20,671,676,669,675,2876000,6750
53,2015-03-23,679,689,677,680,2562000,6800
54,2015-03-24,683,687,676,679,2975000,6790
55,2015-03-25,679,679,671,678,3132000,6780
56,2015-03-26,672,672,656,657,3700000,6570
57,2015-03-27,653,661,649,655,4686000,6550
58,2015-03-30,660,687,655,683,5670000,6830
59,2015-03-31,689,689,668,672,4835000,6720
60,2015-04-01,665,668,652,658,4497000,6580
61,2015-04-02,664,687,662,679,4909000,6790
62,2015-04-03,686,696,683,691,5548000,6910
63,2015-04-06,685,700,683,700,4399000,7000
64,2015-04-07,700,714,700,703,6419000,7030
65,2015-04-08,714,724,708,710,4060000,7100
66,2015-04-09,710,718,709,713,2689000,7130
67,2015-04-10,714,715,702,706,2991000,7060
68,2015-04-13,702,706,693,700,4396000,7000
69,2015-04-14,707,713,702,711,3438000,7110
70,2015-04-15,707,723,706,719,4378000,7190
71,2015-04-16,720,727,713,720,4200000,7200
72,2015-04-17,724,729,719,726,4091000,7260
73,2015-04-20,716,722,714,716,2547000,7160
74,2015-04-21,717,723,715,722,2797000,7220
75,2015-04-22,718,721,711,715,2283000,7150
76,2015-04-23,718,721,709,714,2817000,7140
77,2015-04-24,708,711,702,704,2573000,7040
78,2015-04-27,702,712,701,708,2588000,7080
79,2015-04-28,710,717,707,711,3676000,7110
80,2015-04-30,701,705,687,690,4914000,6900
81,2015-05-01,683,685,672,680,3483000,6800
82,2015-05-07,675,682,664,676,4018000,6760
83,2015-05-08,696,699,676,683,4695000,6830
84,2015-05-11,694,702,681,691,4990000,6910
85,2015-05-12,694,694,686,691,3542000,6910
86,2015-05-13,691,699,686,696,3095000,6960
87,2015-05-14,687,700,687,694,3171000,6940
88,2015-05-15,694,705,694,701,2625000,7010
89,2015-05-18,704,714,704,713,2987000,7130
90,2015-05-19,715,724,713,721,3274000,7210
91,2015-05-20,725,733,723,733,4016000,7330
92,2015-05-21,731,732,718,719,3773000,7190
93,2015-05-22,725,728,714,717,2284000,7170
94,2015-05-25,716,719,710,715,2360000,7150
95,2015-05-26,709,716,709,714,2059000,7140
96,2015-05-27,708,711,702,707,3180000,7070
97,2015-05-28,716,720,703,709,4807000,7090
98,2015-05-29,704,712,684,687,8358000,6870
99,2015-06-01,687,690,683,688,4238000,6880
100,2015-06-02,691,692,682,684,3071000,6840
101,2015-06-03,681,685,677,685,3085000,6850
102,2015-06-04,688,688,669,671,4889000,6710
103,2015-06-05,668,675,662,675,3244000,6750
104,2015-06-08,675,676,670,673,2001000,6730
105,2015-06-09,666,677,663,663,3537000,6630
106,2015-06-10,660,662,652,654,2802000,6540
107,2015-06-11,656,669,656,669,3167000,6690
108,2015-06-12,675,675,661,662,4221000,6620
109,2015-06-15,655,664,655,663,1659000,6630
110,2015-06-16,660,661,654,654,2518000,6540
111,2015-06-17,655,658,643,646,3489000,6460
112,2015-06-18,641,642,622,630,5374000,6300
113,2015-06-19,640,641,628,640,6220000,6400
114,2015-06-22,635,637,623,631,5887000,6310
115,2015-06-23,631,640,629,637,3613000,6370
116,2015-06-24,644,648,638,645,3974000,6450
117,2015-06-25,644,644,635,637,3073000,6370
118,2015-06-26,634,638,630,636,2604000,6360
119,2015-06-29,624,631,619,619,4203000,6190
120,2015-06-30,609,609,593,602,9329000,6020
121,2015-07-01,601,603,592,598,6061000,5980
122,2015-07-02,608,621,608,618,6223000,6180
123,2015-07-03,615,620,611,614,3349000,6140
124,2015-07-06,607,608,596,598,4013000,5980
125,2015-07-07,610,615,608,609,3712000,6090
126,2015-07-08,602,609,591,591,5524000,5910
127,2015-07-09,575,581,559,581,6473000,5810
128,2015-07-10,582,592,576,582,5222000,5820
129,2015-07-13,585,594,584,587,4299000,5870
130,2015-07-14,597,598,593,596,2538000,5960
131,2015-07-15,597,611,595,608,4475000,6080
132,2015-07-16,611,615,607,611,2423000,6110
133,2015-07-17,611,612,606,611,2016000,6110
134,2015-07-21,617,620,613,618,2342000,6180
135,2015-07-22,611,614,606,607,1702000,6070
136,2015-07-23,604,613,598,608,2290000,6080
137,2015-07-24,601,611,600,601,1977000,6010
138,2015-07-27,600,608,597,600,2880000,6000
139,2015-07-28,596,600,591,596,3345000,5960
140,2015-07-29,596,604,592,597,2638000,5970
141,2015-07-30,599,619,599,612,3663000,6120
142,2015-07-31,624,670,618,656,8356000,6560
143,2015-08-03,646,661,646,659,3501000,6590
144,2015-08-04,665,672,658,669,4633000,6690
145,2015-08-05,669,687,667,679,4378000,6790
146,2015-08-06,679,683,669,670,3171000,6700
147,2015-08-07,673,673,663,667,2541000,6670
148,2015-08-10,667,677,662,676,1891000,6760
149,2015-08-11,676,676,654,661,2855000,6610
150,2015-08-12,653,663,647,656,2994000,6560
151,2015-08-13,658,671,658,669,2980000,6690
152,2015-08-14,665,668,657,661,2734000,6610
153,2015-08-17,658,666,658,664,1478000,6640
154,2015-08-18,660,661,656,657,1701000,6570
155,2015-08-19,653,659,646,646,2042000,6460
156,2015-08-20,648,659,645,648,3109000,6480
157,2015-08-21,631,636,623,623,2393000,6230
158,2015-08-24,607,614,591,593,4314000,5930
159,2015-08-25,569,584,557,557,6193000,5570
160,2015-08-26,559,574,555,573,4767000,5730
161,2015-08-27,579,585,570,577,3169000,5770
162,2015-08-28,595,595,585,587,2803000,5870
163,2015-08-31,583,591,575,588,4288000,5880
164,2015-09-01,591,591,562,562,3074000,5620
165,2015-09-02,548,569,548,556,3391000,5560
166,2015-09-03,586,588,561,563,5123000,5630
167,2015-09-04,572,581,565,568,5488000,5680
168,2015-09-07,565,580,561,577,3405000,5770
169,2015-09-08,574,586,569,569,3405000,5690
170,2015-09-09,587,617,583,616,4601000,6160
171,2015-09-10,599,608,595,606,2794000,6060
172,2015-09-11,596,612,596,608,5191000,6080
173,2015-09-14,612,614,598,602,1978000,6020
174,2015-09-15,607,611,602,603,1836000,6030
175,2015-09-16,609,609,603,607,1595000,6070
176,2015-09-17,610,614,601,605,1908000,6050
177,2015-09-18,596,602,585,585,3787000,5850
178,2015-09-24,581,600,579,581,3603000,5810
179,2015-09-25,581,584,568,579,3242000,5790
180,2015-09-28,594,594,583,589,2841000,5890
181,2015-09-29,575,575,558,560,3519000,5600
182,2015-09-30,575,579,565,569,4236000,5690
183,2015-10-01,577,592,569,588,3014000,5880
184,2015-10-02,583,588,575,580,2752000,5800
185,2015-10-05,583,597,583,593,2733000,5930
186,2015-10-06,601,605,597,601,1912000,6010
187,2015-10-07,586,589,577,586,3848000,5860
188,2015-10-08,584,584,574,574,3394000,5740
189,2015-10-09,582,607,576,605,4429000,6050
190,2015-10-13,598,616,598,614,2725000,6140
191,2015-10-14,605,614,593,593,2552000,5930
192,2015-10-15,586,605,586,601,2154000,6010
193,2015-10-16,605,612,604,605,1400000,6050
194,2015-10-19,602,605,598,599,1263000,5990
195,2015-10-20,601,603,592,597,2051000,5970
196,2015-10-21,594,620,594,618,2270000,6180
197,2015-10-22,614,618,611,612,2025000,6120
198,2015-10-23,623,627,619,624,2655000,6240
199,2015-10-26,633,637,629,631,2319000,6310
200,2015-10-27,628,634,617,619,3172000,6190
