,date,closing price
0,2014-01-06,3390
1,2014-01-07,3310
2,2014-01-08,3390
3,2014-01-09,3330
4,2014-01-10,3340
5,2014-01-14,3300
6,2014-01-15,3435
7,2014-01-16,3420
8,2014-01-17,3385
9,2014-01-20,3360
10,2014-01-21,3355
11,2014-01-22,3385
12,2014-01-23,3335
13,2014-01-24,3255
14,2014-01-27,3115
15,2014-01-28,3140
16,2014-01-29,3285
17,2014-01-30,3240
18,2014-01-31,3225
19,2014-02-03,3185
20,2014-02-04,3020
21,2014-02-05,3115
22,2014-02-06,3065
23,2014-02-07,3110
24,2014-02-10,3140
25,2014-02-12,3215
26,2014-02-13,3185
27,2014-02-14,3245
28,2014-02-17,3150
29,2014-02-18,3215
30,2014-02-19,3195
31,2014-02-20,3100
32,2014-02-21,3160
33,2014-02-24,3155
34,2014-02-25,3235
35,2014-02-26,3250
36,2014-02-27,3340
37,2014-02-28,3350
38,2014-03-03,3320
39,2014-03-04,3330
40,2014-03-05,3330
41,2014-03-06,3290
42,2014-03-07,3310
43,2014-03-10,3330
44,2014-03-11,3340
45,2014-03-12,3260
46,2014-03-13,3285
47,2014-03-14,3145
48,2014-03-17,3110
49,2014-03-18,3125
50,2014-03-19,3115
51,2014-03-20,3040
52,2014-03-24,3140
53,2014-03-25,3155
54,2014-03-26,3155
55,2014-03-27,3150
56,2014-03-28,3190
57,2014-03-31,3255
58,2014-04-01,3155
59,2014-04-02,3120
60,2014-04-03,3090
61,2014-04-04,3070
62,2014-04-07,3040
63,2014-04-08,3040
64,2014-04-09,3020
65,2014-04-10,3035
66,2014-04-11,2990
67,2014-04-14,3010
68,2014-04-15,3055
69,2014-04-16,3115
70,2014-04-17,3145
71,2014-04-18,3155
72,2014-04-21,3155
73,2014-04-22,3130
74,2014-04-23,3140
75,2014-04-24,3135
76,2014-04-25,3110
77,2014-04-28,3110
78,2014-04-30,3135
79,2014-05-01,3120
80,2014-05-02,3080
81,2014-05-07,3015
82,2014-05-08,3030
83,2014-05-09,3085
84,2014-05-12,3080
85,2014-05-13,3030
86,2014-05-14,3060
87,2014-05-15,3105
88,2014-05-16,3060
89,2014-05-19,3065
90,2014-05-20,3105
91,2014-05-21,3120
92,2014-05-22,3175
93,2014-05-23,3205
94,2014-05-26,3285
95,2014-05-27,3270
96,2014-05-28,3305
97,2014-05-29,3275
98,2014-05-30,3205
99,2014-06-02,3300
100,2014-06-03,3375
101,2014-06-04,3370
102,2014-06-05,3350
103,2014-06-06,3365
104,2014-06-09,3325
105,2014-06-10,3325
106,2014-06-11,3340
107,2014-06-12,3310
108,2014-06-13,3325
109,2014-06-16,3300
110,2014-06-17,3330
111,2014-06-18,3325
112,2014-06-19,3375
113,2014-06-20,3360
114,2014-06-23,3380
115,2014-06-24,3385
116,2014-06-25,3385
117,2014-06-26,3385
118,2014-06-27,3325
119,2014-06-30,3355
120,2014-07-01,3415
121,2014-07-02,3450
122,2014-07-03,3485
123,2014-07-04,3495
124,2014-07-07,3460
125,2014-07-08,3445
126,2014-07-09,3485
127,2014-07-10,3455
128,2014-07-11,3445
129,2014-07-14,3495
130,2014-07-15,3515
131,2014-07-16,3505
132,2014-07-17,3505
133,2014-07-18,3475
134,2014-07-22,3510
135,2014-07-23,3555
136,2014-07-24,3610
137,2014-07-25,3680
138,2014-07-28,3710
139,2014-07-29,3725
140,2014-07-30,3730
141,2014-07-31,3715
142,2014-08-01,3715
143,2014-08-04,3780
144,2014-08-05,3755
145,2014-08-06,3740
146,2014-08-07,4170
147,2014-08-08,4125
148,2014-08-11,4215
149,2014-08-12,4210
150,2014-08-13,4235
151,2014-08-14,4235
152,2014-08-15,4150
153,2014-08-18,4175
154,2014-08-19,4220
155,2014-08-20,4225
156,2014-08-21,4295
157,2014-08-22,4370
158,2014-08-25,4380
159,2014-08-26,4355
160,2014-08-27,4330
161,2014-08-28,4260
162,2014-08-29,4285
163,2014-09-01,4250
164,2014-09-02,4200
165,2014-09-03,4355
166,2014-09-04,4340
167,2014-09-05,4310
168,2014-09-08,4350
169,2014-09-09,4310
170,2014-09-10,4365
171,2014-09-11,4320
172,2014-09-12,4285
173,2014-09-16,4255
174,2014-09-17,4195
175,2014-09-18,4265
176,2014-09-19,4245
177,2014-09-22,4240
178,2014-09-24,4265
179,2014-09-25,4385
180,2014-09-26,4320
181,2014-09-29,4315
182,2014-09-30,4335
183,2014-10-01,4405
184,2014-10-02,4320
185,2014-10-03,4300
186,2014-10-06,4345
187,2014-10-07,4350
188,2014-10-08,4360
189,2014-10-09,4270
190,2014-10-10,4215
191,2014-10-14,4255
192,2014-10-15,4315
193,2014-10-16,4210
194,2014-10-17,4080
195,2014-10-20,4190
196,2014-10-21,4150
197,2014-10-22,4260
198,2014-10-23,4305
199,2014-10-24,4290
200,2014-10-27,4350
201,2014-10-28,4460
202,2014-10-29,4435
203,2014-10-30,4435
204,2014-10-31,4625
205,2014-11-04,4635
206,2014-11-05,4665
207,2014-11-06,4700
208,2014-11-07,4690
209,2014-11-10,4635
210,2014-11-11,4765
211,2014-11-12,4860
212,2014-11-13,5035
213,2014-11-14,5080
214,2014-11-17,5000
215,2014-11-18,5145
216,2014-11-19,5270
217,2014-11-20,5315
218,2014-11-21,5395
219,2014-11-25,5300
220,2014-11-26,5270
221,2014-11-27,5225
222,2014-11-28,5325
223,2014-12-01,5490
224,2014-12-02,5480
225,2014-12-03,5430
226,2014-12-04,5390
227,2014-12-05,5375
228,2014-12-08,5380
229,2014-12-09,5380
230,2014-12-10,5255
231,2014-12-11,5310
232,2014-12-12,5350
233,2014-12-15,5365
234,2014-12-16,5185
235,2014-12-17,5125
236,2014-12-18,5365
237,2014-12-19,5500
238,2014-12-22,5465
239,2014-12-24,5555
240,2014-12-25,5670
241,2014-12-26,5640
242,2014-12-29,5600
243,2014-12-30,5505
