,date,closing price
0,2014-01-06,2190
1,2014-01-07,2190
2,2014-01-08,2220
3,2014-01-09,2280
4,2014-01-10,2290
5,2014-01-14,2240
6,2014-01-15,2300
7,2014-01-16,2340
8,2014-01-17,2320
9,2014-01-20,2320
10,2014-01-21,2300
11,2014-01-22,2320
12,2014-01-23,2260
13,2014-01-24,2200
14,2014-01-27,2120
15,2014-01-28,2110
16,2014-01-29,2190
17,2014-01-30,2130
18,2014-01-31,2120
19,2014-02-03,2100
20,2014-02-04,1940
21,2014-02-05,1970
22,2014-02-06,1860
23,2014-02-07,1910
24,2014-02-10,1910
25,2014-02-12,1920
26,2014-02-13,1900
27,2014-02-14,1830
28,2014-02-17,1860
29,2014-02-18,1900
30,2014-02-19,1880
31,2014-02-20,1860
32,2014-02-21,1920
33,2014-02-24,1890
34,2014-02-25,1900
35,2014-02-26,1900
36,2014-02-27,1910
37,2014-02-28,1940
38,2014-03-03,1940
39,2014-03-04,1910
40,2014-03-05,1940
41,2014-03-06,1970
42,2014-03-07,1970
43,2014-03-10,1950
44,2014-03-11,1990
45,2014-03-12,1940
46,2014-03-13,1950
47,2014-03-14,1880
48,2014-03-17,1850
49,2014-03-18,1890
50,2014-03-19,1880
51,2014-03-20,1830
52,2014-03-24,1820
53,2014-03-25,1810
54,2014-03-26,1810
55,2014-03-27,1840
56,2014-03-28,1870
57,2014-03-31,1900
58,2014-04-01,1900
59,2014-04-02,1900
60,2014-04-03,1900
61,2014-04-04,1880
62,2014-04-07,1860
63,2014-04-08,1850
64,2014-04-09,1820
65,2014-04-10,1810
66,2014-04-11,1820
67,2014-04-14,1810
68,2014-04-15,1840
69,2014-04-16,1850
70,2014-04-17,1840
71,2014-04-18,1840
72,2014-04-21,1820
73,2014-04-22,1820
74,2014-04-23,1820
75,2014-04-24,1800
76,2014-04-25,1820
77,2014-04-28,1790
78,2014-04-30,1730
79,2014-05-01,1740
80,2014-05-02,1750
81,2014-05-07,1710
82,2014-05-08,1730
83,2014-05-09,1700
84,2014-05-12,1680
85,2014-05-13,1720
86,2014-05-14,1690
87,2014-05-15,1660
88,2014-05-16,1630
89,2014-05-19,1640
90,2014-05-20,1670
91,2014-05-21,1640
92,2014-05-22,1670
93,2014-05-23,1670
94,2014-05-26,1730
95,2014-05-27,1730
96,2014-05-28,1690
97,2014-05-29,1690
98,2014-05-30,1670
99,2014-06-02,1730
100,2014-06-03,1710
101,2014-06-04,1700
102,2014-06-05,1700
103,2014-06-06,1700
104,2014-06-09,1730
105,2014-06-10,1710
106,2014-06-11,1740
107,2014-06-12,1750
108,2014-06-13,1770
109,2014-06-16,1750
110,2014-06-17,1740
111,2014-06-18,1740
112,2014-06-19,1770
113,2014-06-20,1740
114,2014-06-23,1780
115,2014-06-24,1780
116,2014-06-25,1770
117,2014-06-26,1780
118,2014-06-27,1750
119,2014-06-30,1760
120,2014-07-01,1780
121,2014-07-02,1790
122,2014-07-03,1770
123,2014-07-04,1780
124,2014-07-07,1790
125,2014-07-08,1780
126,2014-07-09,1760
127,2014-07-10,1730
128,2014-07-11,1720
129,2014-07-14,1720
130,2014-07-15,1730
131,2014-07-16,1750
132,2014-07-17,1750
133,2014-07-18,1740
134,2014-07-22,1760
135,2014-07-23,1730
136,2014-07-24,1740
137,2014-07-25,1760
138,2014-07-28,1760
139,2014-07-29,1780
140,2014-07-30,1780
141,2014-07-31,1790
142,2014-08-01,1730
143,2014-08-04,1720
144,2014-08-05,1690
145,2014-08-06,1670
146,2014-08-07,1680
147,2014-08-08,1660
148,2014-08-11,1690
149,2014-08-12,1720
150,2014-08-13,1740
151,2014-08-14,1720
152,2014-08-15,1720
153,2014-08-18,1710
154,2014-08-19,1720
155,2014-08-20,1710
156,2014-08-21,1730
157,2014-08-22,1730
158,2014-08-25,1740
159,2014-08-26,1740
160,2014-08-27,1760
161,2014-08-28,1740
162,2014-08-29,1760
163,2014-09-01,1770
164,2014-09-02,1770
165,2014-09-03,1750
166,2014-09-04,1760
167,2014-09-05,1770
168,2014-09-08,1760
169,2014-09-09,1750
