,date,closing price
0,2014-01-06,2575
1,2014-01-07,2560
2,2014-01-08,2560
3,2014-01-09,2545
4,2014-01-10,2520
5,2014-01-14,2495
6,2014-01-15,2560
7,2014-01-16,2575
8,2014-01-17,2565
9,2014-01-20,2580
10,2014-01-21,2565
11,2014-01-22,2590
12,2014-01-23,2580
13,2014-01-24,2590
14,2014-01-27,2575
15,2014-01-28,2595
16,2014-01-29,2645
17,2014-01-30,2570
18,2014-01-31,2560
19,2014-02-03,2500
20,2014-02-04,2375
21,2014-02-05,2395
22,2014-02-06,2350
23,2014-02-07,2405
24,2014-02-10,2425
25,2014-02-12,2425
26,2014-02-13,2420
27,2014-02-14,2380
28,2014-02-17,2415
29,2014-02-18,2430
30,2014-02-19,2425
31,2014-02-20,2405
32,2014-02-21,2470
33,2014-02-24,2500
34,2014-02-25,2525
35,2014-02-26,2540
36,2014-02-27,2545
37,2014-02-28,2550
38,2014-03-03,2560
39,2014-03-04,2545
40,2014-03-05,2540
41,2014-03-06,2520
42,2014-03-07,2565
43,2014-03-10,2595
44,2014-03-11,2665
45,2014-03-12,2610
46,2014-03-13,2640
47,2014-03-14,2570
48,2014-03-17,2535
49,2014-03-18,2545
50,2014-03-19,2550
51,2014-03-20,2555
52,2014-03-24,2585
53,2014-03-25,2575
54,2014-03-26,2535
55,2014-03-27,2590
56,2014-03-28,2640
57,2014-03-31,2620
58,2014-04-01,2585
59,2014-04-02,2575
60,2014-04-03,2580
61,2014-04-04,2570
62,2014-04-07,2555
63,2014-04-08,2535
64,2014-04-09,2520
65,2014-04-10,2495
66,2014-04-11,2495
67,2014-04-14,2515
68,2014-04-15,2475
69,2014-04-16,2535
70,2014-04-17,2560
71,2014-04-18,2585
72,2014-04-21,2585
73,2014-04-22,2600
74,2014-04-23,2630
75,2014-04-24,2605
76,2014-04-25,2625
77,2014-04-28,2570
78,2014-04-30,2675
79,2014-05-01,2680
80,2014-05-02,2685
81,2014-05-07,2705
82,2014-05-08,2720
83,2014-05-09,2715
84,2014-05-12,2750
85,2014-05-13,2790
86,2014-05-14,2780
87,2014-05-15,2835
88,2014-05-16,2750
89,2014-05-19,2780
90,2014-05-20,2785
91,2014-05-21,2800
92,2014-05-22,2820
93,2014-05-23,2830
94,2014-05-26,2900
95,2014-05-27,2850
96,2014-05-28,2855
97,2014-05-29,2870
98,2014-05-30,2880
99,2014-06-02,2920
100,2014-06-03,2890
101,2014-06-04,2865
102,2014-06-05,2860
103,2014-06-06,2830
104,2014-06-09,2815
105,2014-06-10,2840
106,2014-06-11,2880
107,2014-06-12,2885
108,2014-06-13,2895
109,2014-06-16,2880
110,2014-06-17,2890
111,2014-06-18,2905
112,2014-06-19,2925
113,2014-06-20,2925
114,2014-06-23,2895
115,2014-06-24,2915
116,2014-06-25,2905
117,2014-06-26,2925
118,2014-06-27,2890
119,2014-06-30,2960
120,2014-07-01,2965
121,2014-07-02,2985
122,2014-07-03,2975
123,2014-07-04,2960
124,2014-07-07,2955
125,2014-07-08,2970
126,2014-07-09,2960
127,2014-07-10,2955
128,2014-07-11,2940
129,2014-07-14,2950
130,2014-07-15,2970
131,2014-07-16,2990
132,2014-07-17,2980
133,2014-07-18,2975
134,2014-07-22,3024.5
135,2014-07-23,3009
136,2014-07-24,3031
137,2014-07-25,3070
138,2014-07-28,3046.5
139,2014-07-29,3054.5
140,2014-07-30,2976.5
141,2014-07-31,2963
142,2014-08-01,2982.5
143,2014-08-04,3007
144,2014-08-05,2980.5
145,2014-08-06,2932.5
146,2014-08-07,2919.5
147,2014-08-08,2854
148,2014-08-11,2906
