,date,closing price
0,2014-01-06,2470
1,2014-01-07,2434
2,2014-01-08,2433
3,2014-01-09,2374
4,2014-01-10,2359
5,2014-01-14,2295
6,2014-01-15,2311
7,2014-01-16,2320
8,2014-01-17,2333
9,2014-01-20,2378
10,2014-01-21,2388
11,2014-01-22,2420
12,2014-01-23,2357
13,2014-01-24,2310
14,2014-01-27,2243
15,2014-01-28,2232
16,2014-01-29,2264
17,2014-01-30,2235
18,2014-01-31,2160
19,2014-02-03,2066
20,2014-02-04,1969
21,2014-02-05,2027
22,2014-02-06,2012
23,2014-02-07,2080
24,2014-02-10,2103
25,2014-02-12,2108
26,2014-02-13,2080
27,2014-02-14,2027
28,2014-02-17,2050
29,2014-02-18,2140
30,2014-02-19,2093
31,2014-02-20,2059
32,2014-02-21,2105
33,2014-02-24,2094
34,2014-02-25,2126
35,2014-02-26,2118
36,2014-02-27,2089
37,2014-02-28,2070
38,2014-03-03,2054
39,2014-03-04,2062
40,2014-03-05,2056
41,2014-03-06,2102
42,2014-03-07,2075
43,2014-03-10,2028
44,2014-03-11,2007
45,2014-03-12,1952
46,2014-03-13,1947
47,2014-03-14,1911
48,2014-03-17,1892
49,2014-03-18,1902
50,2014-03-19,1899
51,2014-03-20,1863
52,2014-03-24,1847
53,2014-03-25,1845
54,2014-03-26,1851
55,2014-03-27,1879
56,2014-03-28,1902
57,2014-03-31,1943
58,2014-04-01,1952
59,2014-04-02,1976
60,2014-04-03,1972
61,2014-04-04,1979
62,2014-04-07,1954
63,2014-04-08,1931
64,2014-04-09,1889
65,2014-04-10,1917
66,2014-04-11,1884
67,2014-04-14,1876
68,2014-04-15,1911
69,2014-04-16,1965
70,2014-04-17,1965
71,2014-04-18,1962
72,2014-04-21,1953
73,2014-04-22,1905
74,2014-04-23,1911
75,2014-04-24,1917
76,2014-04-25,1913
77,2014-04-28,1907
78,2014-04-30,1890
79,2014-05-01,1907
80,2014-05-02,1895
81,2014-05-07,1842
82,2014-05-08,1866
83,2014-05-09,1860
84,2014-05-12,1849
85,2014-05-13,1893
86,2014-05-14,1902
87,2014-05-15,1894
88,2014-05-16,1876
89,2014-05-19,1858
90,2014-05-20,1850
91,2014-05-21,1845
92,2014-05-22,1891
93,2014-05-23,1877
94,2014-05-26,1905
95,2014-05-27,1945
96,2014-05-28,1936
97,2014-05-29,1934
98,2014-05-30,1931
99,2014-06-02,1967
100,2014-06-03,1970
101,2014-06-04,2032
102,2014-06-05,2030
103,2014-06-06,2045
104,2014-06-09,2036
105,2014-06-10,2033
106,2014-06-11,2032
107,2014-06-12,2035
108,2014-06-13,2043
109,2014-06-16,2027
110,2014-06-17,2017
111,2014-06-18,2018
112,2014-06-19,2058
113,2014-06-20,2086
114,2014-06-23,2117
115,2014-06-24,2100
116,2014-06-25,2097
117,2014-06-26,2105
118,2014-06-27,2089
119,2014-06-30,2091
120,2014-07-01,2122
121,2014-07-02,2144
122,2014-07-03,2129
123,2014-07-04,2141
124,2014-07-07,2128
125,2014-07-08,2108
126,2014-07-09,2096
127,2014-07-10,2084
128,2014-07-11,2072
129,2014-07-14,2088
130,2014-07-15,2099
131,2014-07-16,2121
132,2014-07-17,2110
133,2014-07-18,2076
134,2014-07-22,2127
135,2014-07-23,2124
136,2014-07-24,2103.5
137,2014-07-25,2134.5
138,2014-07-28,2166
139,2014-07-29,2189.5
140,2014-07-30,2180
141,2014-07-31,2187
142,2014-08-01,2170
143,2014-08-04,2130
144,2014-08-05,2086.5
145,2014-08-06,2057
146,2014-08-07,2051.5
147,2014-08-08,2008.5
148,2014-08-11,2027
149,2014-08-12,2039.5
150,2014-08-13,2057
151,2014-08-14,2098
152,2014-08-15,2107.5
153,2014-08-18,2105.5
154,2014-08-19,2141.5
155,2014-08-20,2150.5
156,2014-08-21,2175
157,2014-08-22,2148
158,2014-08-25,2146
159,2014-08-26,2126
160,2014-08-27,2146.5
161,2014-08-28,2116.5
162,2014-08-29,2104
163,2014-09-01,2115
164,2014-09-02,2130.5
165,2014-09-03,2148
166,2014-09-04,2125
167,2014-09-05,2128
168,2014-09-08,2123.5
169,2014-09-09,2129.5
170,2014-09-10,2133.5
171,2014-09-11,2159
172,2014-09-12,2151.5
173,2014-09-16,2149.5
174,2014-09-17,2162
175,2014-09-18,2197
176,2014-09-19,2270
177,2014-09-22,2257
178,2014-09-24,2232.5
179,2014-09-25,2252.5
180,2014-09-26,2234
181,2014-09-29,2223.5
182,2014-09-30,2188.5
183,2014-10-01,2148
184,2014-10-02,2090
185,2014-10-03,2074.5
186,2014-10-06,2079.5
187,2014-10-07,2065
188,2014-10-08,2055.5
189,2014-10-09,2040
190,2014-10-10,2015.5
191,2014-10-14,1973.5
192,2014-10-15,1975
193,2014-10-16,1919
194,2014-10-17,1893
195,2014-10-20,1933.5
196,2014-10-21,1921
197,2014-10-22,1954
198,2014-10-23,1956.5
199,2014-10-24,1959
200,2014-10-27,1965
201,2014-10-28,2013.5
202,2014-10-29,2119
203,2014-10-30,2118.5
204,2014-10-31,2176
205,2014-11-04,2261
206,2014-11-05,2285
207,2014-11-06,2268.5
208,2014-11-07,2287.5
209,2014-11-10,2326
210,2014-11-11,2343
211,2014-11-12,2343
212,2014-11-13,2377.5
213,2014-11-14,2393
214,2014-11-17,2351.5
215,2014-11-18,2362
216,2014-11-19,2385.5
217,2014-11-20,2377.5
218,2014-11-21,2445.5
219,2014-11-25,2494
220,2014-11-26,2505
221,2014-11-27,2472.5
222,2014-11-28,2525.5
223,2014-12-01,2588
224,2014-12-02,2617.5
225,2014-12-03,2653.5
226,2014-12-04,2746
227,2014-12-05,2772.5
228,2014-12-08,2771
229,2014-12-09,2769.5
230,2014-12-10,2639
231,2014-12-11,2635
232,2014-12-12,2612.5
233,2014-12-15,2527.5
234,2014-12-16,2485
235,2014-12-17,2522
236,2014-12-18,2602
237,2014-12-19,2681
238,2014-12-22,2700
239,2014-12-24,2731.5
240,2014-12-25,2713
241,2014-12-26,2716
242,2014-12-29,2717
243,2014-12-30,2696
