,date,closing price
0,2014-01-06,3576
1,2014-01-07,3570
2,2014-01-08,3724
3,2014-01-09,3666
4,2014-01-10,3650
5,2014-01-14,3550
6,2014-01-15,3640
7,2014-01-16,3550
8,2014-01-17,3544
9,2014-01-20,3610
10,2014-01-21,3664
11,2014-01-22,3654
12,2014-01-23,3644
13,2014-01-24,3558
14,2014-01-27,3498
15,2014-01-28,3476
16,2014-01-29,3638
17,2014-01-30,3548
18,2014-01-31,3530
19,2014-02-03,3482
20,2014-02-04,3334
21,2014-02-05,3396
22,2014-02-06,3348
23,2014-02-07,3388
24,2014-02-10,3422
25,2014-02-12,3326
26,2014-02-13,3192
27,2014-02-14,3076
28,2014-02-17,3142
29,2014-02-18,3218
30,2014-02-19,3232
31,2014-02-20,3164
32,2014-02-21,3274
33,2014-02-24,3262
34,2014-02-25,3264
35,2014-02-26,3278
36,2014-02-27,3288
37,2014-02-28,3264
38,2014-03-03,3238
39,2014-03-04,3250
40,2014-03-05,3272
41,2014-03-06,3318
42,2014-03-07,3318
43,2014-03-10,3344
44,2014-03-11,3388
45,2014-03-12,3298
46,2014-03-13,3314
47,2014-03-14,3228
48,2014-03-17,3276
49,2014-03-18,3164
50,2014-03-19,3138
51,2014-03-20,3098
52,2014-03-24,3074
53,2014-03-25,3008
54,2014-03-26,3070
55,2014-03-27,3052
56,2014-03-28,3132
57,2014-03-31,3074
58,2014-04-01,3022
59,2014-04-02,3046
60,2014-04-03,3080
61,2014-04-04,3182
62,2014-04-07,3174
63,2014-04-08,3204
64,2014-04-09,3232
65,2014-04-10,3276
66,2014-04-11,3306
67,2014-04-14,3348
68,2014-04-15,3408
69,2014-04-16,3488
70,2014-04-17,3496
71,2014-04-18,3504
72,2014-04-21,3470
73,2014-04-22,3440
74,2014-04-23,3490
75,2014-04-24,3454
76,2014-04-25,3504
77,2014-04-28,3508
78,2014-04-30,3542
79,2014-05-01,3524
80,2014-05-02,3450
81,2014-05-07,3408
82,2014-05-08,3488
83,2014-05-09,3610
84,2014-05-12,3560
85,2014-05-13,3600
86,2014-05-14,3616
87,2014-05-15,3658
88,2014-05-16,3612
89,2014-05-19,3580
90,2014-05-20,3654
91,2014-05-21,3708
92,2014-05-22,3768
93,2014-05-23,3886
94,2014-05-26,3946
95,2014-05-27,3950
96,2014-05-28,3982
97,2014-05-29,3960
98,2014-05-30,3960
99,2014-06-02,4060
100,2014-06-03,4084
101,2014-06-04,4032
102,2014-06-05,4012
103,2014-06-06,4028
104,2014-06-09,3982
105,2014-06-10,3930
106,2014-06-11,3926
107,2014-06-12,3934
108,2014-06-13,4010
109,2014-06-16,3936
110,2014-06-17,3962
111,2014-06-18,3950
112,2014-06-19,4014
113,2014-06-20,3976
114,2014-06-23,4042
115,2014-06-24,4034
116,2014-06-25,3984
117,2014-06-26,4054
118,2014-06-27,3914
119,2014-06-30,3958
120,2014-07-01,4026
121,2014-07-02,4084
122,2014-07-03,4068
123,2014-07-04,4054
124,2014-07-07,4084
125,2014-07-08,4036
126,2014-07-09,4100
127,2014-07-10,4132
128,2014-07-11,4318
129,2014-07-14,4242
130,2014-07-15,4244
131,2014-07-16,4236
132,2014-07-17,4270
133,2014-07-18,4218
134,2014-07-22,4248
135,2014-07-23,4254
136,2014-07-24,4230
137,2014-07-25,4276
138,2014-07-28,4284
139,2014-07-29,4302
140,2014-07-30,4284
141,2014-07-31,4244
142,2014-08-01,4522
143,2014-08-04,4650
144,2014-08-05,4430
145,2014-08-06,4408
146,2014-08-07,4442
147,2014-08-08,4332
148,2014-08-11,4504
149,2014-08-12,4490
150,2014-08-13,4476
151,2014-08-14,4678
152,2014-08-15,4582
153,2014-08-18,4546
154,2014-08-19,4562
155,2014-08-20,4558
156,2014-08-21,4558
157,2014-08-22,4546
158,2014-08-25,4440
159,2014-08-26,4390
160,2014-08-27,4426
161,2014-08-28,4446
162,2014-08-29,4404
163,2014-09-01,4354
164,2014-09-02,4400
165,2014-09-03,4420
166,2014-09-04,4454
167,2014-09-05,4438
168,2014-09-08,4350
169,2014-09-09,4242
170,2014-09-10,4256
171,2014-09-11,4224
172,2014-09-12,4320
173,2014-09-16,4288
174,2014-09-17,4340
175,2014-09-18,4394
176,2014-09-19,4498
177,2014-09-22,4560
178,2014-09-24,4526
179,2014-09-25,4620
180,2014-09-26,4572
181,2014-09-29,4588
182,2014-09-30,4652
183,2014-10-01,4676
184,2014-10-02,4544
185,2014-10-03,4594
186,2014-10-06,4628
187,2014-10-07,4758
188,2014-10-08,4732
189,2014-10-09,4676
190,2014-10-10,4626
191,2014-10-14,4704
192,2014-10-15,4728
193,2014-10-16,4706
194,2014-10-17,4708
195,2014-10-20,4858
196,2014-10-21,4752
197,2014-10-22,4870
198,2014-10-23,4862
199,2014-10-24,4912
200,2014-10-27,4972
201,2014-10-28,4944
202,2014-10-29,4970
203,2014-10-30,4958
204,2014-10-31,5070
205,2014-11-04,4766
206,2014-11-05,4796
207,2014-11-06,4774
208,2014-11-07,4826
209,2014-11-10,4864
210,2014-11-11,4912
211,2014-11-12,4924
212,2014-11-13,4992
213,2014-11-14,4984
214,2014-11-17,4858
215,2014-11-18,5056
216,2014-11-19,4986
217,2014-11-20,5098
218,2014-11-21,5092
219,2014-11-25,5014
220,2014-11-26,4882
221,2014-11-27,4814
222,2014-11-28,4766
223,2014-12-01,4786
224,2014-12-02,4856
225,2014-12-03,4934
226,2014-12-04,4904
227,2014-12-05,4846
228,2014-12-08,4920
229,2014-12-09,4946
230,2014-12-10,4934
231,2014-12-11,4856
232,2014-12-12,4842
233,2014-12-15,4884
234,2014-12-16,4896
235,2014-12-17,4922
236,2014-12-18,4954
237,2014-12-19,5220
238,2014-12-22,5214
239,2014-12-24,5336
240,2014-12-25,5484
241,2014-12-26,5382
242,2014-12-29,5342
243,2014-12-30,5276
