,date,closing price
0,2015-11-04,1760
1,2015-11-05,1820
2,2015-11-06,1755
3,2015-11-09,1702
4,2015-11-10,1755
5,2015-11-11,1851
6,2015-11-12,1860
7,2015-11-13,1896
8,2015-11-16,1899
9,2015-11-17,1903
10,2015-11-18,1897
11,2015-11-19,1876
12,2015-11-20,1870
13,2015-11-24,1883
14,2015-11-25,1916
15,2015-11-26,1893
16,2015-11-27,1889
17,2015-11-30,1907
18,2015-12-01,1900
19,2015-12-02,1907
20,2015-12-03,1938
21,2015-12-04,1972
22,2015-12-07,1997
23,2015-12-08,1985
24,2015-12-09,1952
25,2015-12-10,1949
26,2015-12-11,1955
27,2015-12-14,1934
28,2015-12-15,1888
29,2015-12-16,1899
30,2015-12-17,1915
31,2015-12-18,1928
32,2015-12-21,1924
33,2015-12-22,1906
34,2015-12-24,1926
35,2015-12-25,1939
36,2015-12-28,1975
37,2015-12-29,1893
38,2015-12-30,1865
