,date,closing price
0,2018-01-04,1872
1,2018-01-05,1877
2,2018-01-09,1880
3,2018-01-10,1894
4,2018-01-11,1885
5,2018-01-12,1857
6,2018-01-15,1834
7,2018-01-16,1817
8,2018-01-17,1804
9,2018-01-18,1791
10,2018-01-19,1793
11,2018-01-22,1805
12,2018-01-23,1825
13,2018-01-24,1823
14,2018-01-25,1794
15,2018-01-26,1800
16,2018-01-29,1782
17,2018-01-30,1771
18,2018-01-31,1760
19,2018-02-01,1775
20,2018-02-02,1766
21,2018-02-05,1728
22,2018-02-06,1619
23,2018-02-07,1624
24,2018-02-08,1616
25,2018-02-09,1550
26,2018-02-13,1532
27,2018-02-14,1505
28,2018-02-15,1521
29,2018-02-16,1537
30,2018-02-19,1569
31,2018-02-20,1559
32,2018-02-21,1558
33,2018-02-22,1545
34,2018-02-23,1567
35,2018-02-26,1593
36,2018-02-27,1621
37,2018-02-28,1595
38,2018-03-01,1561
39,2018-03-02,1493
40,2018-03-05,1483
41,2018-03-06,1502
42,2018-03-07,1475
43,2018-03-08,1496
44,2018-03-09,1521
45,2018-03-12,1565
46,2018-03-13,1568
47,2018-03-14,1569
48,2018-03-15,1561
49,2018-03-16,1560
50,2018-03-19,1558
51,2018-03-20,1580
52,2018-03-22,1557
53,2018-03-23,1507
54,2018-03-26,1536
55,2018-03-27,1588
56,2018-03-28,1580
57,2018-03-29,1572
58,2018-03-30,1582
59,2018-04-02,1573
60,2018-04-03,1547
61,2018-04-04,1567
62,2018-04-05,1584
63,2018-04-06,1580
64,2018-04-09,1590
65,2018-04-10,1637
66,2018-04-11,1594
67,2018-04-12,1575
68,2018-04-13,1594
69,2018-04-16,1602
70,2018-04-17,1591
71,2018-04-18,1623
72,2018-04-19,1647
73,2018-04-20,1655
74,2018-04-23,1647
75,2018-04-24,1682
76,2018-04-25,1704
77,2018-04-26,1674
78,2018-04-27,1723
79,2018-05-01,1725
80,2018-05-02,1714
81,2018-05-07,1711
82,2018-05-08,1706
83,2018-05-09,1718
84,2018-05-10,1716
85,2018-05-11,1717
86,2018-05-14,1691
87,2018-05-15,1688
88,2018-05-16,1870
89,2018-05-17,1885
90,2018-05-18,1878
91,2018-05-21,1864
92,2018-05-22,1854
93,2018-05-23,1841
94,2018-05-24,1822
95,2018-05-25,1819
96,2018-05-28,1822
97,2018-05-29,1816
98,2018-05-30,1790
99,2018-05-31,1827
100,2018-06-01,1836
101,2018-06-04,1847
102,2018-06-05,1841
103,2018-06-06,1852
104,2018-06-07,1851
105,2018-06-08,1866
106,2018-06-11,1868
107,2018-06-12,1877
108,2018-06-13,1868
109,2018-06-14,1858
110,2018-06-15,1870
111,2018-06-18,1868
112,2018-06-19,1849
113,2018-06-20,1852
114,2018-06-21,1846
115,2018-06-22,1847
116,2018-06-25,1875
117,2018-06-26,1905
118,2018-06-27,1925
119,2018-06-28,1946
120,2018-06-29,1946
121,2018-07-02,1932
122,2018-07-03,1931
123,2018-07-04,1917
124,2018-07-05,1931
125,2018-07-06,1952
126,2018-07-09,1973
127,2018-07-10,1968
128,2018-07-11,1947
129,2018-07-12,1950
130,2018-07-13,1976
131,2018-07-17,2028
132,2018-07-18,2022
133,2018-07-19,2001
134,2018-07-20,1994
135,2018-07-23,1980
136,2018-07-24,1999
137,2018-07-25,2017
138,2018-07-26,2031
139,2018-07-27,2029
140,2018-07-30,2046
141,2018-07-31,2052
142,2018-08-01,2032
143,2018-08-02,2123
144,2018-08-03,2016
145,2018-08-06,2014
146,2018-08-07,2054
147,2018-08-08,2050
148,2018-08-09,2004
149,2018-08-10,1991
150,2018-08-13,1944
151,2018-08-14,2004
152,2018-08-15,2022
153,2018-08-16,2006
154,2018-08-17,2030
155,2018-08-20,2022
156,2018-08-21,2040
157,2018-08-22,2026
158,2018-08-23,2028
159,2018-08-24,2041
160,2018-08-27,2062
161,2018-08-28,2071
162,2018-08-29,2088
163,2018-08-30,2097
164,2018-08-31,2104
165,2018-09-03,2108
166,2018-09-04,2107
167,2018-09-05,2066
168,2018-09-06,2068
169,2018-09-07,2064
170,2018-09-10,2081
171,2018-09-11,2104
172,2018-09-12,2136
173,2018-09-13,2177
174,2018-09-14,2193
175,2018-09-18,2274
176,2018-09-19,2319
177,2018-09-20,2303
178,2018-09-21,2297
179,2018-09-25,2298
180,2018-09-26,2317
181,2018-09-27,2333
182,2018-09-28,2357
183,2018-10-01,2354
184,2018-10-02,2346
185,2018-10-03,2399
186,2018-10-04,2371
187,2018-10-05,2386
188,2018-10-09,2370
189,2018-10-10,2412
