,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2014-01-06,192,192,190,190,3786000,1900
1,2014-01-07,190,191,188,188,3571000,1880
2,2014-01-08,189,191,188,189,3357000,1890
3,2014-01-09,190,190,186,187,6389000,1870
4,2014-01-10,186,188,185,188,6624000,1880
5,2014-01-14,186,188,185,186,4634000,1860
6,2014-01-15,189,191,187,189,5877000,1890
7,2014-01-16,189,191,188,189,5329000,1890
8,2014-01-17,188,191,187,190,5199000,1900
9,2014-01-20,189,191,188,191,3593000,1910
10,2014-01-21,190,192,189,189,2877000,1890
11,2014-01-22,189,190,187,189,4867000,1890
12,2014-01-23,189,189,185,185,5419000,1850
13,2014-01-24,184,186,182,183,5195000,1830
14,2014-01-27,180,181,178,179,4599000,1790
15,2014-01-28,179,182,178,179,2722000,1790
16,2014-01-29,181,186,181,185,4412000,1850
17,2014-01-30,182,185,181,185,5968000,1850
18,2014-01-31,185,186,182,184,3302000,1840
19,2014-02-03,181,182,173,174,5743000,1740
20,2014-02-04,171,172,164,165,7385000,1650
21,2014-02-05,170,172,167,170,6095000,1700
22,2014-02-06,169,171,164,167,8387000,1670
23,2014-02-07,170,184,170,178,10465000,1780
24,2014-02-10,179,181,177,181,4442000,1810
25,2014-02-12,183,187,182,185,6063000,1850
26,2014-02-13,185,186,182,182,3322000,1820
27,2014-02-14,182,185,174,178,8246000,1780
28,2014-02-17,178,180,176,179,2367000,1790
29,2014-02-18,180,183,178,183,3179000,1830
30,2014-02-19,183,183,179,181,3636000,1810
31,2014-02-20,179,181,175,175,4172000,1750
32,2014-02-21,178,184,178,184,4434000,1840
33,2014-02-24,179,184,177,180,6295000,1800
34,2014-02-25,182,183,180,182,4522000,1820
35,2014-02-26,179,180,177,180,5331000,1800
36,2014-02-27,180,182,177,177,4784000,1770
37,2014-02-28,177,178,175,176,2735000,1760
38,2014-03-03,176,176,172,173,5562000,1730
39,2014-03-04,172,175,172,173,5318000,1730
40,2014-03-05,175,177,175,176,2625000,1760
41,2014-03-06,175,178,174,177,3446000,1770
42,2014-03-07,178,181,177,180,5189000,1800
43,2014-03-10,180,182,179,181,2348000,1810
44,2014-03-11,182,182,178,179,2544000,1790
45,2014-03-12,179,179,176,177,2889000,1770
46,2014-03-13,177,178,175,175,2482000,1750
47,2014-03-14,171,173,168,168,8651000,1680
48,2014-03-17,167,168,164,165,4323000,1650
49,2014-03-18,167,169,165,166,5004000,1660
50,2014-03-19,167,168,164,165,5103000,1650
51,2014-03-20,167,168,163,165,4462000,1650
52,2014-03-24,164,168,162,163,5648000,1630
53,2014-03-25,161,163,158,160,8916000,1600
54,2014-03-26,161,164,160,161,6597000,1610
55,2014-03-27,156,159,155,159,6673000,1590
56,2014-03-28,158,161,158,160,7767000,1600
57,2014-03-31,160,163,160,162,3945000,1620
58,2014-04-01,163,167,161,165,6417000,1650
59,2014-04-02,168,170,166,168,6380000,1680
60,2014-04-03,168,170,167,169,4805000,1690
61,2014-04-04,168,168,166,166,3419000,1660
62,2014-04-07,164,165,162,163,2734000,1630
63,2014-04-08,162,163,159,160,4741000,1600
64,2014-04-09,158,158,155,156,4815000,1560
65,2014-04-10,160,160,157,157,3952000,1570
66,2014-04-11,153,157,153,154,5097000,1540
67,2014-04-14,155,155,151,151,4624000,1510
68,2014-04-15,153,157,152,154,3439000,1540
69,2014-04-16,157,160,156,160,4371000,1600
70,2014-04-17,162,167,162,165,8068000,1650
71,2014-04-18,166,166,164,166,4124000,1660
72,2014-04-21,167,168,165,166,3962000,1660
73,2014-04-22,166,167,163,164,2498000,1640
74,2014-04-23,165,167,164,165,3821000,1650
75,2014-04-24,165,167,165,166,3202000,1660
76,2014-04-25,167,169,165,166,3078000,1660
77,2014-04-28,165,165,162,163,1411000,1630
78,2014-04-30,167,167,164,165,1984000,1650
79,2014-05-01,165,167,164,166,2703000,1660
80,2014-05-02,165,166,164,165,1192000,1650
81,2014-05-07,163,163,159,160,4758000,1600
82,2014-05-08,162,167,161,166,3320000,1660
83,2014-05-09,163,165,163,164,2173000,1640
84,2014-05-12,163,166,163,164,3451000,1640
85,2014-05-13,167,169,166,169,2883000,1690
86,2014-05-14,168,169,166,168,1755000,1680
87,2014-05-15,168,168,165,165,1917000,1650
88,2014-05-16,164,164,161,163,2314000,1630
89,2014-05-19,163,164,161,162,1853000,1620
90,2014-05-20,163,163,161,162,1267000,1620
91,2014-05-21,161,162,158,160,2311000,1600
92,2014-05-22,160,163,160,162,2238000,1620
93,2014-05-23,163,166,162,166,1988000,1660
