,date,closing price
0,2016-01-04,2570
1,2016-01-05,2560
2,2016-01-06,2450
3,2016-01-07,2350
4,2016-01-08,2320
5,2016-01-12,2200
6,2016-01-13,2250
7,2016-01-14,2190
8,2016-01-15,2160
9,2016-01-18,2130
10,2016-01-19,2230
11,2016-01-20,2120
12,2016-01-21,2100
13,2016-01-22,2190
14,2016-01-25,2210
15,2016-01-26,2060
16,2016-01-27,2100
17,2016-01-28,2060
18,2016-01-29,2140
19,2016-02-01,2130
20,2016-02-02,2020
21,2016-02-03,1910
22,2016-02-04,1910
23,2016-02-05,1920
24,2016-02-08,1940
25,2016-02-09,1830
26,2016-02-10,1810
27,2016-02-12,1690
28,2016-02-15,1820
29,2016-02-16,1830
30,2016-02-17,1840
31,2016-02-18,1900
32,2016-02-19,1920
33,2016-02-22,1890
34,2016-02-23,1890
35,2016-02-24,1850
36,2016-02-25,1910
37,2016-02-26,1940
38,2016-02-29,1890
39,2016-03-01,1850
40,2016-03-02,1920
41,2016-03-03,2070
42,2016-03-04,2120
43,2016-03-07,2150
44,2016-03-08,2190
45,2016-03-09,2060
46,2016-03-10,2080
47,2016-03-11,2110
48,2016-03-14,2210
49,2016-03-15,2210
50,2016-03-16,2190
51,2016-03-17,2200
52,2016-03-18,2220
53,2016-03-22,2240
54,2016-03-23,2250
55,2016-03-24,2200
56,2016-03-25,2230
57,2016-03-28,2330
58,2016-03-29,2300
59,2016-03-30,2200
60,2016-03-31,2180
61,2016-04-01,2100
62,2016-04-04,2160
63,2016-04-05,2110
64,2016-04-06,2080
65,2016-04-07,2080
66,2016-04-08,2080
67,2016-04-11,2140
68,2016-04-12,2220
69,2016-04-13,2320
70,2016-04-14,2340
71,2016-04-15,2350
72,2016-04-18,2290
73,2016-04-19,2380
74,2016-04-20,2410
75,2016-04-21,2470
76,2016-04-22,2540
77,2016-04-25,2510
78,2016-04-26,2400
79,2016-04-27,2430
80,2016-04-28,2360
81,2016-05-02,2200
82,2016-05-06,2110
83,2016-05-09,2090
84,2016-05-10,2120
85,2016-05-11,2110
86,2016-05-12,2120
87,2016-05-13,2050
88,2016-05-16,2040
89,2016-05-17,2130
90,2016-05-18,2230
91,2016-05-19,2230
92,2016-05-20,2250
93,2016-05-23,2270
94,2016-05-24,2250
95,2016-05-25,2330
96,2016-05-26,2290
97,2016-05-27,2320
98,2016-05-30,2370
99,2016-05-31,2410
100,2016-06-01,2400
101,2016-06-02,2320
102,2016-06-03,2320
103,2016-06-06,2320
104,2016-06-07,2330
105,2016-06-08,2400
106,2016-06-09,2380
107,2016-06-10,2330
108,2016-06-13,2280
109,2016-06-14,2310
110,2016-06-15,2300
111,2016-06-16,2240
112,2016-06-17,2250
113,2016-06-20,2390
114,2016-06-21,2400
115,2016-06-22,2390
116,2016-06-23,2440
117,2016-06-24,2280
118,2016-06-27,2320
119,2016-06-28,2310
120,2016-06-29,2360
121,2016-06-30,2400
122,2016-07-01,2460
123,2016-07-04,2470
124,2016-07-05,2540
125,2016-07-06,2490
126,2016-07-07,2450
127,2016-07-08,2440
128,2016-07-11,2500
129,2016-07-12,2500
130,2016-07-13,2510
131,2016-07-14,2530
132,2016-07-15,2580
133,2016-07-19,2660
134,2016-07-20,2660
135,2016-07-21,2680
136,2016-07-22,2630
137,2016-07-25,2600
138,2016-07-26,2530
139,2016-07-27,2550
140,2016-07-28,2570
141,2016-07-29,2540
142,2016-08-01,2530
143,2016-08-02,2500
144,2016-08-03,2430
145,2016-08-04,2550
146,2016-08-05,2520
147,2016-08-08,2620
148,2016-08-09,2630
149,2016-08-10,2650
150,2016-08-12,2680
151,2016-08-15,2670
152,2016-08-16,2590
153,2016-08-17,2550
154,2016-08-18,2500
155,2016-08-19,2550
156,2016-08-22,2560
157,2016-08-23,2500
158,2016-08-24,2520
159,2016-08-25,2510
160,2016-08-26,2480
161,2016-08-29,2560
162,2016-08-30,2560
163,2016-08-31,2610
164,2016-09-01,2630
165,2016-09-02,2590
166,2016-09-05,2670
167,2016-09-06,2620
168,2016-09-07,2650
169,2016-09-08,2640
170,2016-09-09,2710
171,2016-09-12,2630
172,2016-09-13,2600
173,2016-09-14,2560
174,2016-09-15,2530
175,2016-09-16,2550
176,2016-09-20,2560
177,2016-09-21,2630
178,2016-09-23,2640
179,2016-09-26,2620
180,2016-09-27,2690
181,2016-09-28,2660
182,2016-09-29,2640
183,2016-09-30,2590
184,2016-10-03,2630
185,2016-10-04,2670
186,2016-10-05,2640
187,2016-10-06,2650
188,2016-10-07,2700
189,2016-10-11,2760
190,2016-10-12,2700
191,2016-10-13,2660
