,date,closing price
0,2016-01-04,665
1,2016-01-05,670
2,2016-01-06,668
3,2016-01-07,660
4,2016-01-08,654
5,2016-01-12,634
6,2016-01-13,645
7,2016-01-14,638
8,2016-01-15,642
9,2016-01-18,632
10,2016-01-19,627
11,2016-01-20,606
12,2016-01-21,591
13,2016-01-22,617
14,2016-01-25,634
15,2016-01-26,618
16,2016-01-27,648
17,2016-01-28,652
18,2016-01-29,676
19,2016-02-01,695
20,2016-02-02,685
21,2016-02-03,669
22,2016-02-04,692
23,2016-02-05,695
24,2016-02-08,724
25,2016-02-09,675
26,2016-02-10,659
27,2016-02-12,612
28,2016-02-15,656
29,2016-02-16,651
30,2016-02-17,643
31,2016-02-18,654
32,2016-02-19,680
33,2016-02-22,683
34,2016-02-23,669
35,2016-02-24,670
36,2016-02-25,691
37,2016-02-26,686
38,2016-02-29,687
39,2016-03-01,691
40,2016-03-02,723
41,2016-03-03,730
42,2016-03-04,708
43,2016-03-07,673
44,2016-03-08,654
45,2016-03-09,643
46,2016-03-10,659
47,2016-03-11,653
48,2016-03-14,673
49,2016-03-15,659
50,2016-03-16,655
51,2016-03-17,653
52,2016-03-18,651
53,2016-03-22,666
54,2016-03-23,659
55,2016-03-24,658
56,2016-03-25,654
57,2016-03-28,655
58,2016-03-29,660
59,2016-03-30,658
60,2016-03-31,655
61,2016-04-01,632
62,2016-04-04,641
63,2016-04-05,608
64,2016-04-06,610
65,2016-04-07,619
66,2016-04-08,622
67,2016-04-11,617
68,2016-04-12,625
69,2016-04-13,626
70,2016-04-14,632
71,2016-04-15,631
72,2016-04-18,616
73,2016-04-19,628
74,2016-04-20,623
75,2016-04-21,639
76,2016-04-22,631
77,2016-04-25,623
78,2016-04-26,615
79,2016-04-27,601
80,2016-04-28,585
81,2016-05-02,574
82,2016-05-06,585
83,2016-05-09,603
84,2016-05-10,618
85,2016-05-11,612
86,2016-05-12,540
87,2016-05-13,531
88,2016-05-16,536
89,2016-05-17,541
90,2016-05-18,535
91,2016-05-19,540
92,2016-05-20,539
93,2016-05-23,528
94,2016-05-24,527
95,2016-05-25,527
96,2016-05-26,522
97,2016-05-27,525
98,2016-05-30,527
99,2016-05-31,538
100,2016-06-01,533
101,2016-06-02,523
102,2016-06-03,526
103,2016-06-06,524
104,2016-06-07,524
105,2016-06-08,531
106,2016-06-09,528
107,2016-06-10,518
108,2016-06-13,503
109,2016-06-14,498
110,2016-06-15,502
111,2016-06-16,484
112,2016-06-17,457
113,2016-06-20,471
114,2016-06-21,480
115,2016-06-22,470
116,2016-06-23,476
117,2016-06-24,434
118,2016-06-27,456
119,2016-06-28,464
120,2016-06-29,471
121,2016-06-30,471
122,2016-07-01,475
123,2016-07-04,475
124,2016-07-05,469
125,2016-07-06,454
126,2016-07-07,453
127,2016-07-08,443
128,2016-07-11,442
129,2016-07-12,456
130,2016-07-13,453
131,2016-07-14,467
132,2016-07-15,468
133,2016-07-19,479
134,2016-07-20,456
135,2016-07-21,457
136,2016-07-22,457
137,2016-07-25,471
138,2016-07-26,464
139,2016-07-27,472
140,2016-07-28,458
141,2016-07-29,455
142,2016-08-01,457
143,2016-08-02,451
144,2016-08-03,446
145,2016-08-04,440
146,2016-08-05,443
147,2016-08-08,452
148,2016-08-09,457
149,2016-08-10,451
150,2016-08-12,450
151,2016-08-15,464
152,2016-08-16,446
153,2016-08-17,457
154,2016-08-18,447
155,2016-08-19,452
156,2016-08-22,450
157,2016-08-23,445
158,2016-08-24,445
159,2016-08-25,451
160,2016-08-26,450
161,2016-08-29,454
162,2016-08-30,466
163,2016-08-31,470
164,2016-09-01,484
165,2016-09-02,488
166,2016-09-05,493
167,2016-09-06,496
168,2016-09-07,493
169,2016-09-08,484
170,2016-09-09,478
171,2016-09-12,476
172,2016-09-13,473
173,2016-09-14,467
174,2016-09-15,469
175,2016-09-16,471
176,2016-09-20,474
177,2016-09-21,494
178,2016-09-23,492
179,2016-09-26,491
180,2016-09-27,500
181,2016-09-28,495
182,2016-09-29,506
183,2016-09-30,494
184,2016-10-03,500
185,2016-10-04,505
186,2016-10-05,506
187,2016-10-06,515
188,2016-10-07,506
189,2016-10-11,508
190,2016-10-12,508
191,2016-10-13,504
192,2016-10-17,517
193,2016-10-19,512
194,2016-10-20,515
195,2016-10-21,518
196,2016-10-24,519
197,2016-10-25,521
198,2016-10-26,516
199,2016-10-27,514
200,2016-10-28,517
201,2016-10-31,521
202,2016-11-01,517
203,2016-11-02,510
204,2016-11-04,489
205,2016-11-07,496
206,2016-11-08,493
207,2016-11-09,472
208,2016-11-10,491
209,2016-11-11,486
210,2016-11-14,495
211,2016-11-15,488
212,2016-11-16,497
213,2016-11-17,497
214,2016-11-18,501
215,2016-11-21,507
216,2016-11-22,509
217,2016-11-24,517
218,2016-11-25,537
219,2016-11-28,531
220,2016-11-29,533
221,2016-11-30,546
222,2016-12-01,548
223,2016-12-02,545
224,2016-12-05,537
225,2016-12-06,533
226,2016-12-07,543
227,2016-12-08,548
228,2016-12-09,553
229,2016-12-12,552
230,2016-12-13,556
231,2016-12-14,554
232,2016-12-15,551
233,2016-12-16,562
234,2016-12-19,561
235,2016-12-20,551
236,2016-12-21,547
237,2016-12-22,549
238,2016-12-26,550
239,2016-12-27,544
240,2016-12-28,546
241,2016-12-29,540
242,2016-12-30,538
