,date,closing price
0,2016-01-04,1421
1,2016-01-05,1419
2,2016-01-06,1419
3,2016-01-07,1405
4,2016-01-08,1377
5,2016-01-12,1349
6,2016-01-13,1371.5
7,2016-01-14,1325
8,2016-01-15,1321.5
9,2016-01-18,1309
10,2016-01-19,1287.5
11,2016-01-20,1218
12,2016-01-21,1164.5
13,2016-01-22,1242
14,2016-01-25,1267.5
15,2016-01-26,1202.5
16,2016-01-27,1252
17,2016-01-28,1228
18,2016-01-29,1295.5
19,2016-02-01,1333.5
20,2016-02-02,1377
21,2016-02-03,1343
22,2016-02-04,1327
23,2016-02-05,1303
24,2016-02-08,1331
25,2016-02-09,1283
26,2016-02-10,1227.5
27,2016-02-12,1227
28,2016-02-15,1307.5
29,2016-02-16,1289.5
30,2016-02-17,1263
31,2016-02-18,1279
32,2016-02-19,1278.5
33,2016-02-22,1236
34,2016-02-23,1206.5
35,2016-02-24,1193.5
36,2016-02-25,1250
37,2016-02-26,1271.5
38,2016-02-29,1240
39,2016-03-01,1244.5
40,2016-03-02,1292
41,2016-03-03,1307.5
42,2016-03-04,1321.5
43,2016-03-07,1276
44,2016-03-08,1250
45,2016-03-09,1228
46,2016-03-10,1047
47,2016-03-11,1004.5
48,2016-03-14,1002
49,2016-03-15,1000
50,2016-03-16,979.6
51,2016-03-17,957.8
52,2016-03-18,953.9
53,2016-03-22,971.5
54,2016-03-23,994
55,2016-03-24,983.8
56,2016-03-25,992.4
57,2016-03-28,1009.5
58,2016-03-29,1008
59,2016-03-30,991.2
60,2016-03-31,996.7
61,2016-04-01,953.8
62,2016-04-04,969.8
63,2016-04-05,954.8
64,2016-04-06,988
65,2016-04-07,975.2
66,2016-04-08,982.7
67,2016-04-11,977.5
68,2016-04-12,986.8
69,2016-04-13,989.4
70,2016-04-14,1028
71,2016-04-15,1034
72,2016-04-18,985.3
73,2016-04-19,993.7
74,2016-04-20,993.1
75,2016-04-21,1010
76,2016-04-22,1007.5
77,2016-04-25,1012
78,2016-04-26,995.8
79,2016-04-27,990.3
80,2016-04-28,977.2
81,2016-05-02,997.8
82,2016-05-06,995.7
83,2016-05-09,991.2
84,2016-05-10,1016.5
85,2016-05-11,1011
86,2016-05-12,1020.5
87,2016-05-13,1000.5
88,2016-05-16,981
89,2016-05-17,1013
90,2016-05-18,998.1
91,2016-05-19,990
92,2016-05-20,1006
93,2016-05-23,993.9
94,2016-05-24,981.6
95,2016-05-25,991
96,2016-05-26,992
97,2016-05-27,1008.5
98,2016-05-30,1033
99,2016-05-31,1074
100,2016-06-01,1048
101,2016-06-02,1018
102,2016-06-03,1002.5
103,2016-06-06,1024.5
104,2016-06-07,1054.5
105,2016-06-08,1061
106,2016-06-09,1066
107,2016-06-10,1051.5
108,2016-06-13,1013.5
109,2016-06-14,1026
110,2016-06-15,968.2
111,2016-06-16,950.8
112,2016-06-17,965.7
113,2016-06-20,1000
114,2016-06-21,1007
115,2016-06-22,986.1
116,2016-06-23,991.6
117,2016-06-24,928.8
118,2016-06-27,971.5
119,2016-06-28,976.8
120,2016-06-29,1004
121,2016-06-30,991.4
122,2016-07-01,979.4
123,2016-07-04,989
124,2016-07-05,984.1
125,2016-07-06,968.1
126,2016-07-07,984.3
127,2016-07-08,956.7
128,2016-07-11,972.1
129,2016-07-12,977.1
130,2016-07-13,969
131,2016-07-14,968.6
132,2016-07-15,990.7
133,2016-07-19,990.4
134,2016-07-20,989.7
135,2016-07-21,999.7
136,2016-07-22,985
137,2016-07-25,1001
138,2016-07-26,982.5
139,2016-07-27,973
140,2016-07-28,952.8
141,2016-07-29,956.4
142,2016-08-01,897
143,2016-08-02,897.7
144,2016-08-03,857
145,2016-08-04,858.2
146,2016-08-05,866.1
147,2016-08-08,870.3
148,2016-08-09,868.6
149,2016-08-10,858.3
150,2016-08-12,883.3
151,2016-08-15,872.4
152,2016-08-16,866.6
153,2016-08-17,871.5
154,2016-08-18,842.2
155,2016-08-19,854.4
156,2016-08-22,871.6
157,2016-08-23,877.4
158,2016-08-24,877.3
159,2016-08-25,871.5
160,2016-08-26,859
161,2016-08-29,872.8
162,2016-08-30,869.2
163,2016-08-31,886.7
164,2016-09-01,893.2
165,2016-09-02,921.7
166,2016-09-05,936.9
167,2016-09-06,931.9
168,2016-09-07,957.6
169,2016-09-08,942.6
170,2016-09-09,930.4
171,2016-09-12,925.9
172,2016-09-13,919.2
173,2016-09-14,916
174,2016-09-15,887.8
175,2016-09-16,906.1
176,2016-09-20,921.2
177,2016-09-21,953.2
178,2016-09-23,936.7
179,2016-09-26,933.8
180,2016-09-27,958.1
181,2016-09-28,958.5
182,2016-09-29,956.5
183,2016-09-30,915.2
184,2016-10-03,929.4
185,2016-10-04,921.1
186,2016-10-05,917.9
187,2016-10-06,922.4
188,2016-10-07,910.6
189,2016-10-11,919.8
190,2016-10-12,916.5
191,2016-10-13,914.5
192,2016-10-17,929.8
193,2016-10-19,935.2
194,2016-10-20,950
195,2016-10-21,951.4
196,2016-10-24,946.5
197,2016-10-25,955.6
198,2016-10-26,969
199,2016-10-27,967
200,2016-10-28,960.2
201,2016-10-31,1004.5
202,2016-11-01,1028.5
203,2016-11-02,1038.5
204,2016-11-04,1029
205,2016-11-07,1027.5
206,2016-11-08,1023.5
207,2016-11-09,999.5
208,2016-11-10,1040
209,2016-11-11,1034.5
210,2016-11-14,1043
211,2016-11-15,1064.5
212,2016-11-16,1056
213,2016-11-17,1063.5
214,2016-11-18,1055.5
215,2016-11-21,1071.5
216,2016-11-22,1066
217,2016-11-24,1082
218,2016-11-25,1106
219,2016-11-28,1118
220,2016-11-29,1122.5
221,2016-11-30,1128
222,2016-12-01,1154.5
223,2016-12-02,1161
224,2016-12-05,1141
225,2016-12-06,1228
226,2016-12-07,1262
227,2016-12-08,1257
228,2016-12-09,1264.5
229,2016-12-12,1289.5
230,2016-12-13,1312.5
231,2016-12-14,1314.5
232,2016-12-15,1334
233,2016-12-16,1337.5
234,2016-12-19,1349.5
235,2016-12-20,1336
236,2016-12-21,1326
237,2016-12-22,1326.5
238,2016-12-26,1314.5
239,2016-12-27,1308
240,2016-12-28,1310.5
241,2016-12-29,1280.5
242,2016-12-30,1278
