,date,closing price
0,2016-01-04,637
1,2016-01-05,636
2,2016-01-06,628
3,2016-01-07,618
4,2016-01-08,625
5,2016-01-12,594
6,2016-01-13,620
7,2016-01-14,600
8,2016-01-15,599
9,2016-01-18,593
10,2016-01-19,599
11,2016-01-20,578
12,2016-01-21,558
13,2016-01-22,596
14,2016-01-25,598
15,2016-01-26,577
16,2016-01-27,600
17,2016-01-28,568
18,2016-01-29,582
19,2016-02-01,620
20,2016-02-02,575
21,2016-02-03,552
22,2016-02-04,545
23,2016-02-05,534
24,2016-02-08,539
25,2016-02-09,504
26,2016-02-10,496
27,2016-02-12,464
28,2016-02-15,499
29,2016-02-16,496
30,2016-02-17,493
31,2016-02-18,502
32,2016-02-19,483
33,2016-02-22,466
34,2016-02-23,497
35,2016-02-24,501
36,2016-02-25,524
37,2016-02-26,526
38,2016-02-29,522
39,2016-03-01,521
40,2016-03-02,543
41,2016-03-03,553
42,2016-03-04,568
43,2016-03-07,572
44,2016-03-08,554
45,2016-03-09,557
46,2016-03-10,566
47,2016-03-11,568
48,2016-03-14,571
49,2016-03-15,562
50,2016-03-16,561
51,2016-03-17,557
52,2016-03-18,555
53,2016-03-22,569
54,2016-03-23,560
55,2016-03-24,547
56,2016-03-25,556
57,2016-03-28,558
58,2016-03-29,554
59,2016-03-30,542
60,2016-03-31,530
61,2016-04-01,517
62,2016-04-04,519
63,2016-04-05,505
64,2016-04-06,509
65,2016-04-07,506
66,2016-04-08,522
67,2016-04-11,523
68,2016-04-12,534
69,2016-04-13,553
70,2016-04-14,568
71,2016-04-15,560
72,2016-04-18,537
73,2016-04-19,562
74,2016-04-20,561
75,2016-04-21,569
76,2016-04-22,563
77,2016-04-25,566
78,2016-04-26,558
79,2016-04-27,557
80,2016-04-28,543
81,2016-05-02,518
82,2016-05-06,515
83,2016-05-09,519
84,2016-05-10,524
85,2016-05-11,528
86,2016-05-12,534
87,2016-05-13,520
88,2016-05-16,529
89,2016-05-17,545
90,2016-05-18,553
91,2016-05-19,552
92,2016-05-20,555
93,2016-05-23,551
94,2016-05-24,549
95,2016-05-25,561
96,2016-05-26,565
97,2016-05-27,576
98,2016-05-30,575
99,2016-05-31,578
100,2016-06-01,572
101,2016-06-02,559
102,2016-06-03,560
103,2016-06-06,555
104,2016-06-07,555
105,2016-06-08,551
106,2016-06-09,542
107,2016-06-10,537
108,2016-06-13,510
109,2016-06-14,507
110,2016-06-15,507
111,2016-06-16,485
112,2016-06-17,487
113,2016-06-20,509
114,2016-06-21,505
115,2016-06-22,497
116,2016-06-23,504
117,2016-06-24,456
118,2016-06-27,457
119,2016-06-28,454
120,2016-06-29,462
121,2016-06-30,468
122,2016-07-01,464
123,2016-07-04,464
124,2016-07-05,459
125,2016-07-06,448
126,2016-07-07,438
127,2016-07-08,435
128,2016-07-11,458
129,2016-07-12,473
130,2016-07-13,481
131,2016-07-14,487
132,2016-07-15,493
133,2016-07-19,483
134,2016-07-20,483
135,2016-07-21,498
136,2016-07-22,497
137,2016-07-25,500
138,2016-07-26,494
139,2016-07-27,514
140,2016-07-28,526
141,2016-07-29,584
142,2016-08-01,572
143,2016-08-02,541
144,2016-08-03,531
145,2016-08-04,554
146,2016-08-05,549
147,2016-08-08,567
148,2016-08-09,581
149,2016-08-10,574
150,2016-08-12,563
151,2016-08-15,557
152,2016-08-16,554
153,2016-08-17,554
154,2016-08-18,545
155,2016-08-19,551
156,2016-08-22,560
157,2016-08-23,540
158,2016-08-24,548
159,2016-08-25,552
160,2016-08-26,544
161,2016-08-29,568
162,2016-08-30,571
163,2016-08-31,581
164,2016-09-01,564
165,2016-09-02,555
166,2016-09-05,565
167,2016-09-06,569
168,2016-09-07,557
169,2016-09-08,558
170,2016-09-09,557
171,2016-09-12,543
172,2016-09-13,544
173,2016-09-14,546
174,2016-09-15,539
175,2016-09-16,554
176,2016-09-20,558
177,2016-09-21,562
178,2016-09-23,556
179,2016-09-26,542
180,2016-09-27,559
181,2016-09-28,550
182,2016-09-29,571
183,2016-09-30,547
184,2016-10-03,562
185,2016-10-04,572
186,2016-10-05,579
187,2016-10-06,591
188,2016-10-07,596
189,2016-10-11,617
190,2016-10-12,608
191,2016-10-13,622
192,2016-10-17,624
193,2016-10-19,629
194,2016-10-20,632
195,2016-10-21,635
196,2016-10-24,632
197,2016-10-25,629
198,2016-10-26,628
199,2016-10-27,630
200,2016-10-28,630
201,2016-10-31,618
202,2016-11-01,626
203,2016-11-02,604
204,2016-11-04,597
205,2016-11-07,602
206,2016-11-08,611
207,2016-11-09,571
208,2016-11-10,620
209,2016-11-11,623
210,2016-11-14,638
211,2016-11-15,626
212,2016-11-16,633
213,2016-11-17,627
214,2016-11-18,628
215,2016-11-21,628
216,2016-11-22,627
217,2016-11-24,634
218,2016-11-25,629
219,2016-11-28,628
220,2016-11-29,634
221,2016-11-30,617
222,2016-12-01,633
223,2016-12-02,617
224,2016-12-05,616
225,2016-12-06,628
226,2016-12-07,644
227,2016-12-08,654
228,2016-12-09,653
229,2016-12-12,647
230,2016-12-13,656
231,2016-12-14,650
232,2016-12-15,647
233,2016-12-16,648
234,2016-12-19,636
235,2016-12-20,640
236,2016-12-21,642
237,2016-12-22,645
238,2016-12-26,637
239,2016-12-27,638
240,2016-12-28,651
241,2016-12-29,641
242,2016-12-30,635
