,date,start price,highest price,cheapest price,closing price,yield,fixed closing price
0,2016-01-04,850,870,838,840,2494000,4200
1,2016-01-05,841,845,826,833,1687000,4165
2,2016-01-06,831,837,810,816,1624000,4080
3,2016-01-07,812,813,791,791,1917000,3955
4,2016-01-08,783,801,781,788,2014000,3940
5,2016-01-12,781,783,752,757,2271000,3785
6,2016-01-13,769,785,767,778,1713000,3890
7,2016-01-14,756,777,741,775,2380000,3875
8,2016-01-15,789,803,766,769,1827000,3845
9,2016-01-18,748,765,741,760,1457000,3800
10,2016-01-19,758,778,756,776,1570000,3880
11,2016-01-20,779,784,740,740,1500000,3700
12,2016-01-21,748,772,726,726,1656000,3630
13,2016-01-22,754,774,748,773,1881000,3865
14,2016-01-25,788,797,774,784,1491000,3920
15,2016-01-26,769,771,758,760,1684000,3800
16,2016-01-27,775,803,775,799,1790000,3995
17,2016-01-28,796,799,773,774,1575000,3870
18,2016-01-29,787,816,771,807,1995000,4035
19,2016-02-01,814,821,809,821,993000,4105
20,2016-02-02,806,806,773,777,1345000,3885
21,2016-02-03,752,767,724,738,2459000,3690
22,2016-02-04,728,759,727,750,2139000,3750
23,2016-02-05,749,787,746,782,3203000,3910
24,2016-02-08,695,700,633,637,7684000,3185
25,2016-02-09,618,618,592,596,4825000,2980
26,2016-02-10,600,611,574,583,4268000,2915
27,2016-02-12,563,573,547,560,3599000,2800
28,2016-02-15,590,608,575,603,2698000,3015
29,2016-02-16,589,623,586,610,2496000,3050
30,2016-02-17,606,619,588,600,1914000,3000
31,2016-02-18,629,638,618,628,2242000,3140
32,2016-02-19,620,630,591,600,2308000,3000
33,2016-02-22,591,611,590,602,1603000,3010
34,2016-02-23,612,634,606,614,2496000,3070
35,2016-02-24,603,619,599,602,1827000,3010
36,2016-02-25,609,642,606,634,2655000,3170
37,2016-02-26,642,652,633,633,1712000,3165
38,2016-02-29,662,669,644,646,1884000,3230
39,2016-03-01,649,663,638,655,2716000,3275
40,2016-03-02,681,694,674,690,2225000,3450
41,2016-03-03,685,702,685,700,1705000,3500
42,2016-03-04,709,735,705,723,3155000,3615
43,2016-03-07,722,729,705,719,2320000,3595
44,2016-03-08,722,731,698,703,2254000,3515
45,2016-03-09,688,691,660,679,3003000,3395
46,2016-03-10,693,699,682,691,2018000,3455
47,2016-03-11,680,697,680,696,2480000,3480
48,2016-03-14,706,717,706,713,1093000,3565
49,2016-03-15,702,706,692,699,1825000,3495
50,2016-03-16,689,694,679,680,2029000,3400
51,2016-03-17,690,696,672,677,1779000,3385
52,2016-03-18,677,704,675,701,1998000,3505
53,2016-03-22,715,719,691,704,1397000,3520
54,2016-03-23,707,711,695,698,895000,3490
55,2016-03-24,690,692,668,679,1525000,3395
56,2016-03-25,682,687,677,685,842000,3425
57,2016-03-28,702,703,689,698,2465000,3490
58,2016-03-29,683,683,666,675,2199000,3375
59,2016-03-30,675,675,624,630,4499000,3150
60,2016-03-31,638,639,623,627,3086000,3135
61,2016-04-01,622,627,609,613,2730000,3065
62,2016-04-04,615,631,609,625,3498000,3125
63,2016-04-05,618,622,607,620,2951000,3100
64,2016-04-06,618,636,618,635,3118000,3175
65,2016-04-07,632,636,614,616,2197000,3080
66,2016-04-08,605,627,592,620,3396000,3100
67,2016-04-11,621,640,612,631,2751000,3155
68,2016-04-12,631,661,627,650,2647000,3250
69,2016-04-13,662,675,654,672,1796000,3360
70,2016-04-14,682,700,681,698,1669000,3490
71,2016-04-15,691,698,685,694,1564000,3470
72,2016-04-18,665,682,665,677,1585000,3385
73,2016-04-19,701,714,701,710,2023000,3550
74,2016-04-20,730,736,710,718,2452000,3590
75,2016-04-21,739,739,723,729,2451000,3645
76,2016-04-22,717,738,715,738,3385000,3690
77,2016-04-25,738,739,725,735,1710000,3675
78,2016-04-26,730,732,712,723,1252000,3615
79,2016-04-27,725,734,721,726,1687000,3630
80,2016-04-28,732,748,698,699,2287000,3495
81,2016-05-02,680,690,676,687,1678000,3435
82,2016-05-06,687,691,674,676,2191000,3380
83,2016-05-09,685,688,666,667,2499000,3335
84,2016-05-10,665,687,653,677,2907000,3385
85,2016-05-11,627,644,620,625,5621000,3125
86,2016-05-12,629,651,626,650,2946000,3250
87,2016-05-13,669,671,651,653,3311000,3265
88,2016-05-16,654,670,647,666,1777000,3330
89,2016-05-17,681,686,672,678,2509000,3390
90,2016-05-18,677,706,675,701,2648000,3505
91,2016-05-19,705,713,686,688,2364000,3440
92,2016-05-20,690,694,681,690,2190000,3450
93,2016-05-23,690,692,674,687,2159000,3435
94,2016-05-24,677,677,650,653,3689000,3265
95,2016-05-25,666,667,658,664,1748000,3320
96,2016-05-26,668,668,652,657,1603000,3285
97,2016-05-27,653,665,653,664,924000,3320
98,2016-05-30,667,672,654,662,1274000,3310
99,2016-05-31,662,675,659,673,1005000,3365
100,2016-06-01,666,668,658,659,1149000,3295
101,2016-06-02,651,654,633,638,1815000,3190
102,2016-06-03,637,639,627,633,1177000,3165
