,date,closing price
0,2019-02-07,1908
1,2019-02-06,1959.5
2,2019-02-05,1948
3,2019-02-04,1942
4,2019-02-01,1925.5
5,2019-01-31,1924.5
6,2019-01-30,1878.5
7,2019-01-29,1871
8,2019-01-28,1844.5
9,2019-01-25,1883.5
10,2019-01-24,1890
11,2019-01-23,1904.5
12,2019-01-22,1901.5
13,2019-01-21,1912.5
14,2019-01-18,1918
15,2019-01-17,1850
16,2019-01-16,1826
17,2019-01-15,1825.5
18,2019-01-11,1817
19,2019-01-10,1771
20,2019-01-09,1770
21,2019-01-08,1777
22,2019-01-07,1764.5
23,2019-01-04,1698
24,2018-12-28,1729.5
25,2018-12-27,1747.5
26,2018-12-26,1684
27,2018-12-25,1677
28,2018-12-21,1740
29,2018-12-20,1818
30,2018-12-19,1867
31,2018-12-18,1857.5
32,2018-12-17,1870
33,2018-12-14,1846.5
34,2018-12-13,1819
35,2018-12-12,1807
36,2018-12-11,1780
37,2018-12-10,1803.5
38,2018-12-07,1852
39,2018-12-06,1842
40,2018-12-05,1852
41,2018-12-04,1827.5
42,2018-12-03,1864.5
43,2018-11-30,1821
44,2018-11-29,1817
45,2018-11-28,1810.5
46,2018-11-27,1804.5
47,2018-11-26,1787.5
48,2018-11-22,1773.5
49,2018-11-21,1742
50,2018-11-20,1751.5
51,2018-11-19,1764.5
52,2018-11-16,1789
53,2018-11-15,1791.5
54,2018-11-14,1775
55,2018-11-13,1810.5
56,2018-11-12,1859
57,2018-11-09,1859.5
58,2018-11-08,1860.5
59,2018-11-07,1846
60,2018-11-06,1819
61,2018-11-05,1804.5
62,2018-11-02,1812.5
63,2018-11-01,1833
64,2018-10-31,1805.5
65,2018-10-30,1829.5
66,2018-10-29,1809
67,2018-10-26,1801
68,2018-10-25,1788
69,2018-10-24,1816
70,2018-10-23,1808
71,2018-10-22,1828.5
72,2018-10-19,1813
73,2018-10-18,1867
74,2018-10-17,1848.5
75,2018-10-16,1816.5
76,2018-10-15,1777
77,2018-10-12,1805.5
78,2018-10-11,1828.5
79,2018-10-10,1867.5
80,2018-10-09,1867
81,2018-10-05,1841.5
82,2018-10-04,1857.5
83,2018-10-03,1887.5
84,2018-10-02,1899
85,2018-10-01,1915
86,2018-09-28,1932
87,2018-09-27,1943.5
88,2018-09-26,1979
89,2018-09-25,1936.5
90,2018-09-21,1937.5
91,2018-09-20,1937
92,2018-09-19,1930
93,2018-09-18,1883
94,2018-09-14,1809
95,2018-09-13,1790.5
96,2018-09-12,1780
97,2018-09-11,1786.5
98,2018-09-10,1777.5
99,2018-09-07,1780
100,2018-09-06,1785
101,2018-09-05,1802.5
102,2018-09-04,1825
103,2018-09-03,1812.5
104,2018-08-31,1844.5
105,2018-08-30,1829
106,2018-08-29,1840
107,2018-08-28,1840
108,2018-08-27,1826.5
109,2018-08-24,1804.5
110,2018-08-23,1794.5
111,2018-08-22,1797.5
112,2018-08-21,1798
113,2018-08-20,1805.5
114,2018-08-17,1789
115,2018-08-16,1778
116,2018-08-15,1784.5
117,2018-08-14,1794.5
118,2018-08-13,1770
119,2018-08-10,1788.5
120,2018-08-09,1824
121,2018-08-08,1842
122,2018-08-07,1854.5
123,2018-08-06,1824.5
124,2018-08-03,1846
125,2018-08-02,1852.5
126,2018-08-01,1887.5
127,2018-07-31,1940
128,2018-07-30,1935.5
129,2018-07-27,1948
130,2018-07-26,1930.5
131,2018-07-25,1903.5
132,2018-07-24,1914
133,2018-07-23,1896.5
134,2018-07-20,1901.5
135,2018-07-19,1921.5
136,2018-07-18,1944
137,2018-07-17,1928.5
138,2018-07-13,1913
139,2018-07-12,1886
140,2018-07-11,1894
141,2018-07-10,1911
142,2018-07-09,1928.5
143,2018-07-06,1909.5
144,2018-07-05,1912.5
145,2018-07-04,1915
146,2018-07-03,1900
147,2018-07-02,1903.5
148,2018-06-29,1937
149,2018-06-28,1932
150,2018-06-27,1943.5
