,date,closing price
0,2019-02-07,1160
1,2019-02-06,1171
2,2019-02-05,1167
3,2019-02-04,1160
4,2019-02-01,1160
5,2019-01-31,1166
6,2019-01-30,1161
7,2019-01-29,1192
8,2019-01-28,1182
9,2019-01-25,1200
10,2019-01-24,1197
11,2019-01-23,1196
12,2019-01-22,1199
13,2019-01-21,1191
14,2019-01-18,1200
15,2019-01-17,1192
16,2019-01-16,1175
17,2019-01-15,1174
18,2019-01-11,1177
19,2019-01-10,1176
20,2019-01-09,1173
21,2019-01-08,1167
22,2019-01-07,1173
23,2019-01-04,1157
24,2018-12-28,1155
25,2018-12-27,1145
26,2018-12-26,1129
27,2018-12-25,1118
28,2018-12-21,1142
29,2018-12-20,1166
30,2018-12-19,1205
31,2018-12-18,1224
32,2018-12-17,1248
33,2018-12-14,1232
34,2018-12-13,1265
35,2018-12-12,1268
36,2018-12-11,1244
37,2018-12-10,1248
38,2018-12-07,1262
39,2018-12-06,1258
40,2018-12-05,1268
41,2018-12-04,1291
42,2018-12-03,1307
43,2018-11-30,1286
44,2018-11-29,1293
45,2018-11-28,1291
46,2018-11-27,1261
47,2018-11-26,1240
48,2018-11-22,1216
49,2018-11-21,1213
50,2018-11-20,1215
51,2018-11-19,1199
52,2018-11-16,1193
53,2018-11-15,1186
54,2018-11-14,1195
55,2018-11-13,1202
56,2018-11-12,1222
57,2018-11-09,1220
58,2018-11-08,1212
59,2018-11-07,1211
60,2018-11-06,1212
61,2018-11-05,1191
62,2018-11-02,1191
63,2018-11-01,1163
64,2018-10-31,1151
65,2018-10-30,1160
66,2018-10-29,1143
67,2018-10-26,1172
68,2018-10-25,1177
69,2018-10-24,1203
70,2018-10-23,1182
71,2018-10-22,1192
72,2018-10-19,1187
73,2018-10-18,1187
74,2018-10-17,1187
75,2018-10-16,1168
76,2018-10-15,1160
77,2018-10-12,1168
78,2018-10-11,1166
79,2018-10-10,1190
80,2018-10-09,1185
81,2018-10-05,1195
82,2018-10-04,1184
83,2018-10-03,1167
84,2018-10-02,1170
85,2018-10-01,1183
86,2018-09-28,1194
87,2018-09-27,1178
88,2018-09-26,1190
89,2018-09-25,1228
90,2018-09-21,1226
91,2018-09-20,1209
92,2018-09-19,1196
93,2018-09-18,1194
94,2018-09-14,1168
95,2018-09-13,1169
96,2018-09-12,1172
97,2018-09-11,1185
98,2018-09-10,1172
99,2018-09-07,1156
100,2018-09-06,1155
101,2018-09-05,1170
102,2018-09-04,1167
103,2018-09-03,1159
104,2018-08-31,1175
105,2018-08-30,1213
106,2018-08-29,1233
107,2018-08-28,1226
108,2018-08-27,1212
109,2018-08-24,1207
110,2018-08-23,1176
111,2018-08-22,1165
112,2018-08-21,1156
113,2018-08-20,1154
114,2018-08-17,1147
115,2018-08-16,1148
116,2018-08-15,1124
117,2018-08-14,1126
118,2018-08-13,1100
119,2018-08-10,1109
120,2018-08-09,1111
121,2018-08-08,1120
122,2018-08-07,1118
123,2018-08-06,1113
124,2018-08-03,1114
125,2018-08-02,1109
126,2018-08-01,1095
127,2018-07-31,1112
128,2018-07-30,1111
129,2018-07-27,1111
130,2018-07-26,1116
131,2018-07-25,1067
132,2018-07-24,1068
133,2018-07-23,1060
134,2018-07-20,1039
135,2018-07-19,1044
136,2018-07-18,1065
137,2018-07-17,1057
138,2018-07-13,1056
139,2018-07-12,1047
140,2018-07-11,1044
141,2018-07-10,1057
142,2018-07-09,1058
143,2018-07-06,1048
144,2018-07-05,1034
145,2018-07-04,1047
146,2018-07-03,1054
147,2018-07-02,1053
148,2018-06-29,1059
149,2018-06-28,1067
150,2018-06-27,1058
151,2018-06-26,1053
152,2018-06-25,1047
153,2018-06-22,1045
154,2018-06-21,1056
155,2018-06-20,1051
156,2018-06-19,1031
157,2018-06-18,1045
158,2018-06-15,1056
159,2018-06-14,1053
160,2018-06-13,1051
161,2018-06-12,1050
162,2018-06-11,1043
163,2018-06-08,1045
164,2018-06-07,1053
165,2018-06-06,1035
166,2018-06-05,1042
167,2018-06-04,1061
168,2018-06-01,1047
169,2018-05-31,1029
170,2018-05-30,1032
171,2018-05-29,1040
172,2018-05-28,1054
173,2018-05-25,1048
174,2018-05-24,1057
175,2018-05-23,1057
176,2018-05-22,1064
177,2018-05-21,1063
178,2018-05-18,1056
179,2018-05-17,1051
180,2018-05-16,1049
181,2018-05-15,1050
182,2018-05-14,1079
183,2018-05-11,1052
184,2018-05-10,1016
185,2018-05-09,1009
186,2018-05-08,1013
187,2018-05-07,1050
188,2018-05-02,1070
189,2018-05-01,1075
190,2018-04-27,1068
191,2018-04-26,1068
192,2018-04-25,1050
193,2018-04-24,1048
194,2018-04-23,1030
195,2018-04-20,1019
196,2018-04-19,1009
197,2018-04-18,1009
198,2018-04-17,997
199,2018-04-16,999
200,2018-04-13,991
201,2018-04-12,987
202,2018-04-11,988
203,2018-04-10,981
204,2018-04-09,985
205,2018-04-06,990
206,2018-04-05,985
207,2018-04-04,979
208,2018-04-03,964
209,2018-04-02,963
210,2018-03-30,964
211,2018-03-29,950
212,2018-03-28,949
213,2018-03-27,979
214,2018-03-26,950
215,2018-03-23,964
216,2018-03-22,1003
217,2018-03-20,1017
218,2018-03-19,1016
219,2018-03-16,1030
220,2018-03-15,1047
221,2018-03-14,1051
222,2018-03-13,1048
223,2018-03-12,1032
224,2018-03-09,1018
225,2018-03-08,1021
226,2018-03-07,1032
227,2018-03-06,1022
228,2018-03-05,1016
229,2018-03-02,1024
230,2018-03-01,1046
231,2018-02-28,1061
232,2018-02-27,1079
233,2018-02-26,1078
234,2018-02-23,1055
235,2018-02-22,1048
236,2018-02-21,1065
237,2018-02-20,1085
238,2018-02-19,1058
239,2018-02-16,1031
240,2018-02-15,1023
241,2018-02-14,1000
242,2018-02-13,1007
243,2018-02-09,1009
244,2018-02-08,1029
245,2018-02-07,1013
246,2018-02-06,1007
247,2018-02-05,1022
248,2018-02-02,1052
249,2018-02-01,1060
250,2018-01-31,1035
251,2018-01-30,1028
252,2018-01-29,1020
253,2018-01-26,1012
254,2018-01-25,1017
255,2018-01-24,1024
256,2018-01-23,1025
257,2018-01-22,1010
258,2018-01-19,1011
259,2018-01-18,1008
260,2018-01-17,1010
261,2018-01-16,1016
262,2018-01-15,1015
263,2018-01-12,1014
264,2018-01-11,1012
265,2018-01-10,1005
266,2018-01-09,1005
267,2018-01-05,995
268,2018-01-04,977
269,2017-12-29,951
270,2017-12-28,946
271,2017-12-27,954
272,2017-12-26,951
273,2017-12-25,954
274,2017-12-22,961
275,2017-12-21,962
276,2017-12-20,960
277,2017-12-19,965
278,2017-12-18,957
279,2017-12-15,950
280,2017-12-14,959
281,2017-12-13,972
282,2017-12-12,966
283,2017-12-11,959
284,2017-12-08,955
285,2017-12-07,939
286,2017-12-06,936
287,2017-12-05,973
288,2017-12-04,975
289,2017-12-01,987
290,2017-11-30,983
291,2017-11-29,954
292,2017-11-28,950
293,2017-11-27,958
294,2017-11-24,955
295,2017-11-22,955
296,2017-11-21,955
297,2017-11-20,953
298,2017-11-17,973
299,2017-11-16,974
