,date,closing price
0,2019-02-07,1842
1,2019-02-06,1869
2,2019-02-05,1867
3,2019-02-04,1878
4,2019-02-01,1858
5,2019-01-31,1864
6,2019-01-30,1857
7,2019-01-29,1854
8,2019-01-28,1879
9,2019-01-25,1860
10,2019-01-24,1828
11,2019-01-23,1713
12,2019-01-22,1695
13,2019-01-21,1709
14,2019-01-18,1699
15,2019-01-17,1652
16,2019-01-16,1647
17,2019-01-15,1661
18,2019-01-11,1684
19,2019-01-10,1616
20,2019-01-09,1650
21,2019-01-08,1651
22,2019-01-07,1653
23,2019-01-04,1595
24,2018-12-28,1635
25,2018-12-27,1634
26,2018-12-26,1557
27,2018-12-25,1533
28,2018-12-21,1625
29,2018-12-20,1628
30,2018-12-19,1651
31,2018-12-18,1685
32,2018-12-17,1704
33,2018-12-14,1681
34,2018-12-13,1748
35,2018-12-12,1719
36,2018-12-11,1711
37,2018-12-10,1725
38,2018-12-07,1752
39,2018-12-06,1720
40,2018-12-05,1751
41,2018-12-04,1788
42,2018-12-03,1828
43,2018-11-30,1780
44,2018-11-29,1799
45,2018-11-28,1800
46,2018-11-27,1789
47,2018-11-26,1817
48,2018-11-22,1784
49,2018-11-21,1808
50,2018-11-20,1814
51,2018-11-19,1811
52,2018-11-16,1811
53,2018-11-15,1849
54,2018-11-14,1854
55,2018-11-13,1835
56,2018-11-12,1876
57,2018-11-09,1870
58,2018-11-08,2065
59,2018-11-07,1988
60,2018-11-06,1995
61,2018-11-05,1979
62,2018-11-02,2008
63,2018-11-01,1973
64,2018-10-31,1967
65,2018-10-30,1907
66,2018-10-29,1864
67,2018-10-26,1889
68,2018-10-25,1952
69,2018-10-24,2026
70,2018-10-23,2032
71,2018-10-22,2063
72,2018-10-19,2028
73,2018-10-18,2024
74,2018-10-17,2045
75,2018-10-16,1995
76,2018-10-15,1967
77,2018-10-12,1979
78,2018-10-11,1980
79,2018-10-10,2071
80,2018-10-09,2064
81,2018-10-05,2144
82,2018-10-04,2155
83,2018-10-03,2146
84,2018-10-02,2157
85,2018-10-01,2152
86,2018-09-28,2135
87,2018-09-27,2119
88,2018-09-26,2167
89,2018-09-25,2147
90,2018-09-21,2123
91,2018-09-20,2100
92,2018-09-19,2142
93,2018-09-18,2132
94,2018-09-14,2128
95,2018-09-13,2063
96,2018-09-12,2037
97,2018-09-11,2057
98,2018-09-10,2012
99,2018-09-07,2013
100,2018-09-06,2018
101,2018-09-05,2048
102,2018-09-04,2066
103,2018-09-03,2110
104,2018-08-31,2127
105,2018-08-30,2142
106,2018-08-29,2120
107,2018-08-28,2085
108,2018-08-27,2067
109,2018-08-24,2030
110,2018-08-23,2086
111,2018-08-22,2079
112,2018-08-21,2026
113,2018-08-20,2009
114,2018-08-17,2066
115,2018-08-16,2017
116,2018-08-15,2050
117,2018-08-14,2057
118,2018-08-13,1988
119,2018-08-10,2034
120,2018-08-09,2100
121,2018-08-08,2110
122,2018-08-07,1929
123,2018-08-06,1907
124,2018-08-03,1934
125,2018-08-02,1964
126,2018-08-01,1904
127,2018-07-31,1882
128,2018-07-30,1916
129,2018-07-27,1916
130,2018-07-26,1908
131,2018-07-25,1891
132,2018-07-24,1872
133,2018-07-23,1830
134,2018-07-20,1855
135,2018-07-19,1906
136,2018-07-18,1875
137,2018-07-17,1849
138,2018-07-13,1814
139,2018-07-12,1758
140,2018-07-11,1783
141,2018-07-10,1784
142,2018-07-09,1755
143,2018-07-06,1715
144,2018-07-05,1684
145,2018-07-04,1708
146,2018-07-03,1735
147,2018-07-02,1752
148,2018-06-29,1763
149,2018-06-28,1765
150,2018-06-27,1763
151,2018-06-26,1751
152,2018-06-25,1736
153,2018-06-22,1750
154,2018-06-21,1773
155,2018-06-20,1781
156,2018-06-19,1758
157,2018-06-18,1804
158,2018-06-15,1802
159,2018-06-14,1788
160,2018-06-13,1813
161,2018-06-12,1803
162,2018-06-11,1823
163,2018-06-08,1809
164,2018-06-07,1834
165,2018-06-06,1850
166,2018-06-05,1821
167,2018-06-04,1803
168,2018-06-01,1763
169,2018-05-31,1765
170,2018-05-30,1763
171,2018-05-29,1799
172,2018-05-28,1822
173,2018-05-25,1824
174,2018-05-24,1825
175,2018-05-23,1847
176,2018-05-22,1856
177,2018-05-21,1881
178,2018-05-18,1897
179,2018-05-17,1872
180,2018-05-16,1849
181,2018-05-15,1845
