,date,closing price
0,2019-02-07,1352.5
1,2019-02-06,1374
2,2019-02-05,1382
3,2019-02-04,1386.5
4,2019-02-01,1339.5
5,2019-01-31,1346.5
6,2019-01-30,1337.5
7,2019-01-29,1340
8,2019-01-28,1358.5
9,2019-01-25,1366.5
10,2019-01-24,1359.5
11,2019-01-23,1353
12,2019-01-22,1356
13,2019-01-21,1401.5
14,2019-01-18,1383.5
15,2019-01-17,1371
16,2019-01-16,1358
17,2019-01-15,1367.5
18,2019-01-11,1342
19,2019-01-10,1330.5
20,2019-01-09,1334
21,2019-01-08,1320
22,2019-01-07,1302
23,2019-01-04,1247.5
24,2018-12-28,1279
25,2018-12-27,1282
26,2018-12-26,1234
27,2018-12-25,1250
28,2018-12-21,1324
29,2018-12-20,1372.5
30,2018-12-19,1423
31,2018-12-18,1420
32,2018-12-17,1451.5
33,2018-12-14,1446.5
34,2018-12-13,1479
35,2018-12-12,1473.5
36,2018-12-11,1452
37,2018-12-10,1494
38,2018-12-07,1523.5
39,2018-12-06,1532
40,2018-12-05,1561.5
41,2018-12-04,1596.5
42,2018-12-03,1653.5
43,2018-11-30,1613
44,2018-11-29,1620.5
45,2018-11-28,1660
46,2018-11-27,1664
47,2018-11-26,1629.5
48,2018-11-22,1631.5
49,2018-11-21,1636.5
50,2018-11-20,1671
51,2018-11-19,1682.5
52,2018-11-16,1743
53,2018-11-15,1763
54,2018-11-14,1828
55,2018-11-13,1820.5
56,2018-11-12,1870.5
57,2018-11-09,1881
58,2018-11-08,1886
59,2018-11-07,1848
60,2018-11-06,1893.5
61,2018-11-05,1864
62,2018-11-02,1872.5
63,2018-11-01,1844
64,2018-10-31,1819
65,2018-10-30,1779
66,2018-10-29,1748.5
67,2018-10-26,1770
68,2018-10-25,1771
69,2018-10-24,1846.5
70,2018-10-23,1882
71,2018-10-22,1930
72,2018-10-19,1930.5
73,2018-10-18,1924
74,2018-10-17,1910
75,2018-10-16,1901.5
76,2018-10-15,1884.5
77,2018-10-12,1886
78,2018-10-11,1918.5
79,2018-10-10,1986.5
80,2018-10-09,1947.5
81,2018-10-05,1995.5
82,2018-10-04,1966.5
83,2018-10-03,1894
84,2018-10-02,1923
85,2018-10-01,1912
86,2018-09-28,1875
87,2018-09-27,1854
88,2018-09-26,1877
89,2018-09-25,1889
90,2018-09-21,1859
91,2018-09-20,1799.5
92,2018-09-19,1787
93,2018-09-18,1727
94,2018-09-14,1647.5
95,2018-09-13,1632.5
96,2018-09-12,1623.5
97,2018-09-11,1641
98,2018-09-10,1649.5
99,2018-09-07,1614
100,2018-09-06,1619
101,2018-09-05,1643
102,2018-09-04,1653
103,2018-09-03,1655
104,2018-08-31,1689.5
105,2018-08-30,1696
106,2018-08-29,1718
107,2018-08-28,1680
108,2018-08-27,1678
109,2018-08-24,1663.5
110,2018-08-23,1654.5
111,2018-08-22,1654
112,2018-08-21,1638.5
113,2018-08-20,1652
114,2018-08-17,1627
115,2018-08-16,1609
116,2018-08-15,1603
117,2018-08-14,1608
118,2018-08-13,1594.5
119,2018-08-10,1664.5
120,2018-08-09,1710
121,2018-08-08,1729
122,2018-08-07,1737
123,2018-08-06,1707
124,2018-08-03,1742.5
125,2018-08-02,1778
126,2018-08-01,1772.5
127,2018-07-31,1665
128,2018-07-30,1720
129,2018-07-27,1732.5
130,2018-07-26,1717.5
131,2018-07-25,1685
132,2018-07-24,1684.5
133,2018-07-23,1659
134,2018-07-20,1610
135,2018-07-19,1650.5
136,2018-07-18,1616.5
137,2018-07-17,1626.5
138,2018-07-13,1607
139,2018-07-12,1594
140,2018-07-11,1592
141,2018-07-10,1618.5
142,2018-07-09,1593
143,2018-07-06,1586
144,2018-07-05,1583.5
145,2018-07-04,1608.5
146,2018-07-03,1623.5
147,2018-07-02,1622
148,2018-06-29,1664.5
149,2018-06-28,1666.5
150,2018-06-27,1691
151,2018-06-26,1695
152,2018-06-25,1676
153,2018-06-22,1677
154,2018-06-21,1690.5
155,2018-06-20,1695.5
156,2018-06-19,1705.5
157,2018-06-18,1715.5
158,2018-06-15,1757.5
159,2018-06-14,1783.5
160,2018-06-13,1788.5
161,2018-06-12,1769.5
162,2018-06-11,1810.5
163,2018-06-08,1793.5
164,2018-06-07,1790
165,2018-06-06,1791.5
166,2018-06-05,1807.5
167,2018-06-04,1800
168,2018-06-01,1745.5
169,2018-05-31,1717
170,2018-05-30,1733
171,2018-05-29,1782.5
172,2018-05-28,1800
173,2018-05-25,1801.5
174,2018-05-24,1805
175,2018-05-23,1853.5
176,2018-05-22,1872.5
177,2018-05-21,1923.5
178,2018-05-18,1950
179,2018-05-17,1906
180,2018-05-16,1867.5
181,2018-05-15,1860.5
182,2018-05-14,1827.5
183,2018-05-11,1816
184,2018-05-10,1809.5
185,2018-05-09,1805
186,2018-05-08,1809
187,2018-05-07,1794.5
188,2018-05-02,1840.5
189,2018-05-01,1844.5
190,2018-04-27,1859
191,2018-04-26,1897
192,2018-04-25,1885.5
193,2018-04-24,1847.5
194,2018-04-23,1811.5
195,2018-04-20,1738
196,2018-04-19,1702
197,2018-04-18,1695.5
198,2018-04-17,1676.5
199,2018-04-16,1705
200,2018-04-13,1705.5
201,2018-04-12,1672
202,2018-04-11,1688
203,2018-04-10,1695.5
204,2018-04-09,1682
205,2018-04-06,1654.5
206,2018-04-05,1668.5
207,2018-04-04,1663
208,2018-04-03,1652.5
209,2018-04-02,1679.5
210,2018-03-30,1688.5
211,2018-03-29,1673.5
212,2018-03-28,1688.5
213,2018-03-27,1703
214,2018-03-26,1652
215,2018-03-23,1657.5
216,2018-03-22,1720.5
217,2018-03-20,1720.5
218,2018-03-19,1700
219,2018-03-16,1701.5
220,2018-03-15,1708.5
221,2018-03-14,1726.5
222,2018-03-13,1703.5
223,2018-03-12,1715
224,2018-03-09,1683.5
225,2018-03-08,1661.5
226,2018-03-07,1665
227,2018-03-06,1692
228,2018-03-05,1690.5
229,2018-03-02,1699.5
230,2018-03-01,1739
231,2018-02-28,1779.5
232,2018-02-27,1795.5
233,2018-02-26,1784.5
234,2018-02-23,1804.5
235,2018-02-22,1803
236,2018-02-21,1776
237,2018-02-20,1806.5
238,2018-02-19,1848.5
239,2018-02-16,1839
240,2018-02-15,1854
241,2018-02-14,1806.5
242,2018-02-13,1837.5
243,2018-02-09,1866.5
244,2018-02-08,1921
245,2018-02-07,1898
246,2018-02-06,1868.5
247,2018-02-05,2012
248,2018-02-02,2021
249,2018-02-01,1997.5
250,2018-01-31,1943
251,2018-01-30,1973.5
252,2018-01-29,1997.5
253,2018-01-26,1964.5
254,2018-01-25,1995
255,2018-01-24,2042.5
256,2018-01-23,2065.5
257,2018-01-22,2067.5
258,2018-01-19,2035.5
259,2018-01-18,2004
260,2018-01-17,2031
261,2018-01-16,2027.5
262,2018-01-15,2044
263,2018-01-12,2032
264,2018-01-11,2044.5
265,2018-01-10,2028.5
266,2018-01-09,1992
267,2018-01-05,1976
268,2018-01-04,1964
269,2017-12-29,1927
270,2017-12-28,1932
271,2017-12-27,1960.5
272,2017-12-26,1957
273,2017-12-25,1964.5
274,2017-12-22,1965.5
275,2017-12-21,1970.5
276,2017-12-20,1994
277,2017-12-19,1939.5
278,2017-12-18,1944.5
279,2017-12-15,1888
280,2017-12-14,1904
281,2017-12-13,1942.5
282,2017-12-12,1958
283,2017-12-11,1922
284,2017-12-08,1897.5
285,2017-12-07,1874.5
286,2017-12-06,1852
287,2017-12-05,1856
288,2017-12-04,1852.5
289,2017-12-01,1842
290,2017-11-30,1845.5
291,2017-11-29,1806
292,2017-11-28,1753
293,2017-11-27,1733
294,2017-11-24,1730
295,2017-11-22,1730
296,2017-11-21,1725
297,2017-11-20,1716.5
298,2017-11-17,1720
299,2017-11-16,1704
