,date,closing price
0,2019-02-07,4636
1,2019-02-06,4636
2,2019-02-05,4674
3,2019-02-04,4745
4,2019-02-01,4691
5,2019-01-31,4671
6,2019-01-30,4700
7,2019-01-29,4697
8,2019-01-28,4629
9,2019-01-25,4706
10,2019-01-24,4604
11,2019-01-23,4561
12,2019-01-22,4548
13,2019-01-21,4543
14,2019-01-18,4505
15,2019-01-17,4552
16,2019-01-16,4598
17,2019-01-15,4574
18,2019-01-11,4585
19,2019-01-10,4593
20,2019-01-09,4499
21,2019-01-08,4507
22,2019-01-07,4495
23,2019-01-04,4532
24,2018-12-28,4482
25,2018-12-27,4488
26,2018-12-26,4292
27,2018-12-25,4245
28,2018-12-21,4408
29,2018-12-20,4504
30,2018-12-19,4558
31,2018-12-18,4604
32,2018-12-17,4727
33,2018-12-14,4696
34,2018-12-13,4697
35,2018-12-12,4680
36,2018-12-11,4700
37,2018-12-10,4595
38,2018-12-07,4599
39,2018-12-06,4533
40,2018-12-05,4539
41,2018-12-04,4519
42,2018-12-03,4645
43,2018-11-30,4680
44,2018-11-29,4600
45,2018-11-28,4745
46,2018-11-27,4691
47,2018-11-26,4700
48,2018-11-22,4705
49,2018-11-21,4620
50,2018-11-20,4655
51,2018-11-19,4586
52,2018-11-16,4594
53,2018-11-15,4568
54,2018-11-14,4482
55,2018-11-13,4513
56,2018-11-12,4573
57,2018-11-09,4534
58,2018-11-08,4565
59,2018-11-07,4496
60,2018-11-06,4288
61,2018-11-05,4225
62,2018-11-02,4320
63,2018-11-01,4050
64,2018-10-31,4750
65,2018-10-30,4700
66,2018-10-29,4827
67,2018-10-26,4890
68,2018-10-25,4815
69,2018-10-24,4847
70,2018-10-23,4830
71,2018-10-22,4974
72,2018-10-19,4995
73,2018-10-18,5089
74,2018-10-17,5094
75,2018-10-16,4991
76,2018-10-15,4776
77,2018-10-12,4889
78,2018-10-11,4911
79,2018-10-10,4994
80,2018-10-09,4986
81,2018-10-05,5062
82,2018-10-04,5043
83,2018-10-03,5105
84,2018-10-02,5168
85,2018-10-01,5164
86,2018-09-28,5132
87,2018-09-27,5178
88,2018-09-26,5248
89,2018-09-25,5286
90,2018-09-21,5207
91,2018-09-20,5134
92,2018-09-19,5154
93,2018-09-18,5148
94,2018-09-14,4969
95,2018-09-13,4961
96,2018-09-12,4889
97,2018-09-11,4867
98,2018-09-10,4829
99,2018-09-07,4718
100,2018-09-06,4722
101,2018-09-05,4793
102,2018-09-04,4939
103,2018-09-03,4947
104,2018-08-31,4950
105,2018-08-30,4991
106,2018-08-29,4997
107,2018-08-28,5012
108,2018-08-27,4992
109,2018-08-24,5033
110,2018-08-23,4946
111,2018-08-22,4896
112,2018-08-21,5002
113,2018-08-20,5141
114,2018-08-17,5210
115,2018-08-16,5236
116,2018-08-15,5343
117,2018-08-14,5270
118,2018-08-13,5131
119,2018-08-10,5291
120,2018-08-09,5401
121,2018-08-08,5436
122,2018-08-07,5249
123,2018-08-06,5181
124,2018-08-03,5180
125,2018-08-02,5118
126,2018-08-01,5174
127,2018-07-31,5168
128,2018-07-30,5117
129,2018-07-27,5117
130,2018-07-26,5114
131,2018-07-25,5054
132,2018-07-24,5050
133,2018-07-23,5093
134,2018-07-20,5114
135,2018-07-19,5151
136,2018-07-18,5184
137,2018-07-17,5124
138,2018-07-13,5119
139,2018-07-12,5099
140,2018-07-11,5049
141,2018-07-10,5028
142,2018-07-09,5054
143,2018-07-06,4966
144,2018-07-05,5015
145,2018-07-04,5051
146,2018-07-03,4930
147,2018-07-02,4890
148,2018-06-29,5036
149,2018-06-28,5085
150,2018-06-27,5199
151,2018-06-26,5133
152,2018-06-25,5137
153,2018-06-22,5157
154,2018-06-21,5194
155,2018-06-20,5213
156,2018-06-19,5163
157,2018-06-18,5244
158,2018-06-15,5236
159,2018-06-14,5198
160,2018-06-13,5234
161,2018-06-12,5188
162,2018-06-11,5174
163,2018-06-08,5140
164,2018-06-07,5140
165,2018-06-06,5230
166,2018-06-05,5195
167,2018-06-04,5170
168,2018-06-01,5099
169,2018-05-31,5106
170,2018-05-30,5154
171,2018-05-29,5127
172,2018-05-28,5132
173,2018-05-25,5138
174,2018-05-24,5170
175,2018-05-23,5307
176,2018-05-22,5275
177,2018-05-21,5292
178,2018-05-18,5297
179,2018-05-17,5264
180,2018-05-16,5340
181,2018-05-15,5429
182,2018-05-14,5392
183,2018-05-11,5311
184,2018-05-10,5266
185,2018-05-09,5273
186,2018-05-08,5284
187,2018-05-07,5239
188,2018-05-02,5179
189,2018-05-01,5240
190,2018-04-27,5205
191,2018-04-26,5192
192,2018-04-25,5206
193,2018-04-24,5165
194,2018-04-23,5173
195,2018-04-20,5169
196,2018-04-19,5173
197,2018-04-18,5164
198,2018-04-17,5105
199,2018-04-16,5128
200,2018-04-13,5073
201,2018-04-12,5082
202,2018-04-11,5108
203,2018-04-10,5175
204,2018-04-09,5199
205,2018-04-06,5129
206,2018-04-05,5131
207,2018-04-04,5039
208,2018-04-03,4982
209,2018-04-02,4957
210,2018-03-30,4900
211,2018-03-29,4902
212,2018-03-28,4900
213,2018-03-27,4920
214,2018-03-26,4883
215,2018-03-23,4880
216,2018-03-22,5007
217,2018-03-20,5043
218,2018-03-19,5002
219,2018-03-16,5028
220,2018-03-15,5000
221,2018-03-14,4996
222,2018-03-13,5010
223,2018-03-12,5015
224,2018-03-09,4995
225,2018-03-08,4980
226,2018-03-07,5020
227,2018-03-06,5005
228,2018-03-05,4991
229,2018-03-02,4903
230,2018-03-01,4945
231,2018-02-28,4982
232,2018-02-27,5018
233,2018-02-26,4976
234,2018-02-23,4894
235,2018-02-22,4875
236,2018-02-21,4754
237,2018-02-20,4795
238,2018-02-19,4807
239,2018-02-16,4702
240,2018-02-15,4655
241,2018-02-14,4565
242,2018-02-13,4690
243,2018-02-09,4904
244,2018-02-08,4995
245,2018-02-07,4991
246,2018-02-06,5013
247,2018-02-05,5142
248,2018-02-02,5259
249,2018-02-01,5301
250,2018-01-31,5191
251,2018-01-30,5235
252,2018-01-29,5302
253,2018-01-26,5281
254,2018-01-25,5294
255,2018-01-24,5239
256,2018-01-23,5257
257,2018-01-22,5241
258,2018-01-19,5218
259,2018-01-18,5148
260,2018-01-17,5222
261,2018-01-16,5234
262,2018-01-15,5161
263,2018-01-12,5229
264,2018-01-11,5375
265,2018-01-10,5376
266,2018-01-09,5433
267,2018-01-05,5410
268,2018-01-04,5385
269,2017-12-29,5301
270,2017-12-28,5319
271,2017-12-27,5350
272,2017-12-26,5355
273,2017-12-25,5377
274,2017-12-22,5359
275,2017-12-21,5382
276,2017-12-20,5346
277,2017-12-19,5355
278,2017-12-18,5375
279,2017-12-15,5351
280,2017-12-14,5656
281,2017-12-13,5692
282,2017-12-12,5700
283,2017-12-11,5754
284,2017-12-08,5769
285,2017-12-07,5794
286,2017-12-06,5815
287,2017-12-05,5820
288,2017-12-04,5733
289,2017-12-01,5761
290,2017-11-30,5879
291,2017-11-29,5865
292,2017-11-28,5824
293,2017-11-27,5827
294,2017-11-24,5865
295,2017-11-22,5769
296,2017-11-21,5803
297,2017-11-20,5766
298,2017-11-17,5744
299,2017-11-16,5817
