,date,closing price
0,2019-02-07,412
1,2019-02-06,420
2,2019-02-05,413
3,2019-02-04,419
4,2019-02-01,409
5,2019-01-31,418
6,2019-01-30,413
7,2019-01-29,412
8,2019-01-28,413
9,2019-01-25,414
10,2019-01-24,414
11,2019-01-23,410
12,2019-01-22,408
13,2019-01-21,415
14,2019-01-18,410
15,2019-01-17,415
16,2019-01-16,409
17,2019-01-15,412
18,2019-01-11,406
19,2019-01-10,405
20,2019-01-09,406
21,2019-01-08,402
22,2019-01-07,400
23,2019-01-04,390
24,2018-12-28,382
25,2018-12-27,383
26,2018-12-26,363
27,2018-12-25,359
28,2018-12-21,383
29,2018-12-20,393
30,2018-12-19,403
31,2018-12-18,408
32,2018-12-17,408
33,2018-12-14,412
34,2018-12-13,415
35,2018-12-12,411
36,2018-12-11,395
37,2018-12-10,403
38,2018-12-07,408
39,2018-12-06,403
40,2018-12-05,408
41,2018-12-04,402
42,2018-12-03,410
43,2018-11-30,402
44,2018-11-29,401
45,2018-11-28,401
46,2018-11-27,393
47,2018-11-26,393
48,2018-11-22,387
49,2018-11-21,392
50,2018-11-20,401
51,2018-11-19,395
52,2018-11-16,405
53,2018-11-15,414
54,2018-11-14,416
55,2018-11-13,413
56,2018-11-12,421
57,2018-11-09,419
58,2018-11-08,422
59,2018-11-07,409
60,2018-11-06,413
61,2018-11-05,397
62,2018-11-02,393
63,2018-11-01,382
64,2018-10-31,380
65,2018-10-30,379
66,2018-10-29,376
67,2018-10-26,370
68,2018-10-25,371
69,2018-10-24,385
70,2018-10-23,385
71,2018-10-22,397
72,2018-10-19,396
73,2018-10-18,402
74,2018-10-17,405
75,2018-10-16,405
76,2018-10-15,396
77,2018-10-12,394
78,2018-10-11,397
79,2018-10-10,415
80,2018-10-09,413
81,2018-10-05,417
82,2018-10-04,423
83,2018-10-03,414
84,2018-10-02,420
85,2018-10-01,411
86,2018-09-28,410
87,2018-09-27,403
88,2018-09-26,405
89,2018-09-25,416
90,2018-09-21,411
91,2018-09-20,406
92,2018-09-19,403
93,2018-09-18,400
94,2018-09-14,390
95,2018-09-13,385
96,2018-09-12,381
97,2018-09-11,378
98,2018-09-10,381
99,2018-09-07,380
100,2018-09-06,383
101,2018-09-05,379
102,2018-09-04,381
103,2018-09-03,383
104,2018-08-31,387
105,2018-08-30,391
106,2018-08-29,389
107,2018-08-28,389
108,2018-08-27,390
109,2018-08-24,385
110,2018-08-23,384
111,2018-08-22,386
112,2018-08-21,379
113,2018-08-20,383
114,2018-08-17,383
115,2018-08-16,380
116,2018-08-15,383
117,2018-08-14,387
118,2018-08-13,385
119,2018-08-10,394
120,2018-08-09,398
121,2018-08-08,399
122,2018-08-07,402
123,2018-08-06,393
124,2018-08-03,395
125,2018-08-02,402
126,2018-08-01,409
127,2018-07-31,405
128,2018-07-30,411
129,2018-07-27,414
130,2018-07-26,411
131,2018-07-25,409
132,2018-07-24,402
133,2018-07-23,395
134,2018-07-20,399
135,2018-07-19,402
136,2018-07-18,407
137,2018-07-17,405
138,2018-07-13,398
139,2018-07-12,396
140,2018-07-11,401
141,2018-07-10,405
142,2018-07-09,403
143,2018-07-06,402
144,2018-07-05,387
145,2018-07-04,392
146,2018-07-03,393
147,2018-07-02,397
148,2018-06-29,402
149,2018-06-28,403
150,2018-06-27,401
151,2018-06-26,402
152,2018-06-25,405
153,2018-06-22,403
154,2018-06-21,403
155,2018-06-20,405
156,2018-06-19,410
157,2018-06-18,409
158,2018-06-15,412
159,2018-06-14,405
160,2018-06-13,410
161,2018-06-12,410
162,2018-06-11,399
163,2018-06-08,403
164,2018-06-07,405
165,2018-06-06,399
166,2018-06-05,392
167,2018-06-04,394
168,2018-06-01,389
169,2018-05-31,388
170,2018-05-30,390
171,2018-05-29,397
172,2018-05-28,397
173,2018-05-25,406
174,2018-05-24,406
175,2018-05-23,411
176,2018-05-22,426
177,2018-05-21,424
178,2018-05-18,429
179,2018-05-17,429
180,2018-05-16,424
181,2018-05-15,423
182,2018-05-14,420
183,2018-05-11,420
184,2018-05-10,419
185,2018-05-09,409
186,2018-05-08,412
187,2018-05-07,409
188,2018-05-02,390
189,2018-05-01,379
190,2018-04-27,361
191,2018-04-26,363
192,2018-04-25,364
193,2018-04-24,363
194,2018-04-23,355
195,2018-04-20,353
196,2018-04-19,351
197,2018-04-18,344
198,2018-04-17,341
199,2018-04-16,343
200,2018-04-13,343
201,2018-04-12,341
202,2018-04-11,345
203,2018-04-10,338
204,2018-04-09,333
205,2018-04-06,335
206,2018-04-05,335
207,2018-04-04,335
208,2018-04-03,335
209,2018-04-02,340
210,2018-03-30,341
211,2018-03-29,335
212,2018-03-28,335
213,2018-03-27,342
214,2018-03-26,328
215,2018-03-23,335
216,2018-03-22,342
217,2018-03-20,339
218,2018-03-19,334
219,2018-03-16,339
220,2018-03-15,341
221,2018-03-14,343
222,2018-03-13,346
223,2018-03-12,346
224,2018-03-09,335
225,2018-03-08,336
226,2018-03-07,334
227,2018-03-06,335
228,2018-03-05,333
229,2018-03-02,341
230,2018-03-01,347
231,2018-02-28,352
232,2018-02-27,356
233,2018-02-26,351
234,2018-02-23,344
235,2018-02-22,334
236,2018-02-21,344
237,2018-02-20,346
238,2018-02-19,347
239,2018-02-16,338
240,2018-02-15,338
241,2018-02-14,335
242,2018-02-13,334
243,2018-02-09,341
244,2018-02-08,343
245,2018-02-07,341
246,2018-02-06,342
247,2018-02-05,356
248,2018-02-02,366
249,2018-02-01,357
250,2018-01-31,352
251,2018-01-30,356
252,2018-01-29,362
253,2018-01-26,362
254,2018-01-25,363
255,2018-01-24,363
256,2018-01-23,363
257,2018-01-22,362
258,2018-01-19,364
259,2018-01-18,360
260,2018-01-17,369
261,2018-01-16,373
262,2018-01-15,373
263,2018-01-12,369
264,2018-01-11,367
265,2018-01-10,360
266,2018-01-09,355
267,2018-01-05,358
268,2018-01-04,355
269,2017-12-29,346
270,2017-12-28,342
271,2017-12-27,343
272,2017-12-26,338
273,2017-12-25,341
274,2017-12-22,344
275,2017-12-21,332
276,2017-12-20,336
277,2017-12-19,328
278,2017-12-18,327
279,2017-12-15,323
280,2017-12-14,330
281,2017-12-13,330
282,2017-12-12,328
283,2017-12-11,325
284,2017-12-08,323
285,2017-12-07,321
286,2017-12-06,321
287,2017-12-05,331
288,2017-12-04,327
289,2017-12-01,326
290,2017-11-30,324
291,2017-11-29,323
292,2017-11-28,314
293,2017-11-27,318
294,2017-11-24,319
295,2017-11-22,323
296,2017-11-21,318
297,2017-11-20,322
298,2017-11-17,327
299,2017-11-16,327
