,date,closing price
0,2019-02-07,4410
1,2019-02-06,4610
2,2019-02-05,4590
3,2019-02-04,4590
4,2019-02-01,4605
5,2019-01-31,5010
6,2019-01-30,5030
7,2019-01-29,5070
8,2019-01-28,5020
9,2019-01-25,5100
10,2019-01-24,5050
11,2019-01-23,5080
12,2019-01-22,5030
13,2019-01-21,4955
14,2019-01-18,5030
15,2019-01-17,4965
16,2019-01-16,4990
17,2019-01-15,4970
18,2019-01-11,4880
19,2019-01-10,4895
20,2019-01-09,4980
21,2019-01-08,4915
22,2019-01-07,4825
23,2019-01-04,4750
24,2018-12-28,4805
25,2018-12-27,4780
26,2018-12-26,4640
27,2018-12-25,4530
28,2018-12-21,4690
29,2018-12-20,4630
30,2018-12-19,4835
31,2018-12-18,4785
32,2018-12-17,4940
33,2018-12-14,4820
34,2018-12-13,4930
35,2018-12-12,4915
36,2018-12-11,4930
37,2018-12-10,4885
38,2018-12-07,5040
39,2018-12-06,4955
40,2018-12-05,4980
41,2018-12-04,5140
42,2018-12-03,5170
43,2018-11-30,5080
44,2018-11-29,5150
45,2018-11-28,5140
46,2018-11-27,5110
47,2018-11-26,5070
48,2018-11-22,4885
49,2018-11-21,4870
50,2018-11-20,4830
51,2018-11-19,4920
52,2018-11-16,4870
53,2018-11-15,4825
54,2018-11-14,4820
55,2018-11-13,4925
56,2018-11-12,5050
57,2018-11-09,5050
58,2018-11-08,5060
59,2018-11-07,4910
60,2018-11-06,4750
61,2018-11-05,4635
62,2018-11-02,4675
63,2018-11-01,4675
64,2018-10-31,4310
65,2018-10-30,4175
66,2018-10-29,4185
67,2018-10-26,4220
68,2018-10-25,4280
69,2018-10-24,4455
70,2018-10-23,4410
71,2018-10-22,4505
72,2018-10-19,4500
73,2018-10-18,4525
74,2018-10-17,4515
75,2018-10-16,4410
76,2018-10-15,4365
77,2018-10-12,4450
78,2018-10-11,4310
79,2018-10-10,4365
80,2018-10-09,4320
81,2018-10-05,4425
82,2018-10-04,4395
83,2018-10-03,4485
84,2018-10-02,4475
85,2018-10-01,4460
86,2018-09-28,4450
87,2018-09-27,4340
88,2018-09-26,4315
89,2018-09-25,4340
90,2018-09-21,4410
91,2018-09-20,4235
92,2018-09-19,4280
93,2018-09-18,4300
94,2018-09-14,4245
95,2018-09-13,4190
96,2018-09-12,4255
97,2018-09-11,4285
98,2018-09-10,4345
99,2018-09-07,4385
100,2018-09-06,4425
101,2018-09-05,4620
102,2018-09-04,4655
103,2018-09-03,4630
104,2018-08-31,4655
105,2018-08-30,4720
106,2018-08-29,4665
107,2018-08-28,4770
108,2018-08-27,4860
109,2018-08-24,4810
110,2018-08-23,4700
111,2018-08-22,4670
