,date,closing price
0,2019-02-07,2647
1,2019-02-06,2720.5
2,2019-02-05,2660
3,2019-02-04,2675
4,2019-02-01,2621
5,2019-01-31,2590
6,2019-01-30,2565
7,2019-01-29,2601.5
8,2019-01-28,2567.5
9,2019-01-25,2572.5
10,2019-01-24,2537
11,2019-01-23,2516
12,2019-01-22,2529.5
13,2019-01-21,2517.5
14,2019-01-18,2500
15,2019-01-17,2462.5
16,2019-01-16,2439.5
17,2019-01-15,2427.5
18,2019-01-11,2417
19,2019-01-10,2369.5
20,2019-01-09,2407.5
21,2019-01-08,2345.5
22,2019-01-07,2373
23,2019-01-04,2309
24,2018-12-28,2298.5
25,2018-12-27,2335
26,2018-12-26,2210
27,2018-12-25,2217
28,2018-12-21,2360
29,2018-12-20,2356.5
30,2018-12-19,2376.5
31,2018-12-18,2342.5
32,2018-12-17,2391.5
33,2018-12-14,2389.5
34,2018-12-13,2458
35,2018-12-12,2429.5
36,2018-12-11,2400.5
37,2018-12-10,2427
38,2018-12-07,2525
39,2018-12-06,2570.5
40,2018-12-05,2657.5
41,2018-12-04,2628
42,2018-12-03,2708
43,2018-11-30,2665
44,2018-11-29,2716.5
45,2018-11-28,2720
46,2018-11-27,2688
47,2018-11-26,2726.5
48,2018-11-22,2687
49,2018-11-21,2635
50,2018-11-20,2571
51,2018-11-19,2564
52,2018-11-16,2562
53,2018-11-15,2552.5
54,2018-11-14,2549.5
55,2018-11-13,2575.5
56,2018-11-12,2609.5
57,2018-11-09,2595.5
58,2018-11-08,2618.5
59,2018-11-07,2547
60,2018-11-06,2692
61,2018-11-05,2661.5
62,2018-11-02,2706
63,2018-11-01,2681
64,2018-10-31,2698.5
65,2018-10-30,2654.5
66,2018-10-29,2644.5
67,2018-10-26,2616.5
68,2018-10-25,2636.5
69,2018-10-24,2672.5
70,2018-10-23,2684
71,2018-10-22,2681.5
72,2018-10-19,2663
73,2018-10-18,2655.5
74,2018-10-17,2659.5
75,2018-10-16,2637
76,2018-10-15,2587
77,2018-10-12,2702
78,2018-10-11,2687.5
79,2018-10-10,2835
80,2018-10-09,2795
81,2018-10-05,2820
82,2018-10-04,2812
83,2018-10-03,2840
84,2018-10-02,2923
85,2018-10-01,2926
86,2018-09-28,2911
87,2018-09-27,2913
88,2018-09-26,2973
89,2018-09-25,2976.5
90,2018-09-21,2920
91,2018-09-20,2892.5
92,2018-09-19,2907
93,2018-09-18,2819
94,2018-09-14,2797.5
95,2018-09-13,2782.5
96,2018-09-12,2739.5
97,2018-09-11,2725
98,2018-09-10,2652.5
99,2018-09-07,2682
100,2018-09-06,2700
101,2018-09-05,2730
102,2018-09-04,2746.5
103,2018-09-03,2775
104,2018-08-31,2747.5
105,2018-08-30,2730
106,2018-08-29,2684
107,2018-08-28,2613
108,2018-08-27,2623.5
109,2018-08-24,2611
110,2018-08-23,2567
111,2018-08-22,2557
112,2018-08-21,2541.5
113,2018-08-20,2541.5
114,2018-08-17,2559
115,2018-08-16,2542
116,2018-08-15,2531.5
117,2018-08-14,2611
118,2018-08-13,2568
119,2018-08-10,2586.5
120,2018-08-09,2586
121,2018-08-08,2571
122,2018-08-07,2732.5
123,2018-08-06,2743.5
124,2018-08-03,2787.5
125,2018-08-02,2849
126,2018-08-01,2884.5
127,2018-07-31,2857
128,2018-07-30,2939
129,2018-07-27,2940
130,2018-07-26,2982
131,2018-07-25,2998
132,2018-07-24,3005
133,2018-07-23,3071
134,2018-07-20,3047
135,2018-07-19,2983.5
136,2018-07-18,2987
137,2018-07-17,2997.5
138,2018-07-13,2907
139,2018-07-12,2883
140,2018-07-11,2872.5
141,2018-07-10,2883.5
142,2018-07-09,2908
143,2018-07-06,2895.5
144,2018-07-05,2901.5
145,2018-07-04,2910
146,2018-07-03,2887.5
147,2018-07-02,2871.5
148,2018-06-29,2963
149,2018-06-28,2949
150,2018-06-27,2920
151,2018-06-26,2946.5
152,2018-06-25,2938.5
153,2018-06-22,3026
154,2018-06-21,3049
155,2018-06-20,3049
156,2018-06-19,2953
157,2018-06-18,2983.5
158,2018-06-15,3009
159,2018-06-14,3060
160,2018-06-13,3020
161,2018-06-12,3037
162,2018-06-11,2956
163,2018-06-08,3009
164,2018-06-07,3086
165,2018-06-06,3082
166,2018-06-05,3116
167,2018-06-04,3102
168,2018-06-01,3073
169,2018-05-31,3095
170,2018-05-30,3054
171,2018-05-29,3115
172,2018-05-28,3093
173,2018-05-25,3110
174,2018-05-24,2980.5
175,2018-05-23,2996.5
176,2018-05-22,2964.5
177,2018-05-21,2947
178,2018-05-18,2984
179,2018-05-17,3004
180,2018-05-16,2970
181,2018-05-15,2917
182,2018-05-14,2942.5
183,2018-05-11,3060
184,2018-05-10,2988
185,2018-05-09,2965.5
186,2018-05-08,3066
187,2018-05-07,3085
188,2018-05-02,3081
189,2018-05-01,3079
190,2018-04-27,3073
191,2018-04-26,3086
192,2018-04-25,3099
193,2018-04-24,3075
194,2018-04-23,3070
195,2018-04-20,3124
196,2018-04-19,3134
197,2018-04-18,3194
198,2018-04-17,3115
199,2018-04-16,3093
200,2018-04-13,3044
201,2018-04-12,3044
202,2018-04-11,2990.5
203,2018-04-10,3059
204,2018-04-09,3106
205,2018-04-06,3025
206,2018-04-05,3033
207,2018-04-04,2967
208,2018-04-03,2890
209,2018-04-02,2850
210,2018-03-30,2832.5
211,2018-03-29,2813.5
212,2018-03-28,2770.5
213,2018-03-27,2826.5
214,2018-03-26,2792
215,2018-03-23,2824.5
216,2018-03-22,2892
217,2018-03-20,2896.5
218,2018-03-19,2941
219,2018-03-16,2961.5
220,2018-03-15,2999
221,2018-03-14,2959
222,2018-03-13,2937.5
223,2018-03-12,2902.5
224,2018-03-09,2866
225,2018-03-08,2808
226,2018-03-07,2776
227,2018-03-06,2776.5
228,2018-03-05,2760
229,2018-03-02,2723.5
230,2018-03-01,2739
231,2018-02-28,2778.5
232,2018-02-27,2797
233,2018-02-26,2833
234,2018-02-23,2749
235,2018-02-22,2750
236,2018-02-21,2788.5
237,2018-02-20,2791
238,2018-02-19,2820
239,2018-02-16,2755.5
240,2018-02-15,2721.5
241,2018-02-14,2544
242,2018-02-13,2505.5
243,2018-02-09,2529
244,2018-02-08,2570.5
245,2018-02-07,2563.5
246,2018-02-06,2541.5
247,2018-02-05,2712.5
248,2018-02-02,2801.5
249,2018-02-01,2781.5
250,2018-01-31,2721
251,2018-01-30,2781.5
252,2018-01-29,2814
253,2018-01-26,2814.5
254,2018-01-25,2830
255,2018-01-24,2834.5
256,2018-01-23,2841.5
257,2018-01-22,2781.5
258,2018-01-19,2717
259,2018-01-18,2686.5
260,2018-01-17,2726
261,2018-01-16,2682
262,2018-01-15,2677.5
263,2018-01-12,2716
264,2018-01-11,2736
265,2018-01-10,2802
266,2018-01-09,2868
267,2018-01-05,2882.5
268,2018-01-04,2865
269,2017-12-29,2840.5
270,2017-12-28,2864
271,2017-12-27,2876
272,2017-12-26,2928.5
273,2017-12-25,2927.5
274,2017-12-22,2913.5
275,2017-12-21,2881.5
276,2017-12-20,2848
277,2017-12-19,2895
278,2017-12-18,2908
279,2017-12-15,2852.5
280,2017-12-14,2843
281,2017-12-13,2827.5
282,2017-12-12,2853.5
283,2017-12-11,2863
284,2017-12-08,2774
285,2017-12-07,2742
286,2017-12-06,2641
287,2017-12-05,2638
288,2017-12-04,2651
289,2017-12-01,2638
290,2017-11-30,2629.5
291,2017-11-29,2602.5
292,2017-11-28,2625
293,2017-11-27,2619
294,2017-11-24,2658
295,2017-11-22,2647.5
296,2017-11-21,2674
297,2017-11-20,2658.5
298,2017-11-17,2627.5
299,2017-11-16,2664.5
