,date,closing price
0,2019-02-07,2658.5
1,2019-02-06,2667
2,2019-02-05,2668
3,2019-02-04,2686
4,2019-02-01,2700
5,2019-01-31,2723
6,2019-01-30,2693
7,2019-01-29,2701
8,2019-01-28,2678
9,2019-01-25,2703
10,2019-01-24,2698
11,2019-01-23,2709.5
12,2019-01-22,2701
13,2019-01-21,2691.5
14,2019-01-18,2699
15,2019-01-17,2697
16,2019-01-16,2711.5
17,2019-01-15,2706
18,2019-01-11,2665
19,2019-01-10,2688.5
20,2019-01-09,2667.5
21,2019-01-08,2682.5
22,2019-01-07,2643
23,2019-01-04,2652.5
24,2018-12-28,2624
25,2018-12-27,2610
26,2018-12-26,2516
27,2018-12-25,2464
28,2018-12-21,2598.5
29,2018-12-20,2651.5
30,2018-12-19,2651
31,2018-12-18,2661
32,2018-12-17,2665.5
33,2018-12-14,2639
34,2018-12-13,2649.5
35,2018-12-12,2651
36,2018-12-11,2650
37,2018-12-10,2619.5
38,2018-12-07,2640
39,2018-12-06,2628
40,2018-12-05,2643
41,2018-12-04,2636.5
42,2018-12-03,2684
43,2018-11-30,2664
44,2018-11-29,2616
45,2018-11-28,2719
46,2018-11-27,2647
47,2018-11-26,2596.5
48,2018-11-22,2605.5
49,2018-11-21,2559.5
50,2018-11-20,2560
51,2018-11-19,2549.5
52,2018-11-16,2527.5
53,2018-11-15,2490
54,2018-11-14,2475
55,2018-11-13,2471
56,2018-11-12,2466.5
57,2018-11-09,2435
58,2018-11-08,2522.5
59,2018-11-07,2443
60,2018-11-06,2433
61,2018-11-05,2423.5
62,2018-11-02,2410
63,2018-11-01,2360
64,2018-10-31,2814.5
65,2018-10-30,2756.5
66,2018-10-29,2766
67,2018-10-26,2836
68,2018-10-25,2847.5
69,2018-10-24,2929
70,2018-10-23,2881.5
71,2018-10-22,2968
72,2018-10-19,2982
73,2018-10-18,2992
74,2018-10-17,2976.5
75,2018-10-16,2950.5
76,2018-10-15,2920
77,2018-10-12,2932
78,2018-10-11,2935
79,2018-10-10,2990.5
80,2018-10-09,2971.5
81,2018-10-05,2978.5
82,2018-10-04,2981
83,2018-10-03,3032
84,2018-10-02,3141
85,2018-10-01,3159
86,2018-09-28,3139
87,2018-09-27,3090
88,2018-09-26,3113
89,2018-09-25,3143
90,2018-09-21,3137
91,2018-09-20,3056
92,2018-09-19,3090
93,2018-09-18,3105
94,2018-09-14,3045
95,2018-09-13,3060
96,2018-09-12,3001
97,2018-09-11,2972.5
98,2018-09-10,2948
99,2018-09-07,2927.5
100,2018-09-06,2881
101,2018-09-05,2911
102,2018-09-04,2955
103,2018-09-03,2956
104,2018-08-31,2941
105,2018-08-30,2933
106,2018-08-29,2951
107,2018-08-28,2966.5
108,2018-08-27,2944.5
109,2018-08-24,2995.5
110,2018-08-23,2971
111,2018-08-22,2897.5
112,2018-08-21,2953.5
113,2018-08-20,3116
114,2018-08-17,3137
115,2018-08-16,3130
116,2018-08-15,3153
117,2018-08-14,3149
118,2018-08-13,3057
119,2018-08-10,3085
120,2018-08-09,3131
121,2018-08-08,3100
122,2018-08-07,3101
123,2018-08-06,3069
124,2018-08-03,3068
125,2018-08-02,3040
126,2018-08-01,3127
127,2018-07-31,3113
128,2018-07-30,3120
129,2018-07-27,3128
130,2018-07-26,3121
131,2018-07-25,3126
132,2018-07-24,3123
133,2018-07-23,3112
134,2018-07-20,3154
135,2018-07-19,3109
136,2018-07-18,3162
137,2018-07-17,3155
138,2018-07-13,3142
139,2018-07-12,3139
140,2018-07-11,3096
141,2018-07-10,3105
142,2018-07-09,3113
143,2018-07-06,3082
144,2018-07-05,3062
145,2018-07-04,3038
146,2018-07-03,2963
147,2018-07-02,2968
148,2018-06-29,3031
149,2018-06-28,3057
150,2018-06-27,3062
151,2018-06-26,3072
152,2018-06-25,3016
153,2018-06-22,3037
154,2018-06-21,3056
155,2018-06-20,3060
156,2018-06-19,3013
157,2018-06-18,3042
158,2018-06-15,3038
159,2018-06-14,3040
160,2018-06-13,3040
161,2018-06-12,3016
162,2018-06-11,3011
163,2018-06-08,3007
164,2018-06-07,2995
165,2018-06-06,2977.5
166,2018-06-05,2930
167,2018-06-04,2925
168,2018-06-01,2921
169,2018-05-31,2945.5
170,2018-05-30,2952
171,2018-05-29,2943
172,2018-05-28,2928
173,2018-05-25,2942
174,2018-05-24,2949
175,2018-05-23,2961
176,2018-05-22,2961.5
177,2018-05-21,2950
178,2018-05-18,2935
179,2018-05-17,2935.5
180,2018-05-16,2953
181,2018-05-15,2967
182,2018-05-14,2955
183,2018-05-11,2979.5
184,2018-05-10,2884
185,2018-05-09,2860.5
186,2018-05-08,2905.5
187,2018-05-07,2896
188,2018-05-02,2906
189,2018-05-01,2928.5
190,2018-04-27,2937
191,2018-04-26,2886
192,2018-04-25,2888.5
193,2018-04-24,2871
194,2018-04-23,2866.5
195,2018-04-20,2845
196,2018-04-19,2830.5
197,2018-04-18,2825.5
198,2018-04-17,2788.5
199,2018-04-16,2805
200,2018-04-13,2774.5
201,2018-04-12,2781.5
202,2018-04-11,2778
203,2018-04-10,2767
204,2018-04-09,2770
205,2018-04-06,2770
206,2018-04-05,2768
207,2018-04-04,2731
208,2018-04-03,2679.5
209,2018-04-02,2695.5
210,2018-03-30,2716.5
211,2018-03-29,2705.5
212,2018-03-28,2668.5
213,2018-03-27,2717.5
214,2018-03-26,2675.5
215,2018-03-23,2647
216,2018-03-22,2728
217,2018-03-20,2700.5
218,2018-03-19,2690.5
219,2018-03-16,2702.5
220,2018-03-15,2699.5
221,2018-03-14,2684.5
222,2018-03-13,2720
223,2018-03-12,2700.5
224,2018-03-09,2665
225,2018-03-08,2663
226,2018-03-07,2657.5
227,2018-03-06,2645.5
228,2018-03-05,2631
229,2018-03-02,2556
230,2018-03-01,2606.5
231,2018-02-28,2635.5
232,2018-02-27,2671
233,2018-02-26,2673.5
234,2018-02-23,2618
235,2018-02-22,2608.5
236,2018-02-21,2623.5
237,2018-02-20,2639.5
238,2018-02-19,2645.5
239,2018-02-16,2601.5
240,2018-02-15,2606.5
241,2018-02-14,2583
242,2018-02-13,2597.5
243,2018-02-09,2607
244,2018-02-08,2637
245,2018-02-07,2670.5
246,2018-02-06,2649
247,2018-02-05,2755.5
248,2018-02-02,2799
249,2018-02-01,2833
250,2018-01-31,2753
251,2018-01-30,2789.5
252,2018-01-29,2820.5
253,2018-01-26,2819.5
254,2018-01-25,2811.5
255,2018-01-24,2833
256,2018-01-23,2776.5
257,2018-01-22,2755
258,2018-01-19,2743.5
259,2018-01-18,2741
260,2018-01-17,2774.5
261,2018-01-16,2782
262,2018-01-15,2763.5
263,2018-01-12,2764
264,2018-01-11,2807.5
265,2018-01-10,2825
266,2018-01-09,2830.5
267,2018-01-05,2841.5
268,2018-01-04,2844.5
269,2017-12-29,2804.5
270,2017-12-28,2808.5
271,2017-12-27,2830.5
272,2017-12-26,2834
273,2017-12-25,2837.5
274,2017-12-22,2825
275,2017-12-21,2812.5
276,2017-12-20,2824
277,2017-12-19,2857.5
278,2017-12-18,2890.5
279,2017-12-15,2922
280,2017-12-14,3130
281,2017-12-13,3221
282,2017-12-12,3192
283,2017-12-11,3235
284,2017-12-08,3175
285,2017-12-07,3200
286,2017-12-06,3149
287,2017-12-05,3185
288,2017-12-04,3176
289,2017-12-01,3215
290,2017-11-30,3215
291,2017-11-29,3104
292,2017-11-28,3085
293,2017-11-27,3068
294,2017-11-24,3088
295,2017-11-22,3010
296,2017-11-21,2996.5
297,2017-11-20,2976.5
298,2017-11-17,2984
299,2017-11-16,2998
