,date,closing price
0,2019-02-07,2229
1,2019-02-06,2300
2,2019-02-05,2231
3,2019-02-04,2224
4,2019-02-01,2223
5,2019-01-31,2191
6,2019-01-30,2193
7,2019-01-29,2203
8,2019-01-28,2156
9,2019-01-25,2194
10,2019-01-24,2215
11,2019-01-23,2230
12,2019-01-22,2259
13,2019-01-21,2239
14,2019-01-18,2262
15,2019-01-17,2220
16,2019-01-16,2235
17,2019-01-15,2242
18,2019-01-11,2257
19,2019-01-10,2279
20,2019-01-09,2321
21,2019-01-08,2250
22,2019-01-07,2295
23,2019-01-04,2279
24,2018-12-28,2271
25,2018-12-27,2285
26,2018-12-26,2158
27,2018-12-25,2154
28,2018-12-21,2240
29,2018-12-20,2264
30,2018-12-19,2329
31,2018-12-18,2376
32,2018-12-17,2419
33,2018-12-14,2387
34,2018-12-13,2403
35,2018-12-12,2393
36,2018-12-11,2319
37,2018-12-10,2320
38,2018-12-07,2368
39,2018-12-06,2318
40,2018-12-05,2346
41,2018-12-04,2336
42,2018-12-03,2400
43,2018-11-30,2385
44,2018-11-29,2341
45,2018-11-28,2362
46,2018-11-27,2337
47,2018-11-26,2325
48,2018-11-22,2320
49,2018-11-21,2267
50,2018-11-20,2288
51,2018-11-19,2289
52,2018-11-16,2283
53,2018-11-15,2273
54,2018-11-14,2263
55,2018-11-13,2244
56,2018-11-12,2318
57,2018-11-09,2329
58,2018-11-08,2322
59,2018-11-07,2261
60,2018-11-06,2243
61,2018-11-05,2213
62,2018-11-02,2238
63,2018-11-01,2237
64,2018-10-31,2251
65,2018-10-30,2226
66,2018-10-29,2218
67,2018-10-26,2259
68,2018-10-25,2271
69,2018-10-24,2354
70,2018-10-23,2316
71,2018-10-22,2401
72,2018-10-19,2385
73,2018-10-18,2392
74,2018-10-17,2389
75,2018-10-16,2359
76,2018-10-15,2383
77,2018-10-12,2432
78,2018-10-11,2443
79,2018-10-10,2497
80,2018-10-09,2517
81,2018-10-05,2498
82,2018-10-04,2474
83,2018-10-03,2491
84,2018-10-02,2514
85,2018-10-01,2483
86,2018-09-28,2490
87,2018-09-27,2460
88,2018-09-26,2482
89,2018-09-25,2459
90,2018-09-21,2344
91,2018-09-20,2323
92,2018-09-19,2314
93,2018-09-18,2295
94,2018-09-14,2201
95,2018-09-13,2200
96,2018-09-12,2186
97,2018-09-11,2188
98,2018-09-10,2161
99,2018-09-07,2168
100,2018-09-06,2173
101,2018-09-05,2203
102,2018-09-04,2222
103,2018-09-03,2225
104,2018-08-31,2223
105,2018-08-30,2241
106,2018-08-29,2222
107,2018-08-28,2216
108,2018-08-27,2227
109,2018-08-24,2212
110,2018-08-23,2193
111,2018-08-22,2190
112,2018-08-21,2179
113,2018-08-20,2167
114,2018-08-17,2175
115,2018-08-16,2167
116,2018-08-15,2169
117,2018-08-14,2154
118,2018-08-13,2111
119,2018-08-10,2141
120,2018-08-09,2150
121,2018-08-08,2143
122,2018-08-07,2151
123,2018-08-06,2163
124,2018-08-03,2158
125,2018-08-02,2182
126,2018-08-01,2194
127,2018-07-31,2185
128,2018-07-30,2207
129,2018-07-27,2278
130,2018-07-26,2228
131,2018-07-25,2219
132,2018-07-24,2213
133,2018-07-23,2225
134,2018-07-20,2235
135,2018-07-19,2224
136,2018-07-18,2270
137,2018-07-17,2262
138,2018-07-13,2215
139,2018-07-12,2175
140,2018-07-11,2152
141,2018-07-10,2174
142,2018-07-09,2215
143,2018-07-06,2206
144,2018-07-05,2215
145,2018-07-04,2223
146,2018-07-03,2194
147,2018-07-02,2236
148,2018-06-29,2345
149,2018-06-28,2347
150,2018-06-27,2374
151,2018-06-26,2350
152,2018-06-25,2342
153,2018-06-22,2361
154,2018-06-21,2360
155,2018-06-20,2360
156,2018-06-19,2326
157,2018-06-18,2387
158,2018-06-15,2396
159,2018-06-14,2370
160,2018-06-13,2402
161,2018-06-12,2392
162,2018-06-11,2374
163,2018-06-08,2366
164,2018-06-07,2342
165,2018-06-06,2339
166,2018-06-05,2307
167,2018-06-04,2278
168,2018-06-01,2257
169,2018-05-31,2300
170,2018-05-30,2273
171,2018-05-29,2282
172,2018-05-28,2276
173,2018-05-25,2272
174,2018-05-24,2256
175,2018-05-23,2272
176,2018-05-22,2280
177,2018-05-21,2284
178,2018-05-18,2285
179,2018-05-17,2278
180,2018-05-16,2282
181,2018-05-15,2299
182,2018-05-14,2463
183,2018-05-11,2447
