,date,closing price
0,2019-02-07,2554.5
1,2019-02-06,2567.5
2,2019-02-05,2599
3,2019-02-04,2605
4,2019-02-01,2616
5,2019-01-31,2605.5
6,2019-01-30,2609
7,2019-01-29,2590
8,2019-01-28,2572.5
9,2019-01-25,2602.5
10,2019-01-24,2589.5
11,2019-01-23,2570
12,2019-01-22,2579.5
13,2019-01-21,2583.5
14,2019-01-18,2579.5
15,2019-01-17,2572
16,2019-01-16,2575.5
17,2019-01-15,2551.5
18,2019-01-11,2575
19,2019-01-10,2570.5
20,2019-01-09,2551
21,2019-01-08,2525.5
22,2019-01-07,2484
23,2019-01-04,2465
24,2018-12-28,2472.5
25,2018-12-27,2492.5
26,2018-12-26,2388.5
27,2018-12-25,2341.5
28,2018-12-21,2441
29,2018-12-20,2452.5
30,2018-12-19,2504.5
31,2018-12-18,2538
32,2018-12-17,2572
33,2018-12-14,2559
34,2018-12-13,2567.5
35,2018-12-12,2575
36,2018-12-11,2577.5
37,2018-12-10,2551.5
38,2018-12-07,2582
39,2018-12-06,2549.5
40,2018-12-05,2569
41,2018-12-04,2569.5
42,2018-12-03,2626
43,2018-11-30,2628.5
44,2018-11-29,2628
45,2018-11-28,2674
46,2018-11-27,2622.5
47,2018-11-26,2580.5
48,2018-11-22,2597
49,2018-11-21,2582
50,2018-11-20,2586.5
51,2018-11-19,2589
52,2018-11-16,2567.5
53,2018-11-15,2580.5
54,2018-11-14,2556.5
55,2018-11-13,2550.5
56,2018-11-12,2550
57,2018-11-09,2552.5
58,2018-11-08,2573.5
59,2018-11-07,2495
60,2018-11-06,2526
61,2018-11-05,2501.5
62,2018-11-02,2535
63,2018-11-01,2426
64,2018-10-31,2844.5
65,2018-10-30,2790.5
66,2018-10-29,2812.5
67,2018-10-26,2886.5
68,2018-10-25,2885
69,2018-10-24,2906
70,2018-10-23,2854.5
71,2018-10-22,2886.5
72,2018-10-19,2912.5
73,2018-10-18,2938.5
74,2018-10-17,2884
75,2018-10-16,2868.5
76,2018-10-15,2828
77,2018-10-12,2911.5
78,2018-10-11,2944.5
79,2018-10-10,2989.5
80,2018-10-09,2953.5
81,2018-10-05,2970
82,2018-10-04,2989.5
83,2018-10-03,3014
84,2018-10-02,3038
85,2018-10-01,3045
86,2018-09-28,3055
87,2018-09-27,3022
88,2018-09-26,3060
89,2018-09-25,3095
90,2018-09-21,3032
91,2018-09-20,3034
92,2018-09-19,3049
93,2018-09-18,3026
94,2018-09-14,2959.5
95,2018-09-13,2961.5
96,2018-09-12,2928
97,2018-09-11,2886.5
98,2018-09-10,2866
99,2018-09-07,2851
100,2018-09-06,2822.5
101,2018-09-05,2840
102,2018-09-04,2875
103,2018-09-03,2892
104,2018-08-31,2885
105,2018-08-30,2856
106,2018-08-29,2901
107,2018-08-28,2877.5
108,2018-08-27,2862.5
109,2018-08-24,2851
110,2018-08-23,2824
111,2018-08-22,2803
112,2018-08-21,2820
113,2018-08-20,2937.5
114,2018-08-17,2952
115,2018-08-16,2965.5
116,2018-08-15,2990
117,2018-08-14,2983
118,2018-08-13,2934.5
119,2018-08-10,2987.5
120,2018-08-09,3017
121,2018-08-08,2999.5
122,2018-08-07,2970
123,2018-08-06,2930.5
124,2018-08-03,2873
125,2018-08-02,2853.5
126,2018-08-01,2905
127,2018-07-31,2873
128,2018-07-30,2895
