,date,closing price
0,2019-02-07,4850
1,2019-02-06,5120
2,2019-02-05,5140
3,2019-02-04,5200
4,2019-02-01,5150
5,2019-01-31,5110
6,2019-01-30,5120
7,2019-01-29,5090
8,2019-01-28,5050
9,2019-01-25,5110
10,2019-01-24,5110
11,2019-01-23,5060
12,2019-01-22,5130
13,2019-01-21,5070
14,2019-01-18,4990
15,2019-01-17,4850
16,2019-01-16,4815
17,2019-01-15,4915
18,2019-01-11,4815
19,2019-01-10,4805
20,2019-01-09,4750
21,2019-01-08,4735
22,2019-01-07,4805
23,2019-01-04,4675
24,2018-12-28,4705
25,2018-12-27,4745
26,2018-12-26,4460
27,2018-12-25,4405
28,2018-12-21,4650
29,2018-12-20,4730
30,2018-12-19,4900
31,2018-12-18,4800
32,2018-12-17,4955
33,2018-12-14,4950
34,2018-12-13,5060
35,2018-12-12,4875
36,2018-12-11,4785
37,2018-12-10,4835
38,2018-12-07,4850
39,2018-12-06,4980
40,2018-12-05,4975
41,2018-12-04,4815
42,2018-12-03,5010
43,2018-11-30,4990
44,2018-11-29,4960
45,2018-11-28,4905
46,2018-11-27,5020
47,2018-11-26,5080
48,2018-11-22,4930
49,2018-11-21,4835
50,2018-11-20,4855
51,2018-11-19,4855
52,2018-11-16,4805
53,2018-11-15,4805
54,2018-11-14,4850
55,2018-11-13,4830
56,2018-11-12,5040
57,2018-11-09,5050
58,2018-11-08,5010
59,2018-11-07,5010
60,2018-11-06,5120
61,2018-11-05,5120
62,2018-11-02,5040
63,2018-11-01,4925
64,2018-10-31,4835
65,2018-10-30,4705
66,2018-10-29,4660
67,2018-10-26,4585
68,2018-10-25,4620
69,2018-10-24,4810
70,2018-10-23,4730
71,2018-10-22,5010
72,2018-10-19,5030
73,2018-10-18,5000
74,2018-10-17,4985
75,2018-10-16,4920
76,2018-10-15,4895
77,2018-10-12,5040
78,2018-10-11,4960
79,2018-10-10,5130
80,2018-10-09,5080
81,2018-10-05,5120
82,2018-10-04,5100
83,2018-10-03,5070
84,2018-10-02,5100
85,2018-10-01,5180
86,2018-09-28,5180
87,2018-09-27,5080
88,2018-09-26,5180
89,2018-09-25,5270
90,2018-09-21,5130
91,2018-09-20,5040
92,2018-09-19,5010
93,2018-09-18,5010
94,2018-09-14,4985
95,2018-09-13,4950
96,2018-09-12,4840
97,2018-09-11,4910
98,2018-09-10,4900
99,2018-09-07,4880
100,2018-09-06,5020
101,2018-09-05,4985
102,2018-09-04,5000
103,2018-09-03,4915
104,2018-08-31,4970
105,2018-08-30,4990
106,2018-08-29,5030
107,2018-08-28,5140
108,2018-08-27,5130
109,2018-08-24,5090
110,2018-08-23,5050
111,2018-08-22,5090
112,2018-08-21,5120
113,2018-08-20,5130
114,2018-08-17,5000
115,2018-08-16,5060
116,2018-08-15,5110
117,2018-08-14,5180
118,2018-08-13,5020
119,2018-08-10,5110
120,2018-08-09,5190
121,2018-08-08,5190
122,2018-08-07,5360
123,2018-08-06,5300
124,2018-08-03,6030
125,2018-08-02,6050
126,2018-08-01,6090
127,2018-07-31,6210
128,2018-07-30,6210
129,2018-07-27,6240
130,2018-07-26,6190
131,2018-07-25,6180
132,2018-07-24,6140
133,2018-07-23,6050
134,2018-07-20,6090
135,2018-07-19,6170
136,2018-07-18,6150
137,2018-07-17,6160
138,2018-07-13,6130
139,2018-07-12,6070
140,2018-07-11,6170
141,2018-07-10,6150
142,2018-07-09,6060
143,2018-07-06,6000
144,2018-07-05,6020
145,2018-07-04,6030
146,2018-07-03,5960
147,2018-07-02,5980
148,2018-06-29,6110
149,2018-06-28,6170
150,2018-06-27,6200
151,2018-06-26,6040
152,2018-06-25,6000
153,2018-06-22,6030
154,2018-06-21,6080
