,date,closing price
0,2019-02-07,3250
1,2019-02-06,3330
2,2019-02-05,3310
3,2019-02-04,3365
4,2019-02-01,3270
5,2019-01-31,3350
6,2019-01-30,3335
7,2019-01-29,3300
8,2019-01-28,3360
9,2019-01-25,3420
10,2019-01-24,3310
11,2019-01-23,3205
12,2019-01-22,3235
13,2019-01-21,3300
14,2019-01-18,3295
15,2019-01-17,3265
16,2019-01-16,3255
17,2019-01-15,3280
18,2019-01-11,3240
19,2019-01-10,3175
20,2019-01-09,3270
21,2019-01-08,3260
22,2019-01-07,3255
23,2019-01-04,3145
24,2018-12-28,3245
25,2018-12-27,3225
26,2018-12-26,3050
27,2018-12-25,3000
28,2018-12-21,3245
29,2018-12-20,3315
30,2018-12-19,3410
31,2018-12-18,3430
32,2018-12-17,3455
33,2018-12-14,3445
34,2018-12-13,3535
35,2018-12-12,3420
36,2018-12-11,3295
37,2018-12-10,3405
38,2018-12-07,3470
39,2018-12-06,3395
40,2018-12-05,3510
41,2018-12-04,3585
42,2018-12-03,3665
43,2018-11-30,3565
44,2018-11-29,3515
45,2018-11-28,3540
46,2018-11-27,3455
47,2018-11-26,3340
48,2018-11-22,3325
49,2018-11-21,3290
50,2018-11-20,3300
51,2018-11-19,3380
52,2018-11-16,3375
53,2018-11-15,3420
54,2018-11-14,3520
55,2018-11-13,3455
56,2018-11-12,3615
57,2018-11-09,3580
58,2018-11-08,3645
59,2018-11-07,3595
60,2018-11-06,3650
61,2018-11-05,3680
62,2018-11-02,3675
63,2018-11-01,3460
64,2018-10-31,3460
65,2018-10-30,3300
66,2018-10-29,3230
67,2018-10-26,3320
68,2018-10-25,3435
69,2018-10-24,3730
70,2018-10-23,3880
71,2018-10-22,3945
72,2018-10-19,3980
73,2018-10-18,4060
74,2018-10-17,4115
75,2018-10-16,4085
76,2018-10-15,4060
77,2018-10-12,4150
78,2018-10-11,4015
79,2018-10-10,4270
80,2018-10-09,4240
81,2018-10-05,4465
82,2018-10-04,4585
83,2018-10-03,4630
84,2018-10-02,4675
85,2018-10-01,4560
86,2018-09-28,4550
87,2018-09-27,4505
88,2018-09-26,4650
89,2018-09-25,4685
90,2018-09-21,4640
91,2018-09-20,4600
92,2018-09-19,4630
93,2018-09-18,4565
94,2018-09-14,4455
95,2018-09-13,4290
96,2018-09-12,4300
97,2018-09-11,4310
98,2018-09-10,4305
99,2018-09-07,4385
100,2018-09-06,4410
101,2018-09-05,4395
102,2018-09-04,4395
103,2018-09-03,4425
104,2018-08-31,4475
105,2018-08-30,4455
106,2018-08-29,4465
107,2018-08-28,4410
108,2018-08-27,4375
109,2018-08-24,4320
110,2018-08-23,4320
111,2018-08-22,4390
112,2018-08-21,4250
113,2018-08-20,4285
114,2018-08-17,4315
115,2018-08-16,4225
116,2018-08-15,4290
117,2018-08-14,4265
118,2018-08-13,4180
119,2018-08-10,4270
120,2018-08-09,4315
121,2018-08-08,4305
122,2018-08-07,4245
123,2018-08-06,4200
124,2018-08-03,4190
125,2018-08-02,4140
126,2018-08-01,4160
127,2018-07-31,4110
128,2018-07-30,4155
129,2018-07-27,4165
130,2018-07-26,3930
131,2018-07-25,3990
132,2018-07-24,3940
133,2018-07-23,3865
134,2018-07-20,3945
135,2018-07-19,3995
136,2018-07-18,3985
137,2018-07-17,3975
138,2018-07-13,4110
139,2018-07-12,4150
140,2018-07-11,4155
141,2018-07-10,4200
142,2018-07-09,4130
143,2018-07-06,4070
144,2018-07-05,3985
145,2018-07-04,4025
146,2018-07-03,4140
147,2018-07-02,4155
148,2018-06-29,4220
149,2018-06-28,4195
150,2018-06-27,4195
151,2018-06-26,4200
152,2018-06-25,4245
153,2018-06-22,4255
154,2018-06-21,4255
155,2018-06-20,4240
156,2018-06-19,4210
157,2018-06-18,4255
158,2018-06-15,4285
159,2018-06-14,4270
160,2018-06-13,4200
161,2018-06-12,4135
162,2018-06-11,4125
163,2018-06-08,4120
164,2018-06-07,4175
165,2018-06-06,4090
166,2018-06-05,4080
167,2018-06-04,4080
168,2018-06-01,3975
169,2018-05-31,3885
170,2018-05-30,3865
171,2018-05-29,3995
172,2018-05-28,3985
173,2018-05-25,3955
174,2018-05-24,3935
175,2018-05-23,3980
176,2018-05-22,4035
177,2018-05-21,4045
178,2018-05-18,4010
179,2018-05-17,3965
180,2018-05-16,3965
181,2018-05-15,3970
182,2018-05-14,3955
183,2018-05-11,3950
184,2018-05-10,3940
185,2018-05-09,3900
186,2018-05-08,3885
187,2018-05-07,3920
188,2018-05-02,3920
