,date,closing price
0,2019-02-07,1520
1,2019-02-06,1557.5
2,2019-02-05,1581
3,2019-02-04,1555
4,2019-02-01,1533.5
5,2019-01-31,1546.5
6,2019-01-30,1522
7,2019-01-29,1541.5
8,2019-01-28,1551.5
9,2019-01-25,1553
10,2019-01-24,1524.5
11,2019-01-23,1522
12,2019-01-22,1524.5
13,2019-01-21,1533.5
14,2019-01-18,1522
15,2019-01-17,1503.5
16,2019-01-16,1494.5
17,2019-01-15,1504
18,2019-01-11,1489.5
19,2019-01-10,1483
20,2019-01-09,1498
21,2019-01-08,1474.5
22,2019-01-07,1470
23,2019-01-04,1427.5
24,2018-12-28,1462
25,2018-12-27,1443.5
26,2018-12-26,1376.5
27,2018-12-25,1359.5
28,2018-12-21,1436
29,2018-12-20,1466.5
30,2018-12-19,1503.5
31,2018-12-18,1499.5
32,2018-12-17,1509.5
33,2018-12-14,1514.5
34,2018-12-13,1534
35,2018-12-12,1507.5
36,2018-12-11,1478
37,2018-12-10,1510.5
38,2018-12-07,1538
39,2018-12-06,1545.5
40,2018-12-05,1577.5
41,2018-12-04,1603.5
42,2018-12-03,1632.5
43,2018-11-30,1592.5
44,2018-11-29,1619
45,2018-11-28,1616.5
46,2018-11-27,1589.5
47,2018-11-26,1562
48,2018-11-22,1566.5
49,2018-11-21,1554
50,2018-11-20,1573
51,2018-11-19,1574.5
52,2018-11-16,1555
53,2018-11-15,1558
54,2018-11-14,1559
55,2018-11-13,1539
56,2018-11-12,1578
57,2018-11-09,1600.5
58,2018-11-08,1613.5
59,2018-11-07,1582.5
60,2018-11-06,1588
61,2018-11-05,1548
62,2018-11-02,1582
63,2018-11-01,1525.5
64,2018-10-31,1542
65,2018-10-30,1521
66,2018-10-29,1520
67,2018-10-26,1530.5
68,2018-10-25,1519.5
69,2018-10-24,1557
70,2018-10-23,1547.5
71,2018-10-22,1571
72,2018-10-19,1578.5
73,2018-10-18,1583.5
74,2018-10-17,1592.5
75,2018-10-16,1570
76,2018-10-15,1544.5
77,2018-10-12,1567
78,2018-10-11,1629
79,2018-10-10,1692.5
80,2018-10-09,1698.5
81,2018-10-05,1722
82,2018-10-04,1741
83,2018-10-03,1728.5
84,2018-10-02,1778.5
85,2018-10-01,1740
86,2018-09-28,1782
87,2018-09-27,1760
88,2018-09-26,1800.5
89,2018-09-25,1825.5
90,2018-09-21,1809
91,2018-09-20,1804.5
92,2018-09-19,1799
93,2018-09-18,1766.5
94,2018-09-14,1714.5
95,2018-09-13,1681
96,2018-09-12,1668.5
97,2018-09-11,1679
98,2018-09-10,1674.5
99,2018-09-07,1663
100,2018-09-06,1678.5
101,2018-09-05,1702.5
102,2018-09-04,1716.5
103,2018-09-03,1734
104,2018-08-31,1758
105,2018-08-30,1786
106,2018-08-29,1814
107,2018-08-28,1790
108,2018-08-27,1768.5
109,2018-08-24,1734
110,2018-08-23,1751
111,2018-08-22,1776
112,2018-08-21,1750.5
113,2018-08-20,1753.5
114,2018-08-17,1781.5
115,2018-08-16,1764.5
116,2018-08-15,1778.5
117,2018-08-14,1771
118,2018-08-13,1748.5
119,2018-08-10,1785.5
120,2018-08-09,1803.5
121,2018-08-08,1825.5
122,2018-08-07,1817.5
123,2018-08-06,1810
124,2018-08-03,1812.5
125,2018-08-02,1828
126,2018-08-01,1828
127,2018-07-31,1714
128,2018-07-30,1716.5
129,2018-07-27,1724.5
130,2018-07-26,1712
131,2018-07-25,1696.5
132,2018-07-24,1678
133,2018-07-23,1683
134,2018-07-20,1666
135,2018-07-19,1680
136,2018-07-18,1680.5
137,2018-07-17,1657.5
138,2018-07-13,1674.5
139,2018-07-12,1632.5
140,2018-07-11,1640.5
141,2018-07-10,1660
142,2018-07-09,1646.5
143,2018-07-06,1626
144,2018-07-05,1615
145,2018-07-04,1619.5
146,2018-07-03,1617
147,2018-07-02,1616.5
148,2018-06-29,1650
149,2018-06-28,1639.5
150,2018-06-27,1626.5
151,2018-06-26,1640
152,2018-06-25,1626
153,2018-06-22,1641
154,2018-06-21,1656.5
155,2018-06-20,1650
156,2018-06-19,1657
157,2018-06-18,1671.5
158,2018-06-15,1692.5
159,2018-06-14,1698
160,2018-06-13,1697
161,2018-06-12,1697
162,2018-06-11,1691
163,2018-06-08,1701.5
164,2018-06-07,1723.5
165,2018-06-06,1714.5
166,2018-06-05,1698.5
167,2018-06-04,1691.5
168,2018-06-01,1659.5
169,2018-05-31,1644.5
170,2018-05-30,1641
171,2018-05-29,1704.5
172,2018-05-28,1720.5
173,2018-05-25,1743
174,2018-05-24,1762.5
175,2018-05-23,1789.5
176,2018-05-22,1814.5
177,2018-05-21,1816.5
178,2018-05-18,1791
179,2018-05-17,1771
180,2018-05-16,1778.5
181,2018-05-15,1774.5
182,2018-05-14,1755
183,2018-05-11,1695
184,2018-05-10,1664
185,2018-05-09,1662.5
186,2018-05-08,1675.5
187,2018-05-07,1679.5
188,2018-05-02,1699
189,2018-05-01,1700.5
190,2018-04-27,1679.5
191,2018-04-26,1677
192,2018-04-25,1688
193,2018-04-24,1700
194,2018-04-23,1670
195,2018-04-20,1657.5
196,2018-04-19,1656
197,2018-04-18,1667
198,2018-04-17,1665.5
199,2018-04-16,1659
200,2018-04-13,1664.5
201,2018-04-12,1632
202,2018-04-11,1631.5
203,2018-04-10,1639.5
204,2018-04-09,1630
205,2018-04-06,1624
206,2018-04-05,1628
207,2018-04-04,1614.5
208,2018-04-03,1596
209,2018-04-02,1615
210,2018-03-30,1623.5
211,2018-03-29,1606.5
212,2018-03-28,1593
213,2018-03-27,1620.5
214,2018-03-26,1582.5
215,2018-03-23,1555.5
216,2018-03-22,1647.5
217,2018-03-20,1642
218,2018-03-19,1621.5
219,2018-03-16,1649.5
220,2018-03-15,1643
221,2018-03-14,1644.5
222,2018-03-13,1658.5
223,2018-03-12,1651.5
224,2018-03-09,1628.5
225,2018-03-08,1616.5
226,2018-03-07,1614.5
227,2018-03-06,1661
